1682,0,0,UDP,,,,,53,,0,
1683,0,0,UDP,,,,,1208,,0,
1684,0,0,UDP,,,,,1208,,0,
1685,0,0,UDP,,,,,53,,0,
1686,0,0,UDP,,,,,1208,,0,
1687,0,0,UDP,,,,,1208,,0,
1688,0,0,UDP,,,,,53,,0,
1689,0,0,UDP,,,,,853,,0,
1690,0,0,UDP,,,,,53,,0,
1708,,0,ARP,,,,,60,,0,
1709,,0,ARP,,,,,42,,0,
1739,27,0,UDP,,,,,107,,0,
1740,27,0,UDP,,,,,107,,0,
1746,22,0,UDP,,,,,42,,0,
1748,0,0,UDP,,,,,136,,0,
1750,0,0,UDP,,,,,54,,0,
1765,0,0,UDP,,,,,70,,0,
1772,0,0,UDP,,,,,54,,0,
1775,0,0,UDP,,,,,54,,0,
1776,0,0,UDP,,,,,278,,0,
1777,0,0,UDP,,,,,278,,0,
1779,0,0,UDP,,,,,1365,,0,
1780,0,0,UDP,,,,,1208,,0,
1781,0,0,UDP,,,,,1208,,0,
1782,0,0,UDP,,,,,1208,,0,
1783,0,0,UDP,,,,,62,,0,
1784,0,0,UDP,,,,,1208,,0,
1785,0,0,UDP,,,,,254,,0,
1786,0,0,UDP,,,,,62,,0,
1787,0,0,UDP,,,,,96,,0,
1788,0,0,UDP,,,,,83,,0,
1801,0,0,UDP,,,,,1460,,0,
1802,0,0,UDP,,,,,119,,0,
1803,0,0,UDP,,,,,124,,0,
1804,0,0,UDP,,,,,51,,0,
1834,,0,ARP,,,,,60,,0,
1835,,0,ARP,,,,,42,,0,
1855,0,0,UDP,,,,,41,,0,
1856,0,0,UDP,,,,,153,,0,
1858,0,0,UDP,,,,,41,,0,
1859,0,0,UDP,,,,,94,,0,
1896,96,0,UDP,,,,,84,,0,
1897,96,0,UDP,,,,,84,,0,
1898,0,0,UDP,,,,,151,,0,
1899,0,0,UDP,,,,,163,,0,
1900,0,0,UDP,,,,,48,,0,
1901,0,0,UDP,,,,,48,,0,
1902,0,0,UDP,,,,,341,,0,
1903,0,0,UDP,,,,,353,,0,
1904,0,0,UDP,,,,,209,,0,
1932,,0,ARP,,,,,60,,0,
1933,,0,ARP,,,,,42,,0,
2215,,0,ARP,,,,,60,,0,
2216,,0,ARP,,,,,42,,0,
2414,54,0,UDP,,,,,45,,0,
2415,0,0,UDP,,,,,134,,0,
2515,119,0,UDP,,,,,426,,0,
2516,0,0,UDP,,,,,435,,0,
2517,0,0,UDP,,,,,498,,0,
2518,0,0,UDP,,,,,490,,0,
2519,0,0,UDP,,,,,435,,0,
2520,0,0,UDP,,,,,474,,0,
2521,0,0,UDP,,,,,506,,0,
2522,0,0,UDP,,,,,435,,0,
2523,0,0,UDP,,,,,494,,0,
2524,0,0,UDP,,,,,488,,0,
2525,0,0,UDP,,,,,426,,0,
2526,0,0,UDP,,,,,435,,0,
2527,0,0,UDP,,,,,498,,0,
2528,0,0,UDP,,,,,490,,0,
2529,0,0,UDP,,,,,435,,0,
2530,0,0,UDP,,,,,474,,0,
2531,0,0,UDP,,,,,506,,0,
2532,0,0,UDP,,,,,435,,0,
2533,0,0,UDP,,,,,494,,0,
2534,0,0,UDP,,,,,488,,0,
2535,3,0,UDP,,,,,53,,0,
2536,0,0,UDP,,,,,53,,0,
2537,0,0,UDP,,,,,53,,0,
2538,0,0,UDP,,,,,53,,0,
2539,0,0,UDP,,,,,53,,0,
2540,0,0,UDP,,,,,53,,0,
2541,0,0,UDP,,,,,58,,0,
2546,1,0,UDP,,,,,58,,0,
2547,1,0,UDP,,,,,58,,0,
2548,3,0,UDP,,,,,41,,0,
2549,0,0,UDP,,,,,153,,0,
2550,0,0,UDP,,,,,41,,0,
2552,0,0,UDP,,,,,94,,0,
2566,0,0,UDP,,,,,53,,0,
2567,0,0,UDP,,,,,53,,0,
2568,,0,ARP,,,,,42,,0,
2569,,0,ARP,,,,,60,,0,
2570,77,0,UDP,,,,,107,,0,
2571,77,0,UDP,,,,,107,,0,
2573,0,0,UDP,,,,,53,,0,
2574,0,0,UDP,,,,,53,,0,
2575,1,0,UDP,,,,,58,,0,
2576,,0,ICMP,,,,,70,,0,
2578,1,0,UDP,,,,,107,,0,
2579,1,0,UDP,,,,,107,,0,
2580,1,0,UDP,,,,,58,,0,
2581,,0,ICMP,,,,,70,,0,
2586,1,0,UDP,,,,,58,,0,
2587,6,0,UDP,,,,,53,,0,
2588,0,0,UDP,,,,,53,,0,
2589,0,0,UDP,,,,,53,,0,
2590,0,0,UDP,,,,,53,,0,
2592,0,0,UDP,,,,,53,,0,
2593,2,0,UDP,,,,,58,,0,
2594,0,0,UDP,,,,,53,,0,
2595,,0,ICMP,,,,,70,,0,
2597,4,0,UDP,,,,,107,,0,
2598,4,0,UDP,,,,,107,,0,
2607,1,0,UDP,,,,,107,,0,
2608,1,0,UDP,,,,,107,,0,
2611,1,0,UDP,,,,,58,,0,
2612,,0,ICMP,,,,,70,,0,
2618,1,0,UDP,,,,,58,,0,
2621,0,0,UDP,,,,,53,,0,
2622,0,0,UDP,,,,,53,,0,
2623,0,0,UDP,,,,,53,,0,
2624,0,0,UDP,,,,,53,,0,
2625,1,0,UDP,,,,,58,,0,
2628,1,0,UDP,,,,,58,,0,
2637,122,0,UDP,,,,,43,,0,
2638,122,0,UDP,,,,,43,,0,
2639,0,0,UDP,,,,,81,,0,
2640,0,0,UDP,,,,,81,,0,
2641,0,0,UDP,,,,,37,,0,
2642,0,0,UDP,,,,,37,,0,
2643,0,0,UDP,,,,,43,,0,
2644,0,0,UDP,,,,,43,,0,
2645,0,0,UDP,,,,,81,,0,
2646,0,0,UDP,,,,,81,,0,
2649,0,0,UDP,,,,,45,,0,
2650,0,0,UDP,,,,,46,,0,
2651,0,0,UDP,,,,,46,,0,
2652,0,0,UDP,,,,,46,,0,
2654,0,0,UDP,,,,,121,,0,
2655,0,0,UDP,,,,,45,,0,
2656,0,0,UDP,,,,,120,,0,
2657,0,0,UDP,,,,,121,,0,
2658,0,0,UDP,,,,,121,,0,
2659,0,0,UDP,,,,,120,,0,
2660,1,0,UDP,,,,,58,,0,
2663,9,0,UDP,,,,,53,,0,
2664,0,0,UDP,,,,,53,,0,
2665,0,0,UDP,,,,,53,,0,
2666,0,0,UDP,,,,,53,,0,
2667,1,0,UDP,,,,,58,,0,
2668,0,0,UDP,,,,,53,,0,
2669,0,0,UDP,,,,,53,,0,
2670,1,0,UDP,,,,,58,,0,
2677,,0,ARP,,,,,60,,0,
2678,,0,ARP,,,,,42,,0,
2679,1,0,UDP,,,,,58,,0,
2688,0,0,UDP,,,,,53,,0,
2689,0,0,UDP,,,,,53,,0,
2694,0,0,UDP,,,,,53,,0,
2695,0,0,UDP,,,,,53,,0,
2696,1,0,UDP,,,,,58,,0,
2697,1,0,UDP,,,,,58,,0,
2747,1,0,UDP,,,,,58,,0,
2924,9,0,UDP,,,,,53,,0,
2925,0,0,UDP,,,,,53,,0,
2926,0,0,UDP,,,,,53,,0,
2927,0,0,UDP,,,,,53,,0,
2928,0,0,UDP,,,,,53,,0,
2929,1,0,UDP,,,,,58,,0,
2930,0,0,UDP,,,,,53,,0,
2931,19,0,UDP,,,,,107,,0,
2932,19,0,UDP,,,,,107,,0,
2943,1,0,UDP,,,,,45,,0,
2944,0,0,UDP,,,,,45,,0,
2945,0,0,UDP,,,,,134,,0,
2947,0,0,UDP,,,,,134,,0,
2964,1,0,UDP,,,,,58,,0,
2971,,0,ICMP,,,,,70,,0,
3000,1,0,UDP,,,,,107,,0,
3001,1,0,UDP,,,,,107,,0,
3015,1,0,UDP,,,,,58,,0,
3016,,0,ICMP,,,,,70,,0,
3033,0,0,UDP,,,,,53,,0,
3034,0,0,UDP,,,,,53,,0,
3035,0,0,UDP,,,,,53,,0,
3036,0,0,UDP,,,,,53,,0,
3037,1,0,UDP,,,,,58,,0,
3038,1,0,UDP,,,,,58,,0,
3048,0,0,UDP,,,,,1258,,0,
3049,0,0,UDP,,,,,88,,0,
3050,0,0,UDP,,,,,251,,0,
3051,0,0,UDP,,,,,251,,0,
3052,0,0,UDP,,,,,1208,,0,
3053,0,0,UDP,,,,,98,,0,
3054,0,0,UDP,,,,,61,,0,
3055,0,0,UDP,,,,,32,,0,
3056,0,0,UDP,,,,,53,,0,
3057,0,0,UDP,,,,,32,,0,
3058,0,0,UDP,,,,,57,,0,
3059,0,0,UDP,,,,,53,,0,
3060,0,0,UDP,,,,,55,,0,
3061,0,0,UDP,,,,,625,,0,
3062,0,0,UDP,,,,,589,,0,
3063,0,0,UDP,,,,,53,,0,
3064,0,0,UDP,,,,,1258,,0,
3065,0,0,UDP,,,,,81,,0,
3066,0,0,UDP,,,,,1258,,0,
3067,0,0,UDP,,,,,271,,0,
3068,0,0,UDP,,,,,1258,,0,
3069,0,0,UDP,,,,,271,,0,
3070,0,0,UDP,,,,,30,,0,
3071,0,0,UDP,,,,,36,,0,
3072,0,0,UDP,,,,,53,,0,
3073,0,0,UDP,,,,,1208,,0,
3074,0,0,UDP,,,,,98,,0,
3075,0,0,UDP,,,,,60,,0,
3076,0,0,UDP,,,,,32,,0,
3077,0,0,UDP,,,,,32,,0,
3078,0,0,UDP,,,,,53,,0,
3079,0,0,UDP,,,,,57,,0,
3080,0,0,UDP,,,,,53,,0,
3081,0,0,UDP,,,,,55,,0,
3082,0,0,UDP,,,,,30,,0,
3083,0,0,UDP,,,,,36,,0,
3084,0,0,UDP,,,,,53,,0,
3085,0,0,UDP,,,,,640,,0,
3086,0,0,UDP,,,,,53,,0,
3087,0,0,UDP,,,,,604,,0,
3088,0,0,UDP,,,,,53,,0,
3089,1,0,UDP,,,,,58,,0,
3090,0,0,UDP,,,,,53,,0,
3091,0,0,UDP,,,,,53,,0,
3092,0,0,UDP,,,,,53,,0,
3093,0,0,UDP,,,,,53,,0,
3094,0,0,UDP,,,,,53,,0,
3095,0,0,UDP,,,,,53,,0,
3096,1,0,UDP,,,,,58,,0,
3097,1,0,UDP,,,,,58,,0,
3102,1,0,UDP,,,,,58,,0,
3103,0,0,UDP,,,,,53,,0,
3104,0,0,UDP,,,,,53,,0,
3105,0,0,UDP,,,,,53,,0,
3106,0,0,UDP,,,,,53,,0,
3107,1,0,UDP,,,,,58,,0,
3108,5,0,UDP,,,,,51,,0,
3109,0,0,UDP,,,,,51,,0,
3110,0,0,UDP,,,,,148,,0,
3112,0,0,UDP,,,,,148,,0,
3354,1,0,UDP,,,,,58,,0,
4223,97,0,UDP,,,,,68,,0,
4224,97,0,UDP,,,,,68,,0,
4225,0,0,UDP,,,,,90,,0,
4228,1,0,UDP,,,,,58,,0,
4260,0,0,UDP,,,,,48,,0,
4262,0,0,UDP,,,,,48,,0,
4263,0,0,UDP,,,,,341,,0,
4264,0,0,UDP,,,,,353,,0,
4313,0,0,UDP,,,,,51,,0,
4314,0,0,UDP,,,,,107,,0,
4315,0,0,UDP,,,,,53,,0,
4320,0,0,UDP,,,,,53,,0,
4321,0,0,UDP,,,,,139,,0,
4326,0,0,UDP,,,,,139,,0,
4347,0,0,UDP,,,,,58,,0,
4619,,0,ARP,,,,,42,,0,
4628,1,0,UDP,,,,,58,,0,
4854,,0,ARP,,,,,60,,0,
4902,1,0,UDP,,,,,58,,0,
5036,,0,ARP,,,,,60,,0,
5037,,0,ARP,,,,,42,,0,
5073,0,0,UDP,,,,,51,,0,
5077,0,0,UDP,,,,,113,,0,
5082,0,0,UDP,,,,,58,,0,
5083,1,0,UDP,,,,,58,,0,
5084,1,0,UDP,,,,,58,,0,
5085,4,0,UDP,,,,,51,,0,
5086,0,0,UDP,,,,,51,,0,
5087,0,0,UDP,,,,,118,,0,
5088,0,0,UDP,,,,,58,,0,
5089,,0,ICMP,,,,,120,,0,
5090,1,0,UDP,,,,,58,,0,
5091,,0,ICMP,,,,,120,,0,
5092,1,0,UDP,,,,,58,,0,
5093,,0,ICMP,,,,,120,,0,
5094,179,0,UDP,,,,,296,,0,
5095,0,0,UDP,,,,,296,,0,
5096,0,0,UDP,,,,,296,,0,
5097,,0,ARP,,,,,60,,0,
5107,0,0,UDP,,,,,556,,0,
5108,0,0,UDP,,,,,296,,0,
5109,0,0,UDP,,,,,296,,0,
5110,0,0,UDP,,,,,296,,0,
5111,0,0,UDP,,,,,556,,0,
5112,0,0,UDP,,,,,302,,0,
5113,0,0,UDP,,,,,302,,0,
5114,0,0,UDP,,,,,302,,0,
5115,,0,ARP,,,,,60,,0,
5116,0,0,UDP,,,,,41,,0,
5117,0,0,UDP,,,,,41,,0,
5118,0,0,UDP,,,,,41,,0,
5119,0,0,UDP,,,,,153,,0,
5123,0,0,UDP,,,,,41,,0,
5124,0,0,UDP,,,,,41,,0,
5125,0,0,UDP,,,,,41,,0,
5126,0,0,UDP,,,,,94,,0,
5144,0,0,UDP,,,,,556,,0,
5145,,0,ARP,,,,,60,,0,
5146,,0,ARP,,,,,60,,0,
5147,,0,ARP,,,,,60,,0,
5163,1,0,UDP,,,,,58,,0,
5164,0,0,UDP,,,,,58,,0,
5165,0,0,UDP,,,,,58,,0,
5166,,0,ICMP,,,,,120,,0,
5182,1,0,UDP,,,,,58,,0,
5183,0,0,UDP,,,,,58,,0,
5184,0,0,UDP,,,,,58,,0,
5185,,0,ARP,,,,,60,,0,
5186,,0,ARP,,,,,60,,0,
5187,,0,ARP,,,,,60,,0,
5188,,0,ICMP,,,,,120,,0,
5189,1,0,UDP,,,,,58,,0,
5190,0,0,UDP,,,,,58,,0,
5191,0,0,UDP,,,,,58,,0,
5192,,0,ICMP,,,,,120,,0,
5193,,0,ARP,,,,,60,,0,
5194,,0,ARP,,,,,60,,0,
5195,,0,ARP,,,,,60,,0,
5210,5,0,UDP,,,,,52,,0,
5211,0,0,UDP,,,,,52,,0,
5212,0,0,UDP,,,,,52,,0,
5213,0,0,UDP,,,,,100,,0,
5214,0,0,UDP,,,,,54,,0,
5215,0,0,UDP,,,,,54,,0,
5216,0,0,UDP,,,,,54,,0,
5217,0,0,UDP,,,,,116,,0,
5218,0,0,UDP,,,,,58,,0,
5219,0,0,UDP,,,,,58,,0,
5220,0,0,UDP,,,,,58,,0,
5221,0,0,UDP,,,,,60,,0,
5222,0,0,UDP,,,,,60,,0,
5223,0,0,UDP,,,,,60,,0,
5224,0,0,UDP,,,,,92,,0,
5225,0,0,UDP,,,,,60,,0,
5226,0,0,UDP,,,,,60,,0,
5227,0,0,UDP,,,,,60,,0,
5231,0,0,UDP,,,,,116,,0,
5376,1,0,UDP,,,,,58,,0,
5377,0,0,UDP,,,,,58,,0,
5378,0,0,UDP,,,,,58,,0,
5387,1,0,UDP,,,,,58,,0,
5388,0,0,UDP,,,,,58,,0,
5389,0,0,UDP,,,,,58,,0,
5390,4,0,UDP,,,,,52,,0,
5391,0,0,UDP,,,,,52,,0,
5392,0,0,UDP,,,,,52,,0,
5393,0,0,UDP,,,,,104,,0,
5394,0,0,UDP,,,,,52,,0,
5395,0,0,UDP,,,,,52,,0,
5396,0,0,UDP,,,,,52,,0,
5397,0,0,UDP,,,,,138,,0,
5402,0,0,UDP,,,,,58,,0,
5403,0,0,UDP,,,,,58,,0,
5404,0,0,UDP,,,,,58,,0,
5409,0,0,UDP,,,,,615,,0,
5410,0,0,UDP,,,,,615,,0,
5411,0,0,UDP,,,,,615,,0,
5412,0,0,UDP,,,,,615,,0,
5413,0,0,UDP,,,,,615,,0,
5414,0,0,UDP,,,,,615,,0,
5427,1,0,UDP,,,,,58,,0,
5428,0,0,UDP,,,,,58,,0,
5429,0,0,UDP,,,,,58,,0,
5439,0,0,UDP,,,,,1250,,0,
5440,0,0,UDP,,,,,1250,,0,
5441,0,0,UDP,,,,,1250,,0,
5454,0,0,UDP,,,,,1250,,0,
5455,0,0,UDP,,,,,1250,,0,
5456,0,0,UDP,,,,,1250,,0,
5464,0,0,UDP,,,,,1250,,0,
5465,0,0,UDP,,,,,1250,,0,
5466,0,0,UDP,,,,,1250,,0,
5474,0,0,UDP,,,,,1250,,0,
