Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
14122,0,TCP,192.168.77.109,47658,80,473,0,0,111,21043,773,233
14123,0,TCP,192.168.77.109,47658,80,0,0,0,111,21044,773,233
14124,0,TCP,192.168.77.109,47658,80,0,0,0,111,21045,773,233
14125,58,TCP,192.168.77.109,46772,443,0,39,0,103,21046,773,233
14126,0,TCP,192.168.77.109,46772,443,0,39,0,103,21047,773,233
14127,0,TCP,192.168.77.109,46772,443,0,39,0,103,21048,773,233
14128,0,TCP,34.149.100.209,443,46772,0,39,0,103,21049,773,233
14129,0,TCP,192.168.77.109,46772,443,31921,0,0,103,21050,773,233
14130,0,TCP,192.168.77.109,46772,443,0,0,0,103,21051,773,233
14131,0,TCP,192.168.77.109,46772,443,0,0,0,103,21052,773,233
14138,0,TCP,192.168.77.109,53106,80,0,0,0,151,21053,773,233
14139,0,TCP,192.168.77.109,53106,80,0,0,0,151,21054,773,233
14140,0,TCP,192.168.77.109,53106,80,0,0,0,151,21055,773,233
14141,0,TCP,192.168.77.109,53106,80,0,0,0,151,21056,773,233
14142,0,TCP,192.168.77.109,53106,80,0,0,0,151,21057,773,233
14143,0,TCP,192.168.77.109,53106,80,0,0,0,151,21058,773,233
14144,0,TCP,192.168.77.109,53106,80,0,0,0,151,21059,773,233
14145,0,TCP,192.168.77.109,53106,80,0,0,0,151,21060,773,233
14146,1,TCP,192.168.77.109,54852,80,0,476,0,167,21061,773,233
14147,0,TCP,192.168.77.109,54852,80,0,476,0,167,21062,773,233
14172,0,TCP,192.168.77.109,54852,80,7240,0,0,167,21063,773,233
14173,0,TCP,192.168.77.109,54852,80,0,0,0,167,21064,773,233
14182,0,TCP,192.168.77.109,54852,80,6311,0,0,167,21065,773,233
14187,0,TCP,192.168.77.109,54852,80,0,0,0,167,21066,773,233
14193,0,TCP,192.168.77.109,54852,80,0,0,0,167,21067,773,233
14194,0,TCP,192.168.77.109,54852,80,0,0,0,167,21068,773,233
14204,0,TCP,192.168.77.109,54852,80,10136,0,0,167,21069,773,233
14206,0,TCP,192.168.77.109,54852,80,0,0,0,167,21070,773,233
14215,0,TCP,192.168.77.109,54852,80,2884,0,0,167,21071,773,233
14221,0,TCP,192.168.77.109,54852,80,0,0,0,167,21072,773,233
14226,0,TCP,192.168.77.109,54852,80,0,0,0,167,21073,773,233
14227,0,TCP,192.168.77.109,54852,80,0,0,0,167,21074,773,233
14233,0,TCP,192.168.77.109,54852,80,5792,0,0,167,21075,773,233
14234,0,TCP,192.168.77.109,54852,80,0,0,0,167,21076,773,233
14235,0,TCP,192.168.77.109,54852,80,5024,0,0,167,21077,773,233
14236,0,TCP,192.168.77.109,54852,80,0,0,0,167,21078,773,233
14240,0,TCP,192.168.77.109,54852,80,5,0,0,167,21079,773,233
14241,0,TCP,192.168.77.109,54852,80,0,0,0,167,21080,773,233
14242,0,TCP,192.168.77.109,54852,80,0,0,0,167,21081,773,233
14243,0,TCP,192.168.77.109,54852,80,0,0,0,167,21082,773,233
14289,10,TCP,192.168.77.109,33652,80,1894,0,0,97,21083,773,233
14290,0,TCP,192.168.77.109,33652,80,0,0,0,97,21084,773,233
14291,0,TCP,192.168.77.109,33652,80,0,0,0,97,21085,773,233
14292,0,TCP,23.53.240.56,80,33652,0,0,0,97,21086,773,233
14296,10,TCP,192.168.77.109,33648,80,2840,0,0,96,21087,773,233
14297,0,TCP,192.168.77.109,33648,80,0,0,0,96,21088,773,233
14298,0,TCP,192.168.77.109,33648,80,0,0,0,96,21089,773,233
14299,0,TCP,23.53.240.56,80,33648,0,0,0,96,21090,773,233
14304,1,TCP,192.168.77.109,54852,80,0,377,0,167,21091,773,233
14305,0,TCP,192.168.77.109,54852,80,0,377,0,167,21092,773,233
14312,29,TCP,35.186.224.39,443,51064,43,0,0,9,21093,773,233
14313,0,TCP,35.186.224.39,443,51064,0,40,0,9,21094,773,233
14318,0,TCP,192.168.77.109,35958,80,0,0,0,168,21095,773,233
14322,0,TCP,192.168.77.109,35958,80,1,0,0,168,21096,773,233
14323,0,TCP,192.168.77.109,35958,80,0,0,0,168,21097,773,233
14324,0,TCP,192.168.77.109,35958,80,0,0,0,168,21098,773,233
14325,0,TCP,192.168.77.109,35958,80,0,0,0,168,21099,773,233
14326,0,TCP,192.168.77.109,35958,80,0,377,0,168,21100,773,233
14327,0,TCP,192.168.77.109,35958,80,0,377,0,168,21101,773,233
14331,1,TCP,192.168.77.109,54852,80,368,0,0,167,21102,773,233
14332,0,TCP,192.168.77.109,54852,80,0,0,0,167,21103,773,233
14333,0,TCP,192.168.77.109,54852,80,0,0,0,167,21104,773,233
14334,0,TCP,192.168.77.109,54852,80,0,0,0,167,21105,773,233
14338,0,TCP,192.168.77.109,54852,80,0,377,0,167,21106,773,233
14339,0,TCP,192.168.77.109,54852,80,0,377,0,167,21107,773,233
14340,1,TCP,192.168.77.109,35958,80,0,0,0,168,21108,773,233
14341,0,TCP,192.168.77.109,35958,80,0,0,0,168,21109,773,233
14345,0,TCP,192.168.77.109,54852,80,0,0,0,167,21110,773,233
14346,0,TCP,192.168.77.109,54852,80,0,0,0,167,21111,773,233
14356,0,TCP,192.168.77.109,35958,80,0,0,0,168,21112,773,233
14357,0,TCP,192.168.77.109,35958,80,0,0,0,168,21113,773,233
14358,0,TCP,192.168.77.109,35958,80,0,0,0,168,21114,773,233
14359,0,TCP,192.168.77.109,35958,80,0,0,0,168,21115,773,233
14360,0,TCP,192.168.77.109,35958,80,0,0,0,168,21116,773,233
14361,0,TCP,192.168.77.109,35958,80,0,0,0,168,21117,773,233
14362,0,TCP,192.168.77.109,35958,80,0,0,0,168,21118,773,233
14363,0,TCP,192.168.77.109,35958,80,0,0,0,168,21119,773,233
14365,0,TCP,192.168.77.109,35972,80,0,0,0,169,21120,773,233
14369,0,TCP,192.168.77.109,35972,80,1,0,0,169,21121,773,233
14370,0,TCP,192.168.77.109,35972,80,0,0,0,169,21122,773,233
14371,0,TCP,192.168.77.109,35972,80,0,0,0,169,21123,773,233
14372,0,TCP,192.168.77.109,35972,80,0,0,0,169,21124,773,233
14373,0,TCP,192.168.77.109,35972,80,0,478,0,169,21125,773,233
14374,0,TCP,192.168.77.109,35972,80,0,478,0,169,21126,773,233
14379,0,TCP,192.168.77.109,35988,80,0,0,0,170,21127,773,233
14383,0,TCP,192.168.77.109,35988,80,1,0,0,170,21128,773,233
14384,0,TCP,192.168.77.109,35988,80,0,0,0,170,21129,773,233
14385,0,TCP,192.168.77.109,35988,80,0,0,0,170,21130,773,233
14386,0,TCP,192.168.77.109,35988,80,0,0,0,170,21131,773,233
14387,0,TCP,192.168.77.109,35988,80,0,377,0,170,21132,773,233
14388,0,TCP,192.168.77.109,35988,80,0,377,0,170,21133,773,233
14395,1,TCP,192.168.77.109,54852,80,0,0,0,167,21134,773,233
14396,0,TCP,192.168.77.109,54852,80,0,0,0,167,21135,773,233
14397,0,TCP,192.168.77.109,54852,80,0,0,0,167,21136,773,233
14398,0,TCP,192.168.77.109,54852,80,0,0,0,167,21137,773,233
14399,0,TCP,192.168.77.109,54852,80,0,0,0,167,21138,773,233
14400,0,TCP,192.168.77.109,54852,80,0,0,0,167,21139,773,233
14401,0,TCP,192.168.77.109,54852,80,0,0,0,167,21140,773,233
14402,0,TCP,192.168.77.109,54852,80,0,0,0,167,21141,773,233
14431,1,TCP,192.168.77.109,35972,80,13032,0,0,169,21142,773,233
14432,0,TCP,192.168.77.109,35972,80,0,0,0,169,21143,773,233
14438,0,TCP,192.168.77.109,35972,80,1448,0,0,169,21144,773,233
14439,0,TCP,192.168.77.109,35972,80,0,0,0,169,21145,773,233
14446,0,TCP,192.168.77.109,35972,80,0,0,0,169,21146,773,233
14447,0,TCP,192.168.77.109,35972,80,0,0,0,169,21147,773,233
14448,0,TCP,192.168.77.109,35972,80,2615,0,0,169,21148,773,233
14449,0,TCP,192.168.77.109,35972,80,0,0,0,169,21149,773,233
14450,0,TCP,192.168.77.109,35972,80,0,0,0,169,21150,773,233
14451,0,TCP,192.168.77.109,35972,80,0,0,0,169,21151,773,233
14455,0,TCP,192.168.77.109,35972,80,5,0,0,169,21152,773,233
14456,0,TCP,192.168.77.109,35972,80,0,0,0,169,21153,773,233
14457,0,TCP,192.168.77.109,35972,80,0,0,0,169,21154,773,233
14458,0,TCP,192.168.77.109,35972,80,0,0,0,169,21155,773,233
14459,0,TCP,192.168.77.109,35988,80,0,0,0,170,21156,773,233
14460,0,TCP,192.168.77.109,35988,80,0,0,0,170,21157,773,233
14470,0,TCP,192.168.77.109,35988,80,0,0,0,170,21158,773,233
14471,0,TCP,192.168.77.109,35988,80,0,0,0,170,21159,773,233
14472,0,TCP,192.168.77.109,35988,80,0,0,0,170,21160,773,233
14473,0,TCP,192.168.77.109,35988,80,0,0,0,170,21161,773,233
14474,0,TCP,192.168.77.109,35988,80,0,0,0,170,21162,773,233
14475,0,TCP,192.168.77.109,35988,80,0,0,0,170,21163,773,233
14476,0,TCP,192.168.77.109,35988,80,0,0,0,170,21164,773,233
14477,0,TCP,192.168.77.109,35988,80,0,0,0,170,21176,773,233
14478,1,TCP,192.168.77.109,35972,80,0,400,0,169,21177,773,233
14479,0,TCP,192.168.77.109,35972,80,0,400,0,169,21178,773,233
14483,0,TCP,192.168.77.109,35972,80,540,0,0,169,21179,773,233
14484,0,TCP,192.168.77.109,35972,80,0,0,0,169,21180,773,233
14485,0,TCP,192.168.77.109,35972,80,0,0,0,169,21181,773,233
14486,0,TCP,192.168.77.109,35972,80,0,0,0,169,21182,773,233
14487,0,TCP,192.168.77.109,35972,80,0,479,0,169,21183,773,233
14488,0,TCP,192.168.77.109,35972,80,0,479,0,169,21184,773,233
14514,0,TCP,192.168.77.109,35972,80,7240,0,0,169,21185,773,233
14516,0,TCP,192.168.77.109,35972,80,0,0,0,169,21186,773,233
14537,0,TCP,192.168.77.109,35972,80,6207,0,0,169,21187,773,233
14538,0,TCP,192.168.77.109,35972,80,0,0,0,169,21188,773,233
14548,0,TCP,192.168.77.109,35972,80,0,0,0,169,21189,773,233
14550,0,TCP,192.168.77.109,35972,80,0,0,0,169,21190,773,233
14552,0,TCP,192.168.77.109,35972,80,11676,0,0,169,21191,773,233
14553,0,TCP,192.168.77.109,35972,80,0,0,0,169,21192,773,233
14554,0,TCP,192.168.77.109,35972,80,0,0,0,169,21193,773,233
14555,0,TCP,192.168.77.109,35972,80,0,0,0,169,21194,773,233
14559,0,TCP,192.168.77.109,35972,80,5,0,0,169,21195,773,233
14560,0,TCP,192.168.77.109,35972,80,0,0,0,169,21196,773,233
14561,0,TCP,192.168.77.109,35972,80,0,0,0,169,21197,773,233
14562,0,TCP,192.168.77.109,35972,80,0,0,0,169,21198,773,233
14563,1,TCP,192.168.77.109,35972,80,0,380,0,169,21199,773,233
14564,0,TCP,192.168.77.109,35972,80,0,380,0,169,21200,773,233
14573,10,TCP,192.168.77.109,54562,80,129,0,0,126,21201,773,233
14574,0,TCP,192.168.77.109,54562,80,0,0,0,126,21202,773,233
14575,0,TCP,192.168.77.109,54562,80,0,0,0,126,21203,773,233
14576,0,TCP,152.195.38.76,80,54562,0,0,0,126,21204,773,233
14577,9,TCP,23.109.170.137,443,51322,53,0,0,159,21205,773,233
14578,0,TCP,23.109.170.137,443,51322,0,0,0,159,21206,773,233
14582,0,TCP,23.109.170.137,443,51322,1,0,0,159,21207,773,233
14584,0,TCP,192.168.77.109,36002,80,0,0,0,171,21208,773,233
14588,0,TCP,192.168.77.109,36002,80,1,0,0,171,21209,773,233
14589,0,TCP,192.168.77.109,36002,80,0,0,0,171,21210,773,233
14590,0,TCP,192.168.77.109,36002,80,0,0,0,171,21211,773,233
14591,0,TCP,192.168.77.109,36002,80,0,0,0,171,21212,773,233
14592,0,TCP,192.168.77.109,36002,80,0,380,0,171,21213,773,233
14593,0,TCP,192.168.77.109,36002,80,0,380,0,171,21214,773,233
14594,10,TCP,192.168.77.109,49396,80,566,0,0,125,21215,773,233
14595,0,TCP,192.168.77.109,49396,80,0,0,0,125,21216,773,233
14596,0,TCP,192.168.77.109,49396,80,0,0,0,125,21217,773,233
14600,1,TCP,192.168.77.109,35972,80,368,0,0,169,21218,773,233
14601,0,TCP,192.168.77.109,35972,80,0,0,0,169,21219,773,233
14602,0,TCP,192.168.77.109,35972,80,0,0,0,169,21220,773,233
14603,0,TCP,192.168.77.109,35972,80,0,0,0,169,21221,773,233
14607,0,TCP,142.250.196.163,80,49396,0,0,0,125,21222,773,233
14608,0,TCP,192.168.77.109,35972,80,0,380,0,169,21223,773,233
14609,0,TCP,192.168.77.109,35972,80,0,380,0,169,21224,773,233
14613,1,TCP,192.168.77.109,36002,80,369,0,0,171,21225,773,233
14614,0,TCP,192.168.77.109,36002,80,0,0,0,171,21226,773,233
14615,0,TCP,192.168.77.109,36002,80,0,0,0,171,21227,773,233
14616,0,TCP,192.168.77.109,36002,80,0,0,0,171,21228,773,233
14620,0,TCP,192.168.77.109,36002,80,0,380,0,171,21229,773,233
14621,0,TCP,192.168.77.109,36002,80,0,380,0,171,21230,773,233
14625,1,TCP,192.168.77.109,35972,80,368,0,0,169,21231,773,233
14626,0,TCP,192.168.77.109,35972,80,0,0,0,169,21232,773,233
14627,0,TCP,192.168.77.109,35972,80,0,0,0,169,21233,773,233
14628,0,TCP,192.168.77.109,35972,80,0,0,0,169,21234,773,233
14632,2,TCP,192.168.77.109,54562,80,129,0,0,126,21235,773,233
14633,0,TCP,192.168.77.109,54562,80,0,0,0,126,21236,773,233
14634,0,TCP,192.168.77.109,54562,80,0,0,0,126,21237,773,233
14635,0,TCP,152.195.38.76,80,54562,0,0,0,126,21238,773,233
14636,0,TCP,192.168.77.109,54562,80,129,0,0,126,21239,773,233
14637,0,TCP,192.168.77.109,54562,80,0,0,0,126,21240,773,233
14638,0,TCP,192.168.77.109,54562,80,0,0,0,126,21241,773,233
14639,57,TCP,192.168.77.109,37058,443,0,39,0,122,21242,773,233
14640,0,TCP,192.168.77.109,37058,443,0,39,0,122,21243,773,233
14641,0,TCP,192.168.77.109,37058,443,0,39,0,122,21244,773,233
14642,0,TCP,192.168.77.109,35972,80,0,380,0,169,21245,773,233
14643,0,TCP,192.168.77.109,35972,80,0,380,0,169,21246,773,233
14644,0,TCP,151.101.66.137,443,37058,0,0,0,122,21247,773,233
14645,0,TCP,151.101.66.137,443,37058,0,39,0,122,21248,773,233
14646,0,TCP,192.168.77.109,37058,443,29613,0,0,122,21249,773,233
14647,0,TCP,192.168.77.109,37058,443,0,0,0,122,21250,773,233
14648,0,TCP,192.168.77.109,37058,443,0,0,0,122,21251,773,233
14652,1,TCP,192.168.77.109,36002,80,368,0,0,171,21252,773,233
14653,0,TCP,192.168.77.109,36002,80,0,0,0,171,21253,773,233
14654,0,TCP,192.168.77.109,36002,80,0,0,0,171,21254,773,233
14655,0,TCP,192.168.77.109,36002,80,0,0,0,171,21255,773,233
14659,10,TCP,192.168.77.109,33652,80,1894,0,0,97,21256,773,233
14660,0,TCP,192.168.77.109,33652,80,0,0,0,97,21257,773,233
14661,0,TCP,192.168.77.109,33652,80,0,0,0,97,21258,773,233
14662,0,TCP,23.53.240.56,80,33652,0,0,0,97,21259,773,233
14663,3,TCP,192.168.77.109,49396,80,566,0,0,125,21260,773,233
14664,0,TCP,192.168.77.109,49396,80,0,0,0,125,21261,773,233
14665,0,TCP,192.168.77.109,49396,80,0,0,0,125,21262,773,233
14666,10,TCP,192.168.77.109,33648,80,2840,0,0,96,21263,773,233
14667,0,TCP,192.168.77.109,33648,80,0,0,0,96,21264,773,233
14668,0,TCP,192.168.77.109,33648,80,0,0,0,96,21265,773,233
14669,0,TCP,142.250.196.163,80,49396,0,0,0,125,21266,773,233
14670,0,TCP,192.168.77.109,49396,80,566,0,0,125,21267,773,233
14671,0,TCP,192.168.77.109,49396,80,0,0,0,125,21268,773,233
14672,0,TCP,192.168.77.109,49396,80,0,0,0,125,21269,773,233
14673,0,TCP,23.53.240.56,80,33648,0,0,0,96,21270,773,233
14674,0,TCP,192.168.77.109,36002,80,0,380,0,171,21271,773,233
14675,0,TCP,192.168.77.109,36002,80,0,380,0,171,21272,773,233
14679,1,TCP,192.168.77.109,35972,80,368,0,0,169,21273,773,233
14680,0,TCP,192.168.77.109,35972,80,0,0,0,169,21274,773,233
14681,0,TCP,192.168.77.109,35972,80,0,0,0,169,21275,773,233
14682,0,TCP,192.168.77.109,35972,80,0,0,0,169,21276,773,233
14753,0,TCP,192.168.77.109,35972,80,0,380,0,169,21277,773,233
14754,0,TCP,192.168.77.109,35972,80,0,380,0,169,21278,773,233
14758,1,TCP,192.168.77.109,36002,80,368,0,0,171,21279,773,233
14759,0,TCP,192.168.77.109,36002,80,0,0,0,171,21280,773,233
14760,0,TCP,192.168.77.109,36002,80,0,0,0,171,21281,773,233
14761,0,TCP,192.168.77.109,36002,80,0,0,0,171,21282,773,233
14765,0,TCP,192.168.77.109,36002,80,0,380,0,171,21283,773,233
14766,0,TCP,192.168.77.109,36002,80,0,380,0,171,21284,773,233
14773,1,TCP,192.168.77.109,35972,80,368,0,0,169,21285,773,233
14774,0,TCP,192.168.77.109,35972,80,0,0,0,169,21286,773,233
14775,0,TCP,192.168.77.109,35972,80,0,0,0,169,21287,773,233
14776,0,TCP,192.168.77.109,35972,80,0,0,0,169,21288,773,233
14777,58,TCP,192.168.77.109,52058,443,0,39,0,145,21289,773,233
14778,0,TCP,192.168.77.109,52058,443,0,39,0,145,21290,773,233
14779,0,TCP,192.168.77.109,52058,443,0,39,0,145,21291,773,233
14780,0,TCP,192.168.77.109,35972,80,0,380,0,169,21292,773,233
14781,0,TCP,192.168.77.109,35972,80,0,380,0,169,21293,773,233
14788,1,TCP,192.168.77.109,36002,80,368,0,0,171,21294,773,233
14789,0,TCP,192.168.77.109,36002,80,0,0,0,171,21295,773,233
14790,0,TCP,192.168.77.109,36002,80,0,0,0,171,21296,773,233
14791,0,TCP,192.168.77.109,36002,80,0,0,0,171,21297,773,233
14792,0,TCP,192.168.77.109,52058,443,0,39,0,145,21298,773,233
14793,0,TCP,192.168.77.109,52058,443,0,39,0,145,21299,773,233
14794,0,TCP,192.168.77.109,52058,443,0,39,0,145,21300,773,233
14795,0,TCP,151.101.66.137,443,52058,0,0,0,145,21301,773,233
14796,0,TCP,151.101.66.137,443,52058,0,39,0,145,21302,773,233
14797,0,TCP,151.101.66.137,443,52058,0,39,0,145,21303,773,233
14798,0,TCP,192.168.77.109,52058,443,36585,0,0,145,21304,773,233
14799,0,TCP,192.168.77.109,52058,443,0,0,0,145,21305,773,233
14800,0,TCP,192.168.77.109,52058,443,0,0,0,145,21306,773,233
14801,0,TCP,192.168.77.109,36002,80,0,380,0,171,21307,773,233
14802,0,TCP,192.168.77.109,36002,80,0,380,0,171,21308,773,233
14809,1,TCP,192.168.77.109,35972,80,368,0,0,169,21310,773,233
14810,0,TCP,192.168.77.109,35972,80,0,0,0,169,21311,773,233
14811,0,TCP,192.168.77.109,35972,80,0,0,0,169,21312,773,233
14812,0,TCP,192.168.77.109,35972,80,0,0,0,169,21313,773,233
14813,58,TCP,192.168.77.109,33960,443,0,39,0,120,21314,773,233
14814,0,TCP,192.168.77.109,33960,443,0,39,0,120,21315,773,233
14815,0,TCP,192.168.77.109,33960,443,0,39,0,120,21316,773,233
14816,0,TCP,192.168.77.109,35972,80,0,380,0,169,21317,773,233
14817,0,TCP,192.168.77.109,35972,80,0,380,0,169,21318,773,233
14824,1,TCP,192.168.77.109,36002,80,368,0,0,171,21319,773,233
14825,0,TCP,192.168.77.109,36002,80,0,0,0,171,21320,773,233
14826,0,TCP,192.168.77.109,36002,80,0,0,0,171,21321,773,233
14827,0,TCP,192.168.77.109,36002,80,0,0,0,171,21322,773,233
14831,0,TCP,172.64.206.38,443,33960,0,0,0,120,21323,773,233
14832,0,TCP,172.64.206.38,443,33960,0,39,0,120,21324,773,233
14833,0,TCP,192.168.77.109,33960,443,29767,0,0,120,21325,773,233
14834,0,TCP,192.168.77.109,33960,443,0,0,0,120,21326,773,233
14835,0,TCP,192.168.77.109,33960,443,0,0,0,120,21327,773,233
14841,0,TCP,192.168.77.109,36002,80,0,380,0,171,21328,773,233
14842,0,TCP,192.168.77.109,36002,80,0,380,0,171,21329,773,233
14849,1,TCP,192.168.77.109,35972,80,367,0,0,169,21330,773,233
14850,0,TCP,192.168.77.109,35972,80,0,0,0,169,21331,773,233
14851,0,TCP,192.168.77.109,35972,80,0,0,0,169,21332,773,233
14852,0,TCP,192.168.77.109,35972,80,0,0,0,169,21333,773,233
14853,0,TCP,192.168.77.109,35972,80,0,380,0,169,21334,773,233
14854,0,TCP,192.168.77.109,35972,80,0,380,0,169,21335,773,233
14861,1,TCP,192.168.77.109,36002,80,367,0,0,171,21336,773,233
14862,0,TCP,192.168.77.109,36002,80,0,0,0,171,21337,773,233
14863,0,TCP,192.168.77.109,36002,80,0,0,0,171,21338,773,233
14864,0,TCP,192.168.77.109,36002,80,0,0,0,171,21339,773,233
14865,0,TCP,192.168.77.109,36002,80,0,380,0,171,21340,773,233
14866,0,TCP,192.168.77.109,36002,80,0,380,0,171,21341,773,233
14873,1,TCP,192.168.77.109,35972,80,367,0,0,169,21342,773,233
14874,0,TCP,192.168.77.109,35972,80,0,0,0,169,21343,773,233
14875,0,TCP,192.168.77.109,35972,80,0,0,0,169,21344,773,233
14876,0,TCP,192.168.77.109,35972,80,0,0,0,169,21345,773,233
14877,0,TCP,192.168.77.109,35972,80,0,380,0,169,21346,773,233
14878,0,TCP,192.168.77.109,35972,80,0,380,0,169,21347,773,233
14885,1,TCP,192.168.77.109,36002,80,367,0,0,171,21358,773,233
14886,0,TCP,192.168.77.109,36002,80,0,0,0,171,21365,773,233
14887,0,TCP,192.168.77.109,36002,80,0,0,0,171,21366,773,233
14888,0,TCP,192.168.77.109,36002,80,0,0,0,171,21367,773,233
14889,10,TCP,192.168.77.109,33652,80,1894,0,0,97,21368,773,233
14890,0,TCP,192.168.77.109,33652,80,0,0,0,97,21369,773,233
14891,0,TCP,192.168.77.109,33652,80,0,0,0,97,21370,773,233
14892,0,TCP,23.53.240.56,80,33652,0,0,0,97,21371,773,233
14893,10,TCP,192.168.77.109,33648,80,2840,0,0,96,21372,773,233
14894,0,TCP,192.168.77.109,33648,80,0,0,0,96,21373,773,233
14895,0,TCP,192.168.77.109,33648,80,0,0,0,96,21379,773,233
14896,0,TCP,23.53.240.56,80,33648,0,0,0,96,21380,773,233
14897,0,TCP,192.168.77.109,36002,80,0,380,0,171,21381,773,233
14898,0,TCP,192.168.77.109,36002,80,0,380,0,171,21382,773,233
14905,1,TCP,192.168.77.109,35972,80,367,0,0,169,21383,773,233
14906,0,TCP,192.168.77.109,35972,80,0,0,0,169,21384,773,233
14907,0,TCP,192.168.77.109,35972,80,0,0,0,169,21385,773,233
14908,0,TCP,192.168.77.109,35972,80,0,0,0,169,21386,773,233
14909,0,TCP,192.168.77.109,36002,80,0,0,0,171,21387,773,233
14910,0,TCP,192.168.77.109,36002,80,0,0,0,171,21388,773,233
14914,0,TCP,192.168.77.109,35972,80,0,478,0,169,21389,773,233
14915,0,TCP,192.168.77.109,35972,80,0,478,0,169,21390,773,233
14922,27,TCP,163.70.143.60,443,51007,70,0,0,6,21391,773,233
14924,0,TCP,192.168.77.109,34930,80,0,0,0,172,21392,773,233
14928,0,TCP,192.168.77.109,34930,80,1,0,0,172,21393,773,233
14929,0,TCP,192.168.77.109,34930,80,0,0,0,172,21394,773,233
14930,0,TCP,192.168.77.109,34930,80,0,0,0,172,21395,773,233
14931,0,TCP,192.168.77.109,34930,80,0,0,0,172,21401,773,233
14932,0,TCP,192.168.77.109,34930,80,0,380,0,172,21402,773,233
14933,0,TCP,192.168.77.109,34930,80,0,380,0,172,21403,773,233
14934,0,TCP,163.70.143.60,443,51007,0,72,0,6,21404,773,233
14944,0,TCP,192.168.77.109,36002,80,0,0,0,171,21405,773,233
14945,0,TCP,192.168.77.109,36002,80,0,0,0,171,21406,773,233
14946,0,TCP,192.168.77.109,36002,80,0,0,0,171,21407,773,233
14947,0,TCP,192.168.77.109,36002,80,0,0,0,171,21408,773,233
14948,0,TCP,192.168.77.109,36002,80,0,0,0,171,21409,773,233
14949,0,TCP,192.168.77.109,36002,80,0,0,0,171,21410,773,233
14950,0,TCP,192.168.77.109,36002,80,0,0,0,171,21411,773,233
14951,0,TCP,192.168.77.109,36002,80,0,0,0,171,21412,773,233
14971,0,TCP,192.168.77.109,35972,80,1448,0,0,169,21413,773,233
14973,0,TCP,192.168.77.109,35972,80,0,0,0,169,21414,773,233
14981,0,TCP,192.168.77.109,35972,80,14480,0,0,169,21415,773,233
14983,0,TCP,192.168.77.109,35972,80,0,0,0,169,21416,773,233
14992,0,TCP,192.168.77.109,35972,80,1166,0,0,169,21417,773,233
14993,0,TCP,192.168.77.109,35972,80,0,0,0,169,21418,773,233
14994,0,TCP,192.168.77.109,35972,80,0,0,0,169,21419,773,233
14995,0,TCP,192.168.77.109,35972,80,0,0,0,169,21420,773,233
14999,0,TCP,192.168.77.109,35972,80,5,0,0,169,21421,773,233
15000,0,TCP,192.168.77.109,35972,80,0,0,0,169,21422,773,233
15001,0,TCP,192.168.77.109,35972,80,0,0,0,169,21423,773,233
15002,0,TCP,192.168.77.109,35972,80,0,0,0,169,21424,773,233
15003,0,TCP,192.168.77.109,34930,80,0,0,0,172,21425,773,233
15004,0,TCP,192.168.77.109,34930,80,0,0,0,172,21426,773,233
15017,0,TCP,192.168.77.109,34930,80,0,0,0,172,21427,773,233
15018,0,TCP,192.168.77.109,34930,80,0,0,0,172,21428,773,233
15019,0,TCP,192.168.77.109,34930,80,0,0,0,172,21429,773,233
15020,0,TCP,192.168.77.109,34930,80,0,0,0,172,21430,773,233
15021,0,TCP,192.168.77.109,34930,80,0,0,0,172,21431,773,233
15022,0,TCP,192.168.77.109,34930,80,0,0,0,172,21432,773,233
15023,0,TCP,192.168.77.109,34930,80,0,0,0,172,21433,773,233
15024,0,TCP,192.168.77.109,34930,80,0,0,0,172,21434,773,233
15025,1,TCP,192.168.77.109,35972,80,0,400,0,169,21435,773,233
15026,0,TCP,192.168.77.109,35972,80,0,400,0,169,21442,773,233
15030,0,TCP,192.168.77.109,35972,80,540,0,0,169,21443,773,233
15031,0,TCP,192.168.77.109,35972,80,0,0,0,169,21444,773,233
15032,0,TCP,192.168.77.109,35972,80,0,0,0,169,21445,773,233
15033,0,TCP,192.168.77.109,35972,80,0,0,0,169,21446,773,233
15034,2,TCP,192.168.77.109,33652,80,1894,0,0,97,21447,773,233
15035,0,TCP,192.168.77.109,33652,80,0,0,0,97,21448,773,233
15036,0,TCP,192.168.77.109,33652,80,0,0,0,97,21449,773,233
15037,2,TCP,192.168.77.109,33648,80,2840,0,0,96,21450,773,233
15038,0,TCP,192.168.77.109,33648,80,0,0,0,96,21451,773,233
15039,0,TCP,192.168.77.109,33648,80,0,0,0,96,21452,773,233
15040,0,TCP,23.53.240.56,80,33648,0,0,0,96,21453,773,233
15041,0,TCP,192.168.77.109,33648,80,2840,0,0,96,21454,773,233
15042,0,TCP,192.168.77.109,33648,80,0,0,0,96,21455,773,233
15043,0,TCP,192.168.77.109,33648,80,0,0,0,96,21456,773,233
15044,0,TCP,23.53.240.56,80,33652,0,0,0,97,21457,773,233
15045,0,TCP,192.168.77.109,33652,80,1894,0,0,97,21458,773,233
15046,0,TCP,192.168.77.109,33652,80,0,0,0,97,21460,773,233
15047,0,TCP,192.168.77.109,33652,80,0,0,0,97,21461,773,233
15048,0,TCP,192.168.77.109,35972,80,0,400,0,169,21462,773,233
