Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
12086,0,TCP,3.212.229.181,443,59832,0,38,0,166,,,
12087,0,TCP,192.168.136.131,59832,443,0,0,0,166,,,
12088,0,TCP,3.212.229.181,443,59878,0,38,0,171,,,
12089,0,TCP,192.168.136.131,59878,443,0,0,0,171,,,
12090,0,TCP,192.168.136.131,40032,443,0,1125,0,182,,,
12091,0,TCP,212.36.83.246,443,40032,1125,0,0,182,,,
12092,0,TCP,3.212.229.181,443,59876,0,498,0,170,,,
12093,0,TCP,192.168.136.131,59876,443,498,0,0,170,,,
12094,0,TCP,142.250.196.46,443,45820,0,1412,0,192,,,
12095,0,TCP,192.168.136.131,45820,443,1412,0,0,192,,,
12096,0,TCP,142.250.196.46,443,45820,0,1412,0,192,,,
12097,0,TCP,192.168.136.131,45820,443,1412,0,0,192,,,
12098,0,TCP,142.250.196.46,443,45820,0,1412,0,192,,,
12099,0,TCP,192.168.136.131,45820,443,1412,0,0,192,,,
12100,0,TCP,142.250.196.46,443,45820,0,1412,0,192,,,
12101,0,TCP,192.168.136.131,45820,443,1412,0,0,192,,,
12102,0,TCP,142.250.196.46,443,45820,0,1177,0,192,,,
12103,0,TCP,192.168.136.131,45820,443,1177,0,0,192,,,
12104,0,TCP,192.168.136.131,45820,443,0,64,0,192,,,
12105,0,TCP,142.250.196.46,443,45820,64,0,0,192,,,
12106,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12107,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12108,0,TCP,192.168.136.131,45820,443,0,170,0,192,,,
12109,0,TCP,192.168.136.131,45820,443,0,284,0,192,,,
12110,0,TCP,142.250.196.46,443,45820,170,0,0,192,,,
12111,0,TCP,192.168.136.131,45820,443,0,459,0,192,,,
12112,0,TCP,142.250.196.46,443,45820,284,0,0,192,,,
12113,0,TCP,142.250.196.46,443,45820,459,0,0,192,,,
12114,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12115,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12116,0,TCP,74.118.186.106,443,51706,0,258,0,191,,,
12117,0,TCP,192.168.136.131,59326,80,966,0,0,74,,,
12118,0,TCP,192.168.136.131,51706,443,258,177,0,191,,,
12119,0,TCP,74.118.186.106,443,51706,177,0,0,191,,,
12120,0,TCP,192.168.136.131,51706,443,0,316,0,191,,,
12121,0,TCP,74.118.186.106,443,51706,316,0,0,191,,,
12122,0,TCP,192.168.136.131,51706,443,0,7300,0,191,,,
12123,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12124,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12125,0,TCP,192.168.136.131,51706,443,0,7300,0,191,,,
12126,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12127,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12128,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12129,0,TCP,192.168.136.131,51706,443,0,1438,0,191,,,
12130,0,TCP,192.168.136.131,51706,443,0,1629,0,191,,,
12131,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12132,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12133,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12134,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12135,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12136,0,TCP,74.118.186.106,443,51706,1438,0,0,191,,,
12137,0,TCP,74.118.186.106,443,51706,1460,0,0,191,,,
12138,0,TCP,74.118.186.106,443,51706,169,0,0,191,,,
12139,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12140,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12141,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12142,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12143,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12144,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12145,0,TCP,209.54.182.161,443,38412,0,51,0,185,,,
12146,0,TCP,192.168.136.131,38412,443,51,671,0,185,,,
12147,0,TCP,209.54.182.161,443,38412,671,0,0,185,,,
12148,0,TCP,212.36.83.246,443,40014,0,401,0,180,,,
12149,0,TCP,192.168.136.131,40014,443,401,1127,0,180,,,
12150,0,TCP,212.36.83.246,443,40014,1127,0,0,180,,,
12151,0,TCP,142.250.196.46,443,45820,0,614,0,192,,,
12152,0,TCP,192.168.136.131,45820,443,614,31,0,192,,,
12153,0,TCP,142.250.196.46,443,45820,31,0,0,192,,,
12154,5,TCP,192.168.136.131,50028,443,0,24,0,98,,,
12155,0,TCP,192.168.136.131,50028,443,0,0,0,98,,,
12156,5,TCP,104.237.62.213,443,50028,24,0,0,98,,,
12157,0,TCP,104.237.62.213,443,50028,1,0,0,98,,,
12158,0,TCP,74.118.186.106,443,51706,0,59,0,191,,,
12159,0,TCP,192.168.136.131,51706,443,59,38,0,191,,,
12160,0,TCP,74.118.186.106,443,51706,38,0,0,191,,,
12161,0,TCP,54.84.92.154,443,37878,0,158,0,178,,,
12162,0,TCP,192.168.136.131,37878,443,158,0,0,178,,,
12163,0,TCP,212.36.83.246,443,40024,0,401,0,181,,,
12164,0,TCP,192.168.136.131,40024,443,401,1126,0,181,,,
12165,0,TCP,212.36.83.246,443,40024,1126,0,0,181,,,
12166,0,TCP,212.36.83.246,443,40034,0,401,0,183,,,
12167,0,TCP,192.168.136.131,40034,443,401,1126,0,183,,,
12168,0,TCP,212.36.83.246,443,40034,1126,0,0,183,,,
12169,0,TCP,212.36.83.246,443,40008,0,401,0,179,,,
12170,0,TCP,192.168.136.131,40008,443,401,1126,0,179,,,
12171,0,TCP,212.36.83.246,443,40008,1126,0,0,179,,,
12172,0,TCP,212.36.83.246,443,40048,0,401,0,184,,,
12173,0,TCP,192.168.136.131,40048,443,401,1127,0,184,,,
12174,0,TCP,212.36.83.246,443,40048,1127,0,0,184,,,
12175,0,TCP,212.36.83.246,443,40032,0,401,0,182,,,
12176,0,TCP,192.168.136.131,40032,443,401,0,0,182,,,
12177,0,TCP,192.168.136.131,40032,443,0,1126,0,182,,,
12178,0,TCP,212.36.83.246,443,40032,1126,0,0,182,,,
12179,0,TCP,54.84.92.154,443,37892,0,158,0,188,,,
12180,0,TCP,74.118.186.106,443,51706,0,55,0,191,,,
12181,0,TCP,74.118.186.106,443,51706,0,55,0,191,,,
12182,0,TCP,192.168.136.131,51706,443,110,0,0,191,,,
12183,0,TCP,142.250.196.46,443,45820,0,31,0,192,,,
12184,0,TCP,74.118.186.106,443,51706,0,241,0,191,,,
12185,0,TCP,192.168.136.131,37892,443,158,0,0,188,,,
12186,0,TCP,209.54.182.161,443,38424,0,51,0,189,,,
12187,0,TCP,178.128.135.204,443,59084,0,256,0,175,,,
12188,0,TCP,192.168.136.131,59084,443,256,0,0,175,,,
12189,0,TCP,192.168.136.131,45820,443,31,0,0,192,,,
12190,0,TCP,192.168.136.131,51706,443,241,0,0,191,,,
12191,0,TCP,198.206.157.239,443,42292,0,501,0,160,,,
12192,0,TCP,198.206.157.239,443,42292,0,539,0,160,,,
12193,0,TCP,192.168.136.131,42292,443,1040,0,0,160,,,
12194,0,TCP,212.36.83.246,443,40014,0,401,0,180,,,
12195,0,TCP,192.168.136.131,40014,443,401,1126,0,180,,,
12196,0,TCP,212.36.83.246,443,40014,1126,0,0,180,,,
12197,0,TCP,142.250.196.46,443,45820,0,920,0,192,,,
12198,0,TCP,192.168.136.131,45820,443,920,0,0,192,,,
12200,0,TCP,142.250.196.46,443,45820,0,169,0,192,,,
12201,0,TCP,192.168.136.131,45820,443,169,0,0,192,,,
12202,0,TCP,142.250.196.46,443,45820,0,39,0,192,,,
12203,0,TCP,192.168.136.131,45820,443,39,0,0,192,,,
12204,0,TCP,192.168.136.131,45820,443,0,39,0,192,,,
12205,0,TCP,142.250.196.46,443,45820,39,0,0,192,,,
12206,0,TCP,192.168.136.131,38424,443,51,0,0,189,,,
12207,0,TCP,212.36.83.246,443,40034,0,401,0,183,,,
12208,0,TCP,192.168.136.131,40034,443,401,1125,0,183,,,
12209,0,TCP,212.36.83.246,443,40034,1125,0,0,183,,,
12210,0,TCP,212.36.83.246,443,40024,0,401,0,181,,,
12211,0,TCP,192.168.136.131,40024,443,401,1125,0,181,,,
12212,0,TCP,212.36.83.246,443,40024,1125,0,0,181,,,
12213,0,TCP,212.36.83.246,443,40008,0,401,0,179,,,
12214,0,TCP,192.168.136.131,40008,443,401,1126,0,179,,,
12215,0,TCP,212.36.83.246,443,40008,1126,0,0,179,,,
12216,0,TCP,212.36.83.246,443,40048,0,401,0,184,,,
12217,0,TCP,192.168.136.131,40048,443,401,1125,0,184,,,
12218,0,TCP,212.36.83.246,443,40048,1125,0,0,184,,,
12219,0,TCP,209.54.182.161,443,38412,0,906,0,185,,,
12220,0,TCP,192.168.136.131,38424,443,0,677,0,189,,,
12221,0,TCP,209.54.182.161,443,38424,677,0,0,189,,,
12222,0,TCP,212.36.83.246,443,40032,0,401,0,182,,,
12225,0,TCP,104.237.62.213,443,50028,0,0,0,98,,,
12226,0,TCP,192.168.136.131,50028,443,1,0,0,98,,,
12227,0,TCP,54.84.92.154,443,37878,0,773,0,178,,,
12228,0,TCP,192.168.136.131,37878,443,773,0,0,178,,,
12229,0,TCP,192.168.136.131,38412,443,906,0,0,185,,,
12231,0,TCP,192.168.136.131,40032,443,401,0,0,182,,,
12234,0,TCP,212.36.83.246,443,40014,0,401,0,180,,,
12235,0,TCP,192.168.136.131,38424,443,0,31,0,189,,,
12236,0,TCP,192.168.136.131,38424,443,0,0,0,189,,,
12237,0,TCP,209.54.182.161,443,38424,31,0,0,189,,,
12238,0,TCP,209.54.182.161,443,38424,1,0,0,189,,,
12239,0,TCP,192.168.136.131,40034,443,0,31,0,183,,,
12240,0,TCP,212.36.83.246,443,40034,31,0,0,183,,,
12241,0,TCP,192.168.136.131,40034,443,0,0,0,183,,,
12242,0,TCP,212.36.83.246,443,40034,1,0,0,183,,,
12243,0,TCP,192.168.136.131,59876,443,0,42,0,170,,,
12244,0,TCP,3.212.229.181,443,59876,42,0,0,170,,,
12245,0,TCP,192.168.136.131,40024,443,0,31,0,181,,,
12246,0,TCP,212.36.83.246,443,40024,31,0,0,181,,,
12247,0,TCP,192.168.136.131,40024,443,0,0,0,181,,,
12248,0,TCP,212.36.83.246,443,40024,1,0,0,181,,,
12249,0,TCP,192.168.136.131,40048,443,0,31,0,184,,,
12250,0,TCP,212.36.83.246,443,40048,31,0,0,184,,,
12251,0,TCP,192.168.136.131,40048,443,0,0,0,184,,,
12252,0,TCP,212.36.83.246,443,40048,1,0,0,184,,,
12253,0,TCP,192.168.136.131,40008,443,0,31,0,179,,,
12254,0,TCP,192.168.136.131,40008,443,0,0,0,179,,,
12255,0,TCP,212.36.83.246,443,40008,31,0,0,179,,,
12256,0,TCP,212.36.83.246,443,40008,1,0,0,179,,,
12266,0,TCP,192.168.136.131,45820,443,0,39,0,192,,,
12267,0,TCP,142.250.196.46,443,45820,39,0,0,192,,,
12268,0,TCP,192.168.136.131,45820,443,0,24,0,192,,,
12269,0,TCP,192.168.136.131,45820,443,0,0,0,192,,,
12270,0,TCP,142.250.196.46,443,45820,24,0,0,192,,,
12271,0,TCP,142.250.196.46,443,45820,1,0,0,192,,,
12272,0,TCP,192.168.136.131,40014,443,401,0,0,180,,,
12273,0,TCP,212.36.83.246,443,40034,0,401,0,183,,,
12274,0,TCP,192.168.136.131,40034,443,0,0,0,183,,,
12275,0,TCP,212.36.83.246,443,40024,0,401,0,181,,,
12276,0,TCP,192.168.136.131,40024,443,0,0,0,181,,,
12279,0,TCP,212.36.83.246,443,40008,0,401,0,179,,,
12280,0,TCP,192.168.136.131,40008,443,0,0,0,179,,,
12281,0,TCP,212.36.83.246,443,40048,0,401,0,184,,,
12282,0,TCP,192.168.136.131,40048,443,0,0,0,184,,,
12286,0,TCP,142.250.196.46,443,45820,0,0,0,192,,,
12287,0,TCP,192.168.136.131,45820,443,1,0,0,192,,,
12289,0,TCP,3.212.229.181,443,59876,0,497,0,170,,,
12290,0,TCP,192.168.136.131,59876,443,497,0,0,170,,,
12291,0,TCP,209.54.182.161,443,38424,0,637,0,189,,,
12292,0,TCP,192.168.136.131,38424,443,0,0,0,189,,,
12293,4,TCP,192.168.136.131,50136,443,0,31,0,104,,,
12294,0,TCP,192.168.136.131,50136,443,0,0,0,104,,,
12295,5,TCP,35.199.147.118,443,50136,31,0,0,104,,,
12296,0,TCP,35.199.147.118,443,50136,1,0,0,104,,,
12297,0,TCP,35.199.147.118,443,50136,0,0,0,104,,,
12298,0,TCP,192.168.136.131,50136,443,1,0,0,104,,,
12299,10,TCP,182.161.73.136,443,60594,0,39,0,69,,,
12300,0,TCP,182.161.73.136,443,60594,0,24,0,69,,,
12301,10,TCP,192.168.136.131,60594,443,39,0,0,69,,,
12302,0,TCP,192.168.136.131,60594,443,25,39,0,69,,,
12303,0,TCP,182.161.73.136,443,60594,39,0,0,69,,,
12304,0,TCP,192.168.136.131,60594,443,0,24,0,69,,,
12305,0,TCP,182.161.73.136,443,60594,24,0,0,69,,,
12306,0,TCP,192.168.136.131,60594,443,0,0,0,69,,,
12307,0,TCP,182.161.73.136,443,60594,1,0,0,69,,,
12308,10,TCP,192.168.136.131,46488,80,0,0,0,75,,,
12309,2,TCP,74.118.186.106,443,51704,0,46,0,177,,,
12310,2,TCP,192.168.136.131,51704,443,46,0,0,177,,,
12311,0,TCP,74.118.186.106,443,51704,0,31,0,177,,,
12312,0,TCP,192.168.136.131,51704,443,32,46,0,177,,,
12313,0,TCP,74.118.186.106,443,51704,46,0,0,177,,,
12314,0,TCP,192.168.136.131,51704,443,0,31,0,177,,,
12315,0,TCP,192.168.136.131,51704,443,0,0,0,177,,,
12316,0,TCP,74.118.186.106,443,51704,31,0,0,177,,,
12317,0,TCP,74.118.186.106,443,51704,1,0,0,177,,,
12318,10,TCP,192.168.136.131,35464,443,0,0,0,88,,,
12321,1,TCP,192.168.136.131,46488,80,0,0,0,75,,,
12322,11,TCP,104.18.21.226,80,46488,0,0,0,75,,,
12323,10,TCP,192.168.136.131,35794,80,0,0,0,34,,,
12324,2,TCP,74.118.186.106,443,51706,0,77,0,191,,,
12325,0,TCP,74.118.186.106,443,51706,0,0,0,191,,,
12326,2,TCP,192.168.136.131,51706,443,77,0,0,191,,,
12327,0,TCP,192.168.136.131,51706,443,1,46,0,191,,,
12328,0,TCP,74.118.186.106,443,51706,46,0,0,191,,,
12329,0,TCP,192.168.136.131,51706,443,0,31,0,191,,,
12330,0,TCP,192.168.136.131,51706,443,0,0,0,191,,,
12331,0,TCP,74.118.186.106,443,51706,31,0,0,191,,,
12332,0,TCP,74.118.186.106,443,51706,1,0,0,191,,,
12333,10,TCP,182.161.73.129,443,45952,0,39,0,90,,,
12334,0,TCP,182.161.73.129,443,45952,0,24,0,90,,,
12335,10,TCP,192.168.136.131,45952,443,64,39,0,90,,,
12336,0,TCP,182.161.73.129,443,45952,39,0,0,90,,,
12337,0,TCP,192.168.136.131,45952,443,0,24,0,90,,,
12338,0,TCP,192.168.136.131,45952,443,0,0,0,90,,,
12339,0,TCP,182.161.73.129,443,45952,24,0,0,90,,,
12340,0,TCP,182.161.73.129,443,45952,1,0,0,90,,,
12341,1,TCP,192.168.136.131,35464,443,0,0,0,88,,,
12342,11,TCP,108.159.11.124,443,35464,0,0,0,88,,,
12343,10,TCP,192.168.136.131,48100,80,0,0,0,95,,,
12344,1,TCP,192.168.136.131,35794,80,0,0,0,34,,,
12345,11,TCP,142.250.196.163,80,35794,0,0,0,34,,,
12346,58,TCP,192.168.136.131,57330,443,0,39,0,33,,,
12347,58,TCP,142.250.193.132,443,57330,39,0,0,33,,,
12348,0,TCP,142.250.193.132,443,57330,0,39,0,33,,,
12349,0,TCP,192.168.136.131,57330,443,39,0,0,33,,,
12350,5,TCP,141.95.98.64,443,42226,0,63,0,71,,,
12351,5,TCP,192.168.136.131,42226,443,63,0,0,71,,,
12352,0,TCP,141.95.98.64,443,42226,0,0,0,71,,,
12353,0,TCP,192.168.136.131,42226,443,1,39,0,71,,,
12354,0,TCP,141.95.98.64,443,42226,39,0,0,71,,,
12355,0,TCP,192.168.136.131,42226,443,0,24,0,71,,,
12356,0,TCP,192.168.136.131,42226,443,0,0,0,71,,,
12357,0,TCP,141.95.98.64,443,42226,24,0,0,71,,,
12358,0,TCP,141.95.98.64,443,42226,1,0,0,71,,,
12359,10,TCP,192.168.136.131,47518,80,0,0,0,19,,,
12360,10,TCP,34.107.221.82,80,47518,0,0,0,19,,,
12361,1,TCP,192.168.136.131,48100,80,0,0,0,95,,,
12362,11,TCP,65.8.73.161,80,48100,0,0,0,95,,,
12363,10,TCP,192.168.136.131,50020,443,0,0,0,96,,,
12364,10,TCP,192.168.136.131,42370,80,0,0,0,23,,,
12365,10,TCP,142.250.196.163,80,42370,0,0,0,23,,,
12366,4,TCP,192.168.136.131,37892,443,0,24,0,188,,,
12367,0,TCP,192.168.136.131,37892,443,0,0,0,188,,,
12368,4,TCP,54.84.92.154,443,37892,24,0,0,188,,,
12369,0,TCP,54.84.92.154,443,37892,1,0,0,188,,,
12370,71,TCP,192.168.136.131,37516,443,0,28,0,24,,,
12371,71,TCP,34.107.243.93,443,37516,28,0,0,24,,,
12372,6,TCP,192.168.136.131,36776,443,0,46,0,118,,,
12373,6,TCP,104.211.158.212,443,36776,46,0,0,118,,,
12374,5,TCP,192.168.136.131,34688,443,0,39,0,27,,,
12375,5,TCP,34.120.115.102,443,34688,39,0,0,27,,,
12376,6,TCP,192.168.136.131,43800,443,0,39,0,149,,,
12377,6,TCP,182.161.73.145,443,43800,39,0,0,149,,,
12378,8,TCP,192.168.136.131,60622,443,0,39,0,77,,,
12379,8,TCP,182.161.73.136,443,60622,39,0,0,77,,,
12380,12,TCP,192.168.136.131,47400,443,0,39,0,61,,,
12381,12,TCP,104.22.53.86,443,47400,39,0,0,61,,,
12382,14,TCP,192.168.136.131,60018,443,0,46,0,16,,,
12383,14,TCP,34.160.144.191,443,60018,46,0,0,16,,,
12384,4,TCP,192.168.136.131,59876,443,0,46,0,170,,,
12385,4,TCP,3.212.229.181,443,59876,46,0,0,170,,,
12386,5,TCP,192.168.136.131,40280,443,0,39,0,172,,,
12387,5,TCP,74.214.196.131,443,40280,39,0,0,172,,,
12388,14,TCP,192.168.136.131,55064,443,0,39,0,15,,,
12389,14,TCP,34.117.237.239,443,55064,39,0,0,15,,,
12390,5,TCP,192.168.136.131,33598,443,0,39,0,176,,,
12391,5,TCP,23.201.221.91,443,33598,39,0,0,176,,,
12392,16,TCP,192.168.136.131,48096,443,0,39,0,58,,,
12393,16,TCP,13.234.208.219,443,48096,39,0,0,58,,,
12394,8,TCP,192.168.136.131,38690,443,0,39,0,111,,,
12395,8,TCP,116.213.23.104,443,38690,39,0,0,111,,,
12396,13,TCP,192.168.136.131,33810,443,0,39,0,20,,,
12397,13,TCP,34.107.243.93,443,33810,39,0,0,20,,,
12398,5,TCP,192.168.136.131,43804,443,0,39,0,174,,,
12399,5,TCP,182.161.73.145,443,43804,39,0,0,174,,,
12400,6,TCP,192.168.136.131,44156,443,0,39,0,136,,,
12401,5,TCP,192.168.136.131,51688,443,0,39,0,173,,,
12402,6,TCP,65.8.82.188,443,44156,39,0,0,136,,,
12403,5,TCP,54.151.166.244,443,51688,39,0,0,173,,,
12404,6,TCP,192.168.136.131,37400,443,0,39,0,147,,,
12405,6,TCP,18.161.229.117,443,37400,39,0,0,147,,,
12406,12,TCP,192.168.136.131,47678,443,0,39,0,21,,,
12407,12,TCP,34.149.100.209,443,47678,39,0,0,21,,,
12408,8,TCP,192.168.136.131,55002,443,0,39,0,92,,,
12409,8,TCP,152.199.43.48,443,55002,39,0,0,92,,,
12410,45,TCP,192.168.136.131,35322,443,0,39,0,47,,,
12411,45,TCP,142.250.193.99,443,35322,39,0,0,47,,,
12412,6,TCP,192.168.136.131,32826,443,0,39,0,145,,,
12413,6,TCP,23.12.206.35,443,32826,39,0,0,145,,,
12414,11,TCP,192.168.136.131,59102,443,0,39,0,79,,,
12415,11,TCP,152.199.38.98,443,59102,39,0,0,79,,,
12416,8,TCP,192.168.136.131,40908,443,0,39,0,110,,,
12417,8,TCP,116.213.23.177,443,40908,39,0,0,110,,,
12418,5,TCP,192.168.136.131,37978,443,0,39,0,148,,,
12419,5,TCP,162.19.138.118,443,37978,39,0,0,148,,,
12420,16,TCP,192.168.136.131,38522,443,0,39,0,55,,,
12421,16,TCP,52.84.12.46,443,38522,39,0,0,55,,,
12422,6,TCP,192.168.136.131,42972,443,0,39,0,144,,,
12423,6,TCP,108.158.251.7,443,42972,39,0,0,144,,,
12424,8,TCP,192.168.136.131,44606,443,0,39,0,112,,,
12425,8,TCP,151.101.194.137,443,44606,39,0,0,112,,,
12426,16,TCP,192.168.136.131,40986,443,0,39,0,57,,,
12427,16,TCP,108.159.3.202,443,40986,39,0,0,57,,,
12428,6,TCP,192.168.136.131,39406,443,0,39,0,143,,,
12429,6,TCP,18.67.161.29,443,39406,39,0,0,143,,,
12430,15,TCP,192.168.136.131,41112,443,0,39,0,62,,,
12431,15,TCP,23.12.206.35,443,41112,39,0,0,62,,,
12432,15,TCP,192.168.136.131,40984,443,0,39,0,53,,,
12433,15,TCP,108.159.3.202,443,40984,39,0,0,53,,,
12434,5,TCP,192.168.136.131,55502,443,0,39,0,187,,,
12435,5,TCP,69.173.158.65,443,55502,39,0,0,187,,,
12436,43,TCP,192.168.136.131,33996,443,0,39,0,48,,,
12437,43,TCP,93.184.216.34,443,33996,39,0,0,48,,,
12438,6,TCP,192.168.136.131,34796,443,0,46,0,146,,,
12439,6,TCP,52.77.13.91,443,34796,46,0,0,146,,,
12440,6,TCP,192.168.136.131,56406,443,0,39,0,142,,,
12441,6,TCP,108.159.13.178,443,56406,39,0,0,142,,,
12442,6,TCP,192.168.136.131,41926,443,0,39,0,165,,,
12443,6,TCP,131.153.206.100,443,41926,39,0,0,165,,,
12444,5,TCP,192.168.136.131,39324,443,0,46,0,162,,,
12445,5,TCP,103.43.90.54,443,39324,46,0,0,162,,,
12446,9,TCP,192.168.136.131,33780,443,0,39,0,78,,,
12447,9,TCP,182.161.73.136,443,33780,39,0,0,78,,,
12448,4,TCP,192.168.136.131,42292,443,0,39,0,160,,,
12449,4,TCP,198.206.157.239,443,42292,39,0,0,160,,,
12450,6,TCP,192.168.136.131,47758,443,0,39,0,141,,,
12451,6,TCP,182.161.73.142,443,47758,39,0,0,141,,,
12452,16,TCP,192.168.136.131,41932,443,0,39,0,52,,,
12453,16,TCP,104.18.10.248,443,41932,39,0,0,52,,,
12454,16,TCP,192.168.136.131,55740,443,0,39,0,49,,,
12455,16,TCP,192.229.179.87,443,55740,39,0,0,49,,,
12456,8,TCP,192.168.136.131,45316,443,0,39,0,114,,,
12457,8,TCP,142.250.196.162,443,45316,39,0,0,114,,,
12458,57,TCP,192.168.136.131,44074,443,0,39,0,38,,,
12459,57,TCP,172.217.163.206,443,44074,39,0,0,38,,,
12460,58,TCP,192.168.136.131,60034,443,0,39,0,37,,,
12461,58,TCP,172.217.174.67,443,60034,39,0,0,37,,,
12462,11,TCP,192.168.136.131,41676,443,0,39,0,93,,,
12463,11,TCP,103.180.115.7,443,41676,39,0,0,93,,,
12464,6,TCP,192.168.136.131,49654,443,0,39,0,154,,,
12465,6,TCP,172.67.10.198,443,49654,39,0,0,154,,,
12466,12,TCP,192.168.136.131,38830,443,0,39,0,91,,,
12467,12,TCP,18.67.161.3,443,38830,39,0,0,91,,,
12468,15,TCP,192.168.136.131,59128,443,0,39,0,63,,,
12469,15,TCP,108.158.251.57,443,59128,39,0,0,63,,,
12470,13,TCP,192.168.136.131,53616,443,0,46,0,72,,,
12471,13,TCP,52.223.40.198,443,53616,46,0,0,72,,,
12472,11,TCP,192.168.136.131,51680,443,0,46,0,94,,,
12473,11,TCP,18.138.211.90,443,51680,46,0,0,94,,,
12474,7,TCP,192.168.136.131,41774,443,0,39,0,132,,,
12475,7,TCP,104.18.10.248,443,41774,39,0,0,132,,,
12476,7,TCP,192.168.136.131,36772,443,0,46,0,113,,,
12477,7,TCP,3.233.155.5,443,36772,46,0,0,113,,,
12478,0,TCP,192.168.136.131,57330,443,0,39,0,33,,,
12479,0,TCP,142.250.193.132,443,57330,39,0,0,33,,,
12480,6,TCP,192.168.136.131,36146,443,0,46,0,137,,,
12481,6,TCP,103.229.10.192,443,36146,46,0,0,137,,,
12482,55,TCP,192.168.136.131,48246,443,0,39,0,45,,,
12483,55,TCP,142.250.196.66,443,48246,39,0,0,45,,,
12484,0,TCP,152.199.43.48,443,55002,0,24,0,92,,,
12485,0,TCP,152.199.43.48,443,55002,0,0,0,92,,,
12486,4,TCP,192.168.136.131,38412,443,0,31,0,185,,,
12487,0,TCP,192.168.136.131,38412,443,0,0,0,185,,,
12488,0,TCP,192.168.136.131,59876,443,0,31,0,170,,,
12489,0,TCP,192.168.136.131,59876,443,0,0,0,170,,,
12490,4,TCP,209.54.182.161,443,38412,31,0,0,185,,,
12491,0,TCP,209.54.182.161,443,38412,1,0,0,185,,,
12492,0,TCP,3.212.229.181,443,59876,31,0,0,170,,,
12493,0,TCP,3.212.229.181,443,59876,1,0,0,170,,,
12494,0,TCP,192.168.136.131,42292,443,0,24,0,160,,,
12495,0,TCP,192.168.136.131,42292,443,0,0,0,160,,,
12496,0,TCP,198.206.157.239,443,42292,24,0,0,160,,,
12497,0,TCP,198.206.157.239,443,42292,1,0,0,160,,,
12498,6,TCP,192.168.136.131,48110,80,0,0,0,186,,,
12499,6,TCP,65.8.73.161,80,48110,1,0,0,186,,,
12500,0,TCP,192.168.136.131,55502,443,0,24,0,187,,,
12501,0,TCP,192.168.136.131,55502,443,0,0,0,187,,,
12502,0,TCP,69.173.158.65,443,55502,24,0,0,187,,,
12503,0,TCP,69.173.158.65,443,55502,1,0,0,187,,,
12504,5,TCP,192.168.136.131,59084,443,0,24,0,175,,,
12505,0,TCP,192.168.136.131,59084,443,0,0,0,175,,,
12506,0,TCP,192.168.136.131,43804,443,0,24,0,174,,,
12507,0,TCP,192.168.136.131,43804,443,0,0,0,174,,,
12508,5,TCP,178.128.135.204,443,59084,24,0,0,175,,,
12509,0,TCP,178.128.135.204,443,59084,1,0,0,175,,,
12510,0,TCP,182.161.73.145,443,43804,24,0,0,174,,,
12511,0,TCP,182.161.73.145,443,43804,1,0,0,174,,,
12512,0,TCP,192.168.136.131,51688,443,0,24,0,173,,,
12513,0,TCP,54.151.166.244,443,51688,24,0,0,173,,,
12514,0,TCP,192.168.136.131,51688,443,0,0,0,173,,,
12515,0,TCP,54.151.166.244,443,51688,1,0,0,173,,,
12516,0,TCP,192.168.136.131,49654,443,0,24,0,154,,,
12517,0,TCP,172.67.10.198,443,49654,24,0,0,154,,,
12518,0,TCP,192.168.136.131,49654,443,0,0,0,154,,,
12519,0,TCP,172.67.10.198,443,49654,1,0,0,154,,,
12520,0,TCP,152.199.38.98,443,59102,0,24,0,79,,,
12521,0,TCP,192.168.136.131,59102,443,24,0,0,79,,,
12522,0,TCP,152.199.38.98,443,59102,0,0,0,79,,,
12523,0,TCP,192.168.136.131,40280,443,0,24,0,172,,,
12524,0,TCP,74.214.196.131,443,40280,24,0,0,172,,,
12525,0,TCP,192.168.136.131,40280,443,0,0,0,172,,,
12526,0,TCP,74.214.196.131,443,40280,1,0,0,172,,,
12527,0,TCP,192.168.136.131,33598,443,0,24,0,176,,,
12528,0,TCP,23.201.221.91,443,33598,24,0,0,176,,,
