Packet Number,Time(seconds),socket_count
7737,2009,88
7738,2009,88
7754,2009,88
7755,2009,88
7756,2009,88
7759,2009,88
7760,2009,88
7765,2009,88
7766,2009,88
7767,2009,88
7786,2009,88
7789,2009,88
7790,2009,88
7791,2009,88
7792,2009,88
8010,2009,89
8016,2009,90
8017,2009,90
8018,2009,90
8024,2009,90
8025,2009,90
8026,2009,90
8027,2009,90
8028,2009,90
8049,2009,90
8105,2009,90
8106,2009,90
8129,2009,90
8162,2009,90
8163,2009,90
8164,2009,90
8165,2009,90
8166,2009,90
8167,2009,90
8168,2009,90
8175,2009,90
8176,2009,90
8180,2009,91
8190,2009,91
8191,2009,91
8227,2009,91
8234,2009,91
8235,2009,91
8236,2009,91
8237,2009,91
8250,2009,91
8266,2009,91
8287,2009,91
8288,2009,91
8289,2009,91
8299,2009,91
8304,2009,91
8305,2009,91
8306,2009,91
8307,2009,91
8310,2009,91
8312,2009,91
8313,2009,91
8316,2009,92
8350,2009,93
8354,2009,93
8355,2009,93
8360,2009,93
8362,2010,93
8363,2010,93
8367,2010,93
8368,2010,93
8369,2010,93
8370,2010,93
8371,2010,93
8372,2010,93
8373,2010,93
8381,2010,94
8384,2010,94
8385,2010,94
8386,2010,94
8387,2010,94
8392,2010,94
8393,2010,94
8394,2010,94
8395,2010,94
8396,2010,94
8397,2010,94
8398,2010,94
8399,2010,94
8400,2010,94
8401,2010,94
8410,2010,94
8411,2010,94
8412,2010,94
8413,2010,94
8414,2010,94
8415,2010,94
8417,2010,94
8421,2010,95
8430,2010,95
8431,2010,95
8432,2010,95
8433,2010,95
8434,2010,95
8435,2010,95
8436,2010,95
8437,2010,95
8438,2010,95
8439,2010,95
8440,2010,95
8441,2010,95
8442,2010,95
8443,2010,95
8444,2010,95
8445,2010,95
8446,2010,95
8447,2010,95
8448,2010,95
8449,2010,95
8450,2010,95
8451,2010,95
8452,2010,95
8453,2010,95
8454,2010,95
8455,2010,95
8456,2010,95
8457,2010,95
8458,2010,95
8459,2010,95
8460,2010,95
8461,2010,95
8462,2010,95
8463,2010,95
8464,2010,95
8465,2010,95
8466,2010,95
8467,2010,95
8468,2010,95
8469,2010,95
8470,2010,95
8475,2010,95
8480,2010,95
8481,2010,95
8482,2010,95
8483,2010,95
8484,2010,95
8485,2010,95
8486,2010,95
8487,2010,95
8488,2010,95
8489,2010,95
8490,2010,95
8491,2010,95
8492,2010,95
8493,2010,95
8494,2010,95
8495,2010,95
8496,2010,95
8497,2010,95
8498,2010,95
8499,2010,95
8500,2010,95
8501,2010,95
8502,2010,95
8503,2010,95
8504,2010,95
8505,2010,95
8506,2010,95
8507,2010,95
8508,2010,95
8509,2010,95
8510,2010,95
8511,2010,95
8512,2010,95
8513,2010,95
8514,2010,95
8515,2010,95
8516,2010,95
8517,2010,95
8518,2010,95
8519,2010,95
8522,2010,95
8531,2010,95
8532,2010,95
8533,2010,95
8534,2010,95
8535,2010,95
8536,2010,95
8537,2010,95
8538,2010,95
8539,2010,95
8540,2010,95
8541,2010,95
8542,2010,95
8543,2010,95
8544,2010,95
8545,2010,95
8546,2010,95
8547,2010,95
8548,2010,95
8549,2010,95
8550,2010,95
8551,2010,95
8552,2010,95
8553,2010,95
8554,2010,95
8555,2010,95
8556,2010,95
8557,2010,95
8558,2010,95
8559,2010,95
8560,2010,95
8564,2010,95
8565,2010,95
8566,2010,95
8567,2010,95
8568,2010,95
8569,2010,95
8570,2010,95
8571,2010,95
8572,2010,95
8573,2010,95
8574,2010,95
8575,2010,95
8576,2010,95
8577,2010,95
8578,2010,95
8579,2010,95
8580,2010,95
8581,2010,95
8582,2010,95
8583,2010,95
8584,2010,95
8585,2010,95
8586,2010,95
8587,2010,95
8588,2010,95
8589,2010,95
8590,2010,95
8591,2010,95
8592,2010,95
8593,2010,95
8594,2010,95
8595,2010,95
8596,2010,95
8597,2010,95
8598,2010,95
8599,2010,95
8600,2010,95
8601,2010,95
8602,2010,95
8603,2010,95
8604,2010,95
8605,2010,95
8606,2010,95
8607,2010,95
8608,2010,95
8613,2010,95
8614,2010,95
8615,2010,95
8616,2010,95
8619,2011,95
8620,2011,95
8621,2011,95
8622,2011,95
8623,2011,95
8624,2011,95
8626,2011,95
8627,2011,95
8631,2011,96
8635,2011,97
8639,2011,98
8643,2011,99
8676,2011,99
8677,2011,99
8678,2011,99
8679,2011,99
8683,2011,99
8684,2011,99
8686,2011,99
8687,2011,99
8692,2011,100
8707,2011,101
8711,2011,102
8746,2011,102
8763,2011,102
8794,2011,102
8797,2011,102
8812,2011,102
8813,2011,102
8814,2011,102
8815,2011,102
8816,2011,102
8817,2011,102
8818,2011,102
8819,2011,102
8820,2011,102
8821,2011,102
8822,2011,102
8823,2011,102
8824,2011,102
8825,2011,102
8826,2011,102
8827,2011,102
8828,2011,102
8829,2011,102
8831,2011,102
8832,2011,102
8833,2011,102
8834,2011,102
8842,2011,102
8845,2011,102
8849,2011,102
8850,2011,102
8852,2011,102
8853,2011,102
8854,2011,102
8855,2011,102
8858,2011,103
8861,2011,103
8862,2011,103
8869,2012,103
8886,2012,103
8887,2012,103
8888,2012,103
8889,2012,103
8890,2012,103
8891,2012,103
8892,2012,103
8893,2012,103
8894,2012,103
8897,2012,103
8898,2012,103
8899,2012,103
8900,2012,103
8903,2012,103
8904,2012,103
8911,2012,103
8912,2012,103
8914,2012,103
8916,2012,103
8917,2012,103
8920,2012,103
8921,2012,103
8924,2012,103
8925,2012,103
8928,2012,103
8933,2012,104
8937,2012,105
8940,2012,105
8942,2012,106
8946,2012,107
9000,2012,107
9040,2012,107
9041,2012,107
9042,2012,107
9055,2012,107
9058,2012,107
9061,2012,107
9062,2012,107
9063,2012,107
9064,2012,107
9065,2012,107
9066,2012,107
9067,2012,107
9068,2012,107
9069,2012,107
9070,2012,107
9079,2012,107
9082,2012,107
9083,2012,107
9084,2012,107
9085,2012,107
9086,2012,107
9087,2012,107
9088,2012,107
9089,2012,107
9090,2012,107
9091,2012,107
9092,2012,107
9094,2012,107
9096,2012,107
9097,2012,107
9098,2012,107
9099,2012,107
9100,2012,107
9105,2012,108
9108,2012,108
9110,2012,109
9111,2012,109
9112,2012,109
9115,2012,109
9134,2012,110
9153,2012,111
9212,2012,111
9213,2012,111
9426,2012,111
9427,2012,111
9428,2012,111
9429,2012,111
9431,2012,111
9448,2013,111
9454,2013,112
9458,2013,113
9462,2013,114
9465,2013,114
9473,2013,114
9484,2013,114
9503,2013,114
9504,2013,114
9533,2013,114
9534,2013,114
9538,2013,114
9539,2013,114
9540,2013,114
9544,2013,115
9545,2013,115
9548,2013,115
9549,2013,115
9550,2013,115
9551,2013,115
9555,2013,116
9558,2013,116
9560,2013,116
9561,2013,116
9562,2013,116
9563,2013,116
9567,2013,117
9571,2013,118
9573,2013,119
9579,2013,119
9580,2013,119
9581,2013,119
9583,2013,120
9584,2013,120
9585,2013,120
9596,2013,121
9608,2013,121
9610,2013,121
9611,2013,121
9612,2013,121
9613,2013,121
9614,2013,121
9655,2013,121
9656,2013,121
9657,2013,121
9658,2013,121
9666,2013,121
9680,2013,121
9681,2013,121
9682,2013,121
9696,2013,122
9699,2013,122
9708,2013,123
9715,2013,123
9717,2013,124
9747,2013,124
9748,2013,124
9753,2013,124
9756,2013,124
9759,2013,124
9760,2013,124
9761,2013,124
9762,2013,124
9763,2013,124
9773,2013,125
9774,2013,126
9776,2013,127
9778,2013,128
9782,2013,129
9784,2013,130
9808,2013,130
10034,2014,130
10035,2014,130
10036,2014,130
10037,2014,130
10038,2014,130
10039,2014,130
10044,2014,130
10045,2014,130
10058,2014,130
10067,2014,130
10068,2014,130
10069,2014,130
10070,2014,130
10071,2014,130
10072,2014,130
10074,2014,130
10076,2014,131
10079,2014,132
10082,2014,132
10093,2014,132
10096,2014,132
10102,2014,132
10109,2014,133
10117,2014,133
10126,2014,133
10127,2014,133
10128,2014,133
10129,2014,133
10206,2014,133
10207,2014,133
10208,2014,133
10209,2014,133
10210,2014,133
10228,2014,134
10244,2014,134
10245,2014,134
10248,2014,134
10253,2014,134
10255,2014,134
10256,2014,134
10257,2014,134
10258,2014,134
10259,2014,134
10274,2014,135
10278,2014,136
10283,2014,136
10293,2014,136
10310,2014,137
10319,2014,137
10320,2014,137
10321,2014,137
10346,2014,137
10358,2014,137
10359,2014,137
10360,2014,137
10361,2014,137
10362,2014,137
10363,2014,137
10384,2014,137
10385,2014,137
10386,2014,137
10387,2014,137
10388,2014,137
10391,2014,137
10404,2014,138
10406,2014,139
10456,2014,140
10482,2014,140
10483,2014,140
10484,2014,140
10485,2014,140
10506,2014,140
10507,2014,140
10508,2014,140
10524,2014,140
10528,2014,140
10529,2014,140
10531,2014,140
10547,2014,140
10552,2014,140
10553,2014,140
10554,2014,140
10555,2014,140
10559,2014,140
10561,2014,140
10564,2014,141
10567,2014,141
10568,2014,141
10570,2014,142
10587,2014,142
10588,2014,142
10589,2014,142
10590,2014,142
10604,2014,142
10605,2014,142
10611,2014,142
10624,2014,142
10625,2014,142
10626,2014,142
10627,2014,142
10628,2014,142
10629,2014,142
10630,2014,142
10638,2014,142
10639,2014,142
10648,2014,142
10658,2014,142
10659,2014,142
10660,2014,142
10661,2014,142
10664,2014,142
10666,2014,143
10667,2014,143
10668,2014,143
10669,2014,143
10670,2014,143
10671,2014,143
10672,2014,143
10677,2014,143
10678,2014,143
10679,2014,143
10680,2014,143
10681,2014,143
10682,2014,143
10683,2014,143
10684,2014,143
10685,2014,143
10686,2014,143
10688,2014,144
10690,2014,145
10692,2014,146
10694,2014,147
10696,2014,148
10698,2014,149
10706,2014,150
10713,2014,150
10714,2014,150
10736,2014,150
10741,2014,150
10749,2014,150
10750,2014,150
10751,2014,150
10752,2014,150
10753,2014,150
10757,2014,150
10758,2014,150
10759,2014,150
10760,2014,150
10761,2014,150
10762,2014,150
10763,2014,150
10766,2014,150
10767,2014,150
10768,2014,150
10773,2014,150
10779,2014,151
10782,2014,151
10783,2014,151
10784,2014,151
10815,2014,151
10821,2014,151
10822,2014,151
10823,2014,151
10824,2014,151
10866,2014,152
10867,2014,153
10870,2014,154
10871,2014,155
10876,2014,155
10880,2014,156
10882,2014,157
10883,2014,157
10885,2014,157
10889,2014,157
10891,2014,158
10910,2014,158
10911,2014,158
10912,2014,158
10915,2014,158
10925,2014,158
10932,2014,158
10970,2014,158
10983,2014,159
10986,2014,160
11007,2014,161
11095,2014,161
11096,2014,161
11162,2015,162
11168,2015,162
11169,2015,162
11215,2015,163
11221,2015,164
11226,2015,164
11231,2015,164
11232,2015,164
11240,2015,164
11241,2015,164
11243,2015,165
11253,2015,166
11259,2015,167
11266,2015,168
11267,2015,169
11270,2015,170
11271,2015,171
11295,2015,171
11296,2015,171
11297,2015,171
11298,2015,171
11299,2015,171
11300,2015,171
11303,2015,172
11316,2015,172
11326,2015,172
11327,2015,172
11328,2015,172
11331,2015,172
11340,2015,172
11343,2015,172
11362,2015,173
11365,2015,173
11366,2015,173
11367,2015,173
11368,2015,173
11369,2015,173
11386,2015,173
11387,2015,173
11390,2015,174
11394,2015,175
11401,2015,176
11405,2015,177
11409,2015,178
11411,2015,179
11413,2015,180
11443,2015,180
11444,2015,180
11445,2015,180
11446,2015,180
11450,2015,180
11468,2015,181
11514,2015,181
11677,2015,182
11745,2015,182
11746,2015,182
11764,2015,183
11777,2015,183
11778,2015,183
11779,2015,183
11780,2015,183
11782,2015,183
11783,2015,183
11785,2015,184
11835,2015,184
11836,2015,184
11886,2015,185
11901,2015,185
11929,2015,185
11930,2015,185
11955,2015,185
11959,2015,185
11960,2015,185
11979,2015,185
11989,2015,185
12000,2015,185
12001,2015,185
12002,2015,185
12005,2015,185
12007,2015,186
12019,2015,187
12199,2016,187
12223,2016,187
12224,2016,187
12230,2016,187
12232,2016,187
12233,2016,187
12257,2016,187
12258,2016,187
12259,2016,187
12260,2016,187
12261,2016,187
12262,2016,187
12263,2016,187
12264,2016,187
12265,2016,187
12277,2016,187
12278,2016,187
12283,2016,187
12284,2016,187
12285,2016,187
12288,2016,187
12319,2018,187
12320,2018,187
12988,2021,187
12989,2021,187
12992,2026,188
13014,2027,188
13015,2027,188
13018,2027,189
13039,2027,189
13040,2027,189
13043,2027,190
13050,2027,191
13057,2027,192
13063,2027,193
13071,2027,194
13078,2027,195
13085,2027,196
13092,2027,197
13099,2027,198
13106,2027,199
13113,2027,200
13120,2027,201
13127,2027,202
13134,2027,203
13141,2027,204
13148,2027,205
13155,2027,206
13162,2027,207
13169,2027,208
13176,2027,209
13183,2027,210
13190,2027,211
13197,2027,212
13204,2027,213
13211,2027,214
13218,2027,215
13225,2027,216
13232,2027,217
13239,2027,218
13246,2027,219
13253,2027,220
13259,2027,221
13267,2027,222
13274,2027,223
13281,2027,224
13288,2027,225
13295,2027,226
13302,2027,227
13309,2027,228
13316,2027,229
13323,2027,230
13330,2027,231
13337,2027,232
13344,2027,233
13351,2027,234
13358,2027,235
13365,2027,236
13372,2027,237
13379,2027,238
13386,2027,239
13393,2027,240
13400,2027,241
13407,2027,242
13414,2027,243
13421,2027,244
13428,2027,245
13435,2027,246
13442,2027,247
13449,2027,248
13456,2027,249
13463,2027,250
13470,2027,251
13476,2027,252
13484,2027,253
13491,2027,254
13498,2027,255
13505,2027,256
13512,2027,257
13519,2027,258
13526,2027,259
13533,2027,260
13539,2027,261
13547,2027,262
13553,2027,263
13561,2027,264
13568,2027,265
13574,2027,266
13581,2027,267
13589,2027,268
13596,2027,269
13603,2027,270
13610,2027,271
13617,2027,272
13624,2027,273
13631,2027,274
13638,2027,275
13644,2027,276
13652,2027,277
13659,2027,278
13665,2027,279
13673,2027,280
13680,2027,281
13686,2027,282
13694,2027,283
13701,2027,284
13708,2027,285
13715,2027,286
13722,2027,287
13729,2027,288
13736,2027,289
13743,2027,290
13750,2027,291
13756,2027,292
13764,2027,293
13771,2027,294
13778,2027,295
13785,2027,296
13791,2027,297
13799,2027,298
13806,2027,299
13812,2027,300
13819,2027,301
13827,2027,302
13834,2027,303
13840,2027,304
13848,2027,305
13855,2027,306
13862,2027,307
13869,2027,308
13876,2027,309
13882,2027,310
13890,2027,311
13897,2027,312
13903,2027,313
13911,2027,314
13918,2027,315
13925,2027,316
13932,2027,317
13938,2027,318
13945,2027,319
13953,2027,320
13960,2027,321
13967,2027,322
13973,2027,323
13980,2027,324
13988,2027,325
13995,2027,326
14001,2027,327
14008,2027,328
14016,2027,329
14022,2027,330
14029,2027,331
14036,2027,332
14043,2027,333
14050,2027,334
14057,2027,335
14064,2027,336
14071,2027,337
14078,2027,338
14085,2027,339
14092,2027,340
14099,2027,341
14106,2027,342
14113,2027,343
14120,2027,344
14127,2027,345
14134,2027,346
14141,2027,347
14148,2027,348
14155,2027,349
14162,2027,350
14169,2027,351
14176,2027,352
14183,2027,353
14190,2027,354
14197,2027,355
14204,2027,356
14211,2027,357
14218,2027,358
14225,2027,359
14232,2027,360
14239,2027,361
14246,2027,362
14253,2027,363
14260,2027,364
14267,2027,365
14274,2027,366
14281,2027,367
14288,2027,368
14295,2027,369
14302,2027,370
14309,2027,371
14316,2027,372
14323,2027,373
14330,2027,374
14337,2027,375
14344,2027,376
14351,2027,377
14358,2027,378
14365,2027,379
14372,2027,380
14379,2027,381
14386,2027,382
14393,2027,383
14400,2027,384
14407,2027,385
14414,2027,386
14421,2027,387
14428,2027,388
14435,2027,389
14442,2027,390
14449,2027,391
14456,2027,392
14463,2027,393
14470,2027,394
14477,2027,395
14484,2027,396
14491,2027,397
14498,2027,398
14505,2027,399
14512,2027,400
14519,2027,401
14526,2027,402
14533,2028,403
14540,2028,404
14547,2028,405
14554,2028,406
14561,2028,407
14568,2028,408
14575,2028,409
14582,2028,410
14589,2028,411
14596,2028,412
14603,2028,413
14610,2028,414
14617,2028,415
14624,2028,416
14631,2028,417
14638,2028,418
14645,2028,419
14652,2028,420
14659,2028,421
14666,2028,422
14673,2028,423
14680,2028,424
14687,2028,425
14694,2028,426
14701,2028,427
14708,2028,428
14715,2028,429
14722,2028,430
14729,2028,431
14736,2028,432
14743,2028,433
14750,2028,434
14757,2028,435
14764,2028,436
14771,2028,437
14778,2028,438
14785,2028,439
14792,2028,440
14799,2028,441
14806,2028,442
14813,2028,443
14820,2028,444
14827,2028,445
14834,2028,446
14841,2028,447
14848,2028,448
14855,2028,449
14862,2028,450
14869,2028,451
14876,2028,452
14883,2028,453
14890,2028,454
14897,2028,455
14904,2028,456
14911,2028,457
14918,2028,458
14925,2028,459
14932,2028,460
14939,2028,461
14946,2028,462
14953,2028,463
14960,2028,464
14967,2028,465
14974,2028,466
14981,2028,467
14988,2028,468
14995,2028,469
15002,2028,470
15009,2028,471
15016,2028,472
15023,2028,473
15030,2028,474
15037,2028,475
15044,2028,476
15051,2028,477
15058,2028,478
15065,2028,479
15072,2028,480
15079,2028,481
15087,2028,482
15094,2028,483
15101,2028,484
15108,2028,485
15114,2028,486
15122,2028,487
15128,2028,488
15136,2028,489
15143,2028,490
15149,2028,491
15157,2028,492
15164,2028,493
15170,2028,494
15178,2028,495
15185,2028,496
15191,2028,497
15199,2028,498
15206,2028,499
15213,2028,500
15219,2028,501
15227,2028,502
15234,2028,503
15241,2028,504
15247,2028,505
15255,2028,506
15262,2028,507
15269,2028,508
15275,2028,509
15283,2028,510
15290,2028,511
15297,2028,512
15304,2028,513
15311,2028,514
15317,2028,515
15325,2028,516
15332,2028,517
15339,2028,518
15346,2028,519
15352,2028,520
15360,2028,521
15367,2028,522
15374,2028,523
15381,2028,524
15388,2028,525
15394,2028,526
15402,2028,527
15409,2028,528
15415,2028,529
15422,2028,530
15429,2028,531
15436,2028,532
15443,2028,533
15450,2028,534
15457,2028,535
15464,2028,536
15471,2028,537
15478,2028,538
15485,2028,539
16191,2028,539
16192,2028,539
16193,2028,539
16194,2028,539
16195,2028,539
16196,2028,539
16197,2028,539
16198,2028,539
16200,2033,539
16203,2033,540
16207,2033,541
16243,2033,541
16256,2034,541
16257,2034,541
16258,2034,541
16259,2034,541
16264,2034,542
16269,2034,543
16270,2034,544
16345,2034,544
16346,2034,544
16348,2034,544
16349,2034,544
16352,2035,545
16363,2035,545
16364,2035,545
16366,2035,545
16367,2035,545
16370,2035,546
16392,2035,546
16393,2035,546
16394,2035,546
16395,2035,546
17096,2043,546
17097,2043,546
17125,2048,546
17130,2049,546
17139,2050,546
17156,2051,546
17189,2052,546
17254,2053,546
18411,2059,547
18416,2061,547
18417,2061,547
18422,2069,548
18961,2073,549
18968,2073,550
18974,2073,551
18982,2073,552
18988,2073,553
18995,2073,554
19002,2073,555
19010,2073,556
19016,2073,557
19024,2073,558
19031,2073,559
19038,2073,560
19045,2073,561
19052,2073,562
19059,2073,563
19065,2073,564
19072,2073,565
19080,2073,566
19086,2073,567
19094,2073,568
19100,2073,569
19108,2073,570
19115,2073,571
19122,2073,572
19129,2073,573
19136,2073,574
19143,2073,575
19150,2073,576
19157,2073,577
19164,2073,578
19170,2073,579
19177,2073,580
19184,2073,581
19191,2073,582
19198,2073,583
19205,2073,584
19212,2073,585
19220,2073,586
19226,2073,587
19234,2073,588
19241,2073,589
19248,2073,590
19255,2073,591
19262,2073,592
19268,2073,593
19276,2073,594
19283,2073,595
19290,2073,596
19297,2073,597
19304,2073,598
19311,2073,599
19317,2073,600
19325,2073,601
19332,2073,602
19339,2073,603
19345,2073,604
19353,2073,605
19360,2073,606
19367,2073,607
19373,2073,608
19381,2073,609
19388,2073,610
19394,2073,611
19402,2073,612
19409,2073,613
19416,2073,614
19422,2073,615
19430,2073,616
19436,2073,617
19444,2073,618
19451,2073,619
19457,2073,620
19465,2073,621
19471,2073,622
19478,2073,623
19486,2073,624
19493,2073,625
19499,2073,626
19506,2073,627
19514,2073,628
19521,2073,629
19527,2073,630
19534,2073,631
19542,2073,632
19548,2073,633
19556,2073,634
19562,2073,635
19569,2073,636
19576,2073,637
19584,2073,638
19590,2073,639
19598,2073,640
19605,2073,641
19612,2073,642
19619,2073,643
19626,2073,644
19633,2073,645
19640,2073,646
19647,2073,647
19654,2073,648
19661,2073,649
19684,2074,650
20242,2080,650
20243,2080,650
20250,2085,650
20251,2085,650
20252,2085,650
20253,2085,650
20254,2085,650
20255,2085,650
20256,2085,650
20257,2085,650
20258,2085,650
20259,2085,650
20260,2085,650
20261,2085,650
20262,2085,650
20263,2085,650
20264,2085,650
20265,2085,650
20266,2085,650
20267,2085,650
20268,2085,650
20273,2086,650
20274,2086,650
20277,2087,650
20280,2088,651
20283,2088,651
20876,2088,652
20885,2088,653
20892,2088,654
20898,2088,655
20905,2088,656
20913,2088,657
20920,2088,658
20926,2088,659
20934,2088,660
20941,2088,661
20948,2088,662
20955,2088,663
20962,2088,664
20969,2088,665
20976,2088,666
20983,2088,667
20990,2088,668
20996,2088,669
21004,2088,670
21011,2088,671
21018,2088,672
21025,2088,673
21031,2088,674
21039,2088,675
21046,2088,676
21052,2088,677
21060,2088,678
21067,2088,679
21074,2088,680
21081,2088,681
21088,2088,682
21095,2088,683
21102,2088,684
21109,2088,685
21116,2088,686
21123,2088,687
21130,2088,688
21137,2088,689
21144,2088,690
21151,2088,691
21158,2088,692
21165,2088,693
21171,2088,694
21179,2088,695
21186,2088,696
21192,2088,697
21199,2088,698
21207,2088,699
21213,2088,700
21220,2088,701
21227,2088,702
21235,2088,703
21242,2088,704
21248,2088,705
21256,2088,706
21261,2088,706
21262,2088,706
21263,2088,706
21264,2088,706
21265,2088,706
21270,2092,706
21279,2093,706
21308,2094,706
21320,2095,706
21333,2095,706
21371,2097,706
21449,2098,706
21521,2099,706
21690,2100,706
21706,2100,706
21707,2100,706
21904,2103,706
22319,2103,707
22326,2103,708
22333,2103,709
22340,2103,710
22347,2103,711
22353,2103,712
22361,2103,713
22368,2103,714
22375,2103,715
22382,2103,716
22389,2103,717
22396,2103,718
22403,2103,719
22412,2103,720
22419,2103,721
22425,2103,722
22432,2103,723
22440,2103,724
22447,2103,725
22454,2103,726
22461,2103,727
22468,2103,728
22474,2103,729
22482,2103,730
22489,2103,731
22496,2103,732
22503,2103,733
22510,2103,734
22517,2103,735
22524,2103,736
22530,2103,737
22537,2103,738
22545,2103,739
22552,2103,740
22558,2103,741
22566,2103,742
22573,2103,743
22580,2103,744
22587,2103,745
22594,2103,746
22601,2103,747
22608,2103,748
22614,2103,749
22621,2103,750
22628,2103,751
22636,2103,752
22643,2103,753
22649,2103,754
22657,2103,755
22664,2103,756
22671,2103,757
22678,2103,758
22685,2103,759
22691,2103,760
22699,2103,761
22706,2103,762
22713,2103,763
22719,2103,764
22727,2103,765
22734,2103,766
22741,2103,767
22747,2103,768
22755,2103,769
22762,2103,770
22768,2103,771
22776,2103,772
22783,2103,773
22790,2103,774
22797,2103,775
22804,2103,776
22811,2103,777
22817,2103,778
22825,2103,779
22831,2103,780
22838,2103,781
22845,2103,782
22853,2103,783
22860,2103,784
22867,2103,785
22874,2103,786
22881,2103,787
22888,2103,788
22895,2103,789
22902,2103,790
22909,2103,791
22916,2103,792
22923,2103,793
22930,2103,794
22937,2103,795
22944,2103,796
22951,2103,797
22958,2103,798
22965,2103,799
22972,2103,800
22979,2103,801
22986,2103,802
22993,2103,803
23000,2103,804
23007,2103,805
23014,2103,806
23021,2103,807
23028,2103,808
23035,2103,809
23042,2103,810
23049,2103,811
23056,2103,812
23063,2103,813
23070,2103,814
23077,2103,815
23084,2103,816
23091,2103,817
23098,2103,818
23105,2103,819
23112,2103,820
23119,2103,821
23126,2103,822
23133,2103,823
23140,2103,824
23147,2103,825
23154,2103,826
23161,2103,827
23168,2103,828
23175,2103,829
23182,2103,830
23189,2103,831
23196,2103,832
23203,2103,833
23210,2103,834
23217,2103,835
23224,2103,836
23231,2103,837
23238,2103,838
23245,2103,839
23252,2103,840
23259,2103,841
23266,2103,842
23273,2103,843
23280,2103,844
23287,2103,845
23294,2103,846
23301,2103,847
23308,2103,848
23315,2103,849
23322,2103,850
23327,2103,850
23328,2103,850
23332,2106,850
23334,2106,850
23337,2107,850
23338,2107,850
23875,2118,851
23882,2118,852
23889,2118,853
23896,2118,854
23903,2118,855
23910,2118,856
23917,2118,857
23924,2118,858
23931,2118,859
23938,2118,860
23944,2118,861
23952,2118,862
23959,2118,863
23966,2118,864
23973,2118,865
23980,2118,866
23986,2118,867
23993,2118,868
24000,2118,869
24007,2118,870
24014,2118,871
24021,2118,872
24029,2118,873
24035,2118,874
24043,2118,875
24049,2118,876
24056,2118,877
24063,2118,878
24071,2118,879
24078,2118,880
24085,2118,881
24092,2118,882
24098,2118,883
24105,2118,884
24113,2118,885
24119,2118,886
24127,2118,887
24134,2118,888
24140,2118,889
24147,2118,890
24154,2118,891
24162,2118,892
24169,2118,893
24175,2118,894
24182,2118,895
24189,2118,896
24196,2118,897
24203,2118,898
24211,2118,899
24217,2118,900
24225,2118,901
24232,2118,902
24239,2118,903
24245,2118,904
24252,2118,905
24259,2118,906
24266,2118,907
24273,2118,908
24280,2118,909
24288,2118,910
24295,2118,911
24302,2118,912
24309,2118,913
24315,2118,914
24322,2118,915
24330,2118,916
24337,2118,917
24344,2118,918
24351,2118,919
24357,2118,920
24365,2118,921
24372,2118,922
24378,2118,923
24386,2118,924
24393,2118,925
24400,2118,926
24406,2118,927
24414,2118,928
24421,2118,929
24427,2118,930
24435,2118,931
24442,2118,932
24448,2118,933
24456,2118,934
24463,2118,935
24470,2118,936
24476,2118,937
24484,2118,938
24490,2118,939
24498,2118,940
24505,2118,941
24512,2118,942
24519,2118,943
24526,2118,944
24533,2118,945
24539,2118,946
24546,2118,947
24553,2118,948
24560,2118,949
24567,2118,950
26036,2128,950
26037,2128,950
26038,2128,950
26039,2128,950
26042,2138,950
26043,2138,950
26044,2138,950
26045,2138,950
26046,2138,950
26047,2138,950
26048,2138,950
26049,2138,950
26050,2138,950
26051,2138,950
26056,2144,950
26057,2144,950
26064,2145,950
26065,2145,950
26066,2145,950
26067,2145,950
26070,2148,950
26071,2148,950
26076,2150,950
26077,2150,950
26096,2173,950
26097,2173,950
26098,2173,950
26099,2173,950
26100,2173,950
26101,2173,950
26104,2190,950
26105,2190,950
26107,2197,950
26108,2197,950
26156,2206,950
26157,2206,950
26158,2206,950
26159,2206,950
26160,2206,950
26161,2206,950
26162,2206,950
26163,2206,950
26164,2206,950
26165,2206,950
26166,2206,950
26167,2206,950
26168,2206,950
26169,2206,950
26170,2206,950
26171,2206,950
26172,2206,950
26173,2206,950
26174,2206,950
26175,2206,950
26176,2206,950
26177,2206,950
26178,2206,950
26179,2206,950
26180,2206,950
26181,2206,950
26182,2206,950
26183,2206,950
26184,2206,950
26185,2206,950
26186,2206,950
26187,2206,950
26188,2206,950
26189,2206,950
26190,2206,950
26191,2206,950
26192,2206,950
26193,2206,950
26194,2206,950
26195,2206,950
26196,2206,950
26197,2206,950
26198,2206,950
26199,2206,950
26200,2206,950
26201,2206,950
26202,2206,950
26203,2206,950
26204,2206,950
26205,2206,950
26206,2206,950
26207,2206,950
26208,2206,950
26209,2206,950
26210,2206,950
26211,2206,950
26212,2206,950
26213,2206,950
26214,2206,950
26215,2206,950
26216,2206,950
26217,2206,950
26218,2206,950
26219,2206,950
26220,2206,950
26221,2206,950
26222,2206,950
26223,2206,950
26224,2206,950
26225,2206,950
26226,2206,950
26227,2206,950
26228,2206,950
26229,2206,950
26230,2206,950
26231,2206,950
26232,2206,950
26233,2206,950
26234,2206,950
26235,2206,950
26236,2206,950
26237,2206,950
26238,2206,950
26239,2206,950
26240,2206,950
26241,2206,950
26242,2206,950
26245,2469,950
26246,2469,950
26247,2469,950
26248,2469,950
26249,2469,950
26250,2469,950
26251,2469,950
26252,2469,950
26253,2469,950
26254,2469,950
26255,2469,950
26256,2469,950
26257,2469,950
26258,2469,950
