Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count
1323,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1327,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1330,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1332,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1333,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1334,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1335,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1336,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1337,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1338,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1339,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1340,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1341,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1342,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1343,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1344,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1345,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1346,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1347,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1348,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1349,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1350,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1351,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1352,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1353,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1357,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1358,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1359,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1360,0,TCP,192.168.77.101,58220,80,4344,0,0,57,,
1361,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1362,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1363,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1364,0,TCP,192.168.77.101,58223,80,2896,0,0,60,,
1365,0,TCP,192.168.77.101,58223,80,2896,0,0,60,,
1366,0,TCP,192.168.77.101,58223,80,1175,0,0,60,,
1367,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1371,0,TCP,192.168.77.101,58224,80,1448,0,0,61,,
1372,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1379,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1380,0,TCP,192.168.77.101,58224,80,1448,0,0,61,,
1381,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1392,0,TCP,192.168.77.101,58220,80,2896,0,0,57,,
1393,0,TCP,192.168.77.101,58220,80,3719,0,0,57,,
1394,0,TCP,192.168.77.101,58224,80,1448,0,0,61,,
1395,0,TCP,192.168.77.101,58223,80,0,0,0,60,,
1396,0,TCP,192.168.77.101,58224,80,7240,0,0,61,,
1397,0,TCP,192.168.77.101,58224,80,4344,0,0,61,,
1398,0,TCP,192.168.77.101,58224,80,1448,0,0,61,,
1399,0,TCP,192.168.77.101,58224,80,4344,0,0,61,,
1400,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1401,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1402,0,TCP,192.168.77.101,58224,80,2896,0,0,61,,
1403,0,TCP,192.168.77.101,58224,80,1342,0,0,61,,
1466,0,TCP,192.168.77.101,58219,80,0,579,0,56,,
1468,0,TCP,192.168.77.101,58219,80,540,0,0,56,,
1473,0,TCP,192.168.77.101,58234,443,1,0,0,62,141,14
1474,0,TCP,192.168.77.101,58234,443,0,517,0,62,,
1476,0,TCP,192.168.77.101,58235,443,1,0,0,63,141,15
1477,0,TCP,192.168.77.101,58235,443,0,517,0,63,,
1479,0,TCP,192.168.77.101,58234,443,862,0,0,62,,
1480,0,TCP,192.168.77.101,58235,443,862,0,0,63,,
1481,0,TCP,192.168.77.101,58234,443,0,0,0,62,,
1484,0,TCP,192.168.77.101,58234,443,1,0,0,62,,
1485,0,TCP,192.168.77.101,58235,443,0,0,0,63,,
1490,0,TCP,192.168.77.101,58236,443,1,0,0,64,141,16
1491,0,TCP,192.168.77.101,58236,443,0,517,0,64,,
1492,0,TCP,192.168.77.101,58235,443,1,0,0,63,,
1494,0,TCP,192.168.77.101,58236,443,862,0,0,64,,
1495,0,TCP,192.168.77.101,58236,443,0,0,0,64,,
1500,0,TCP,192.168.77.101,58236,443,1,0,0,64,,
1501,0,TCP,192.168.77.101,58237,443,1,0,0,65,141,17
1502,0,TCP,192.168.77.101,58237,443,0,517,0,65,,
1504,0,TCP,192.168.77.101,58237,443,862,0,0,65,,
1505,0,TCP,192.168.77.101,58237,443,0,0,0,65,,
1510,0,TCP,192.168.77.101,58237,443,1,0,0,65,,
1511,0,TCP,192.168.77.101,58238,443,1,0,0,66,141,18
1512,0,TCP,192.168.77.101,58238,443,0,517,0,66,,
1514,0,TCP,192.168.77.101,58238,443,862,0,0,66,,
1515,0,TCP,192.168.77.101,58238,443,0,0,0,66,,
1518,0,TCP,192.168.77.101,58238,443,1,0,0,66,,
1521,0,TCP,192.168.77.101,58239,443,1,0,0,67,141,19
1522,0,TCP,192.168.77.101,58239,443,0,517,0,67,,
1524,0,TCP,192.168.77.101,58239,443,862,0,0,67,,
1525,0,TCP,192.168.77.101,58239,443,0,0,0,67,,
1529,0,TCP,192.168.77.101,58239,443,1,0,0,67,,
1531,0,TCP,192.168.77.101,58240,443,1,0,0,68,141,20
1532,0,TCP,192.168.77.101,58240,443,0,517,0,68,,
1534,0,TCP,192.168.77.101,58240,443,862,0,0,68,,
1535,0,TCP,192.168.77.101,58240,443,0,0,0,68,,
1540,0,TCP,192.168.77.101,58240,443,1,0,0,68,,
1541,0,TCP,192.168.77.101,58241,80,1,0,0,69,141,21
1542,0,TCP,192.168.77.101,58241,80,0,325,0,69,,
1553,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1554,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1561,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1562,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1567,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1568,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1571,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1572,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1573,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1574,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1575,0,TCP,192.168.77.101,58241,80,2896,0,0,69,,
1576,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1577,0,TCP,192.168.77.101,58241,80,1448,0,0,69,,
1578,0,TCP,192.168.77.101,58241,80,3697,0,0,69,,
1694,4,TCP,192.168.77.101,58220,80,1,0,0,57,,
1695,4,TCP,192.168.77.101,58221,80,1,0,0,58,,
1696,4,TCP,192.168.77.101,58222,80,1,0,0,59,,
1697,0,TCP,192.168.77.101,58220,80,0,0,0,57,,
1699,0,TCP,192.168.77.101,58221,80,0,0,0,58,,
1700,0,TCP,192.168.77.101,58222,80,0,0,0,59,,
1704,4,TCP,192.168.77.101,58223,80,1,0,0,60,,
1705,0,TCP,192.168.77.101,58223,80,0,0,0,60,,
1710,5,TCP,192.168.77.101,58224,80,1,0,0,61,,
1711,0,TCP,192.168.77.101,58224,80,0,0,0,61,,
1714,5,TCP,192.168.77.101,58219,80,1,0,0,56,,
1715,0,TCP,192.168.77.101,58219,80,0,0,0,56,,
1718,5,TCP,192.168.77.101,58241,80,1,0,0,69,,
1719,0,TCP,192.168.77.101,58241,80,0,0,0,69,,
1723,124,TCP,13.107.42.16,443,51233,0,0,0,13,,
1729,25,TCP,163.70.143.60,443,51007,70,0,0,6,,
1730,0,TCP,163.70.143.60,443,51007,0,72,0,6,,
1736,119,TCP,20.198.119.84,443,51180,99,169,0,20,,
1737,29,TCP,104.18.1.181,443,50884,35,0,0,5,,
1745,38,TCP,157.90.91.72,443,49949,0,697,0,2,,
1754,0,TCP,18.161.225.131,443,51260,664,0,0,71,,
1755,0,TCP,18.161.225.131,443,51260,0,1440,0,71,,
1756,0,TCP,18.161.225.131,443,51260,0,1440,0,71,,
1758,0,TCP,18.161.225.131,443,51260,0,1440,0,71,,
1759,0,TCP,18.161.225.131,443,51260,0,931,0,71,,
1766,0,TCP,18.161.225.131,443,51260,234,0,0,71,,
1767,0,TCP,18.161.225.131,443,51260,498,0,0,71,,
1768,0,TCP,18.161.225.131,443,51260,315,0,0,71,,
1769,0,TCP,18.161.225.131,443,51260,0,146,0,71,,
1770,0,TCP,18.161.225.131,443,51260,0,71,0,71,,
1774,0,TCP,18.161.225.131,443,51260,31,0,0,71,,
1778,0,TCP,18.161.225.131,443,51260,0,1292,0,71,,
1789,0,TCP,18.161.225.131,443,51260,0,251,0,71,,
1790,0,TCP,18.161.225.131,443,51260,0,55,0,71,,
1792,0,TCP,18.161.225.131,443,51260,0,47,0,71,,
1793,0,TCP,18.161.225.131,443,51260,0,118,0,71,,
1795,0,TCP,18.161.225.131,443,51260,0,90,0,71,,
1797,0,TCP,18.161.225.131,443,51260,0,1440,0,71,,
1798,0,TCP,18.161.225.131,443,51260,0,570,0,71,,
1800,0,TCP,18.161.225.131,443,51260,0,498,0,71,,
1806,0,TCP,18.161.225.131,443,51260,0,1239,0,71,,
1807,0,TCP,18.161.225.131,443,51260,0,1440,0,71,,
1809,0,TCP,18.161.225.131,443,51260,0,1006,0,71,,
1810,0,TCP,18.161.225.131,443,51260,0,31,0,71,,
1821,0,TCP,18.161.225.131,443,51260,39,0,0,71,,
1822,0,TCP,18.161.225.131,443,51260,24,0,0,71,,
1823,0,TCP,18.161.225.131,443,51260,1,0,0,71,,
1825,1,TCP,157.90.91.72,443,49949,39,48,0,2,,
1826,0,TCP,157.90.91.72,443,49949,2880,0,0,2,,
1827,0,TCP,157.90.91.72,443,49949,2880,0,0,2,,
1828,0,TCP,157.90.91.72,443,49949,719,48,0,2,,
1831,29,TCP,35.186.224.39,443,51064,43,0,0,9,,
1832,0,TCP,35.186.224.39,443,51064,0,40,0,9,,
1838,0,TCP,192.168.77.101,58243,80,1,0,0,72,170,23
1839,0,TCP,192.168.77.101,58243,80,0,445,0,72,,
1846,0,TCP,192.168.77.101,58243,80,4344,0,0,72,,
1847,0,TCP,192.168.77.101,58243,80,2812,0,0,72,,
1848,0,TCP,192.168.77.101,58243,80,0,559,0,72,,
1850,0,TCP,192.168.77.101,58243,80,540,0,0,72,,
1851,74,TCP,13.107.246.254,443,51245,0,46,0,34,,
1853,0,TCP,13.107.246.254,443,51245,0,31,0,34,,
1863,0,TCP,23.109.170.137,443,51262,663,0,0,73,,
1864,0,TCP,23.109.170.137,443,51262,0,1440,0,73,,
1865,0,TCP,23.109.170.137,443,51262,0,1440,0,73,,
1867,0,TCP,23.109.170.137,443,51262,0,1176,0,73,,
1869,0,TCP,23.109.170.137,443,51262,342,282,0,73,,
1871,0,TCP,23.109.170.137,443,51262,517,1440,0,73,,
1872,0,TCP,23.109.170.137,443,51262,0,229,0,73,,
1875,5,TCP,192.168.77.101,58243,80,1,0,0,72,,
1876,0,TCP,192.168.77.101,58243,80,0,0,0,72,,
1879,23,TCP,163.70.143.60,443,51007,70,0,0,6,,
1880,0,TCP,163.70.143.60,443,51007,0,72,0,6,,
1884,0,TCP,192.168.77.101,58244,80,1,0,0,74,181,24
1885,0,TCP,192.168.77.101,58244,80,0,445,0,74,,
1891,0,TCP,192.168.77.101,58244,80,4344,0,0,74,,
1892,0,TCP,192.168.77.101,58244,80,2812,0,0,74,,
1893,0,TCP,192.168.77.101,58244,80,0,559,0,74,,
1895,0,TCP,192.168.77.101,58244,80,540,0,0,74,,
1905,21,TCP,157.90.91.72,443,49949,0,33,0,2,,
1907,0,TCP,157.90.91.72,443,49949,37,48,0,2,,
1910,10,TCP,23.109.170.137,443,51262,0,0,0,73,,
1912,5,TCP,192.168.77.101,58244,80,1,0,0,74,,
1913,0,TCP,192.168.77.101,58244,80,0,0,0,74,,
1916,30,TCP,104.18.1.181,443,50884,35,0,0,5,,
1918,29,TCP,35.186.224.39,443,51064,43,0,0,9,,
1919,0,TCP,35.186.224.39,443,51064,0,40,0,9,,
1922,10,TCP,23.109.170.137,443,51262,0,0,0,73,,
1925,0,TCP,23.109.170.137,443,51262,53,0,0,73,,
1926,0,TCP,23.109.170.137,443,51262,1,0,0,73,,
1929,18,TCP,163.70.143.60,443,51007,70,0,0,6,,
1930,0,TCP,163.70.143.60,443,51007,0,72,0,6,,
1938,120,TCP,23.48.244.72,443,51243,0,24,0,32,,
1940,0,TCP,23.48.244.72,443,51243,0,0,0,32,,
1943,30,TCP,104.18.1.181,443,50884,35,0,0,5,,
1944,120,TCP,23.215.215.147,443,51237,0,24,0,24,,
1946,0,TCP,23.215.215.147,443,51237,0,0,0,24,,
1952,125,TCP,20.107.96.130,443,51240,0,0,0,28,,
1955,126,TCP,52.98.88.242,443,51239,0,0,0,27,,
1957,24,TCP,163.70.143.60,443,51007,70,0,0,6,,
1958,0,TCP,163.70.143.60,443,51007,0,72,0,6,,
1960,126,TCP,20.42.65.90,443,51241,0,0,0,30,,
1965,125,TCP,204.79.197.222,443,51242,0,0,0,31,,
1966,2,TCP,163.70.143.60,443,51007,0,96,0,6,,
1969,0,TCP,163.70.143.60,443,51007,90,0,0,6,,
1970,0,TCP,163.70.143.60,443,51007,90,0,0,6,,
1971,0,TCP,163.70.143.60,443,51007,0,73,0,6,,
1972,0,TCP,163.70.143.60,443,51007,0,73,0,6,,
1982,7,TCP,23.48.244.72,443,51243,1,0,0,32,,
1983,29,TCP,35.186.224.39,443,51064,43,0,0,9,,
1985,5,TCP,23.215.215.147,443,51237,1,0,0,24,,
1995,0,TCP,35.186.224.39,443,51064,0,40,0,9,,
1996,0,TCP,23.215.215.147,443,51264,573,0,0,78,,
1997,0,TCP,23.215.215.147,443,51264,0,264,0,78,,
2008,0,TCP,52.98.88.242,443,51266,745,99,0,80,,
2012,0,TCP,23.215.215.147,443,51265,0,0,0,79,,
2014,0,TCP,23.215.215.147,443,51265,573,0,0,79,,
2015,0,TCP,23.215.215.147,443,51265,0,264,0,79,,
2022,0,TCP,23.215.215.147,443,51264,80,0,0,78,,
2023,0,TCP,23.215.215.147,443,51264,0,271,0,78,,
2025,0,TCP,23.215.215.147,443,51264,80,0,0,78,,
2026,0,TCP,23.215.215.147,443,51264,0,61,0,78,,
2029,0,TCP,23.215.215.147,443,51264,0,31,0,78,,
2030,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2031,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2033,0,TCP,23.215.215.147,443,51264,920,0,0,78,,
2034,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2035,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2036,0,TCP,23.215.215.147,443,51264,917,0,0,78,,
2037,0,TCP,23.215.215.147,443,51264,31,0,0,78,,
2038,0,TCP,52.98.88.242,443,51266,816,291,0,80,,
2047,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2048,0,TCP,23.215.215.147,443,51264,786,0,0,78,,
2049,0,TCP,23.215.215.147,443,51265,80,0,0,79,,
2050,0,TCP,23.215.215.147,443,51265,80,0,0,79,,
2051,0,TCP,23.215.215.147,443,51265,0,271,0,79,,
2052,0,TCP,23.215.215.147,443,51265,0,61,0,79,,
2054,0,TCP,23.215.215.147,443,51265,0,31,0,79,,
2057,0,TCP,52.98.88.242,443,51266,154,0,0,80,,
2058,0,TCP,52.98.88.242,443,51266,1890,0,0,80,,
2059,0,TCP,52.98.88.242,443,51266,0,62,0,80,,
2062,0,TCP,23.215.215.147,443,51264,31,0,0,78,,
2063,0,TCP,52.98.88.242,443,51266,31,31,0,80,,
2065,0,TCP,23.215.215.147,443,51264,0,341,0,78,,
2067,0,TCP,23.215.215.147,443,51264,0,31,0,78,,
2069,0,TCP,23.215.215.147,443,51265,31,0,0,79,,
2070,0,TCP,23.215.215.147,443,51264,0,724,0,78,,
2072,0,TCP,23.215.215.147,443,51264,0,1440,0,78,,
2073,0,TCP,23.215.215.147,443,51264,0,108,0,78,,
2075,0,TCP,52.98.88.242,443,51266,0,978,0,80,,
2076,0,TCP,52.98.88.242,443,51266,0,101,0,80,,
2077,0,TCP,52.98.88.242,443,51266,0,31,0,80,,
2086,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2087,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2088,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2089,0,TCP,23.215.215.147,443,51264,1356,0,0,78,,
2099,0,TCP,13.107.6.158,443,51267,508,0,0,81,,
2100,0,TCP,13.107.6.158,443,51268,508,0,0,82,,
2101,0,TCP,13.107.6.158,443,51268,0,1440,0,82,,
2103,0,TCP,13.107.6.158,443,51268,0,1440,0,82,,
2105,0,TCP,13.107.6.158,443,51268,0,1440,0,82,,
2107,0,TCP,13.107.6.158,443,51268,0,1440,0,82,,
2109,0,TCP,13.107.6.158,443,51268,0,1327,0,82,,
2111,0,TCP,13.107.6.158,443,51267,0,1440,0,81,,
2113,0,TCP,13.107.6.158,443,51267,0,1440,0,81,,
2115,0,TCP,13.107.6.158,443,51267,0,1440,0,81,,
2117,0,TCP,13.107.6.158,443,51267,0,1440,0,81,,
2119,0,TCP,13.107.6.158,443,51267,0,1327,0,81,,
2122,0,TCP,13.107.6.158,443,51269,508,0,0,83,,
2124,0,TCP,13.107.6.158,443,51269,0,1440,0,83,,
2126,0,TCP,13.107.6.158,443,51269,0,1440,0,83,,
2128,0,TCP,13.107.6.158,443,51269,0,1440,0,83,,
2130,0,TCP,13.107.6.158,443,51269,0,1440,0,83,,
2132,0,TCP,13.107.6.158,443,51269,0,1327,0,83,,
2135,0,TCP,13.107.6.158,443,51268,158,0,0,82,,
2136,0,TCP,13.107.6.158,443,51267,158,0,0,81,,
2137,0,TCP,13.107.6.158,443,51268,0,342,0,82,,
2138,0,TCP,13.107.6.158,443,51268,0,69,0,82,,
2147,0,TCP,13.107.6.158,443,51267,0,342,0,81,,
2148,0,TCP,13.107.6.158,443,51267,0,69,0,81,,
2156,0,TCP,13.107.6.158,443,51269,158,0,0,83,,
2157,0,TCP,13.107.6.158,443,51269,0,342,0,83,,
2158,0,TCP,13.107.6.158,443,51269,0,69,0,83,,
2166,0,TCP,23.215.215.147,443,51264,0,686,0,78,,
2168,0,TCP,23.215.215.147,443,51264,0,1440,0,78,,
2169,0,TCP,23.215.215.147,443,51264,0,277,0,78,,
2171,0,TCP,13.107.6.158,443,51268,87,0,0,82,,
2172,0,TCP,13.107.6.158,443,51268,38,0,0,82,,
2173,0,TCP,13.107.6.158,443,51268,0,38,0,82,,
2175,0,TCP,13.107.6.158,443,51268,1440,0,0,82,,
2176,0,TCP,13.107.6.158,443,51268,1220,0,0,82,,
2177,0,TCP,13.107.6.158,443,51268,2302,0,0,82,,
2178,0,TCP,13.107.6.158,443,51267,125,0,0,81,,
2179,0,TCP,13.107.6.158,443,51268,90,0,0,82,,
2180,0,TCP,13.107.6.158,443,51267,0,38,0,81,,
2182,0,TCP,13.107.6.158,443,51268,2340,0,0,82,,
2185,0,TCP,13.107.6.158,443,51268,52,0,0,82,,
2186,0,TCP,13.107.6.158,443,51268,2340,0,0,82,,
2187,0,TCP,13.107.6.158,443,51269,125,0,0,83,,
2188,0,TCP,13.107.6.158,443,51269,0,38,0,83,,
2192,0,TCP,13.107.6.158,443,51268,0,1267,0,82,,
2193,0,TCP,13.107.6.158,443,51268,0,40,0,82,,
2195,0,TCP,13.107.6.158,443,51268,0,846,0,82,,
2197,0,TCP,13.107.6.158,443,51268,0,40,0,82,,
2198,0,TCP,13.107.6.158,443,51268,0,179,0,82,,
2200,0,TCP,13.107.6.158,443,51268,0,708,0,82,,
2201,0,TCP,13.107.6.158,443,51268,0,40,0,82,,
2203,0,TCP,13.107.6.158,443,51268,0,401,0,82,,
2205,0,TCP,13.107.6.158,443,51268,0,39,0,82,,
2207,0,TCP,13.107.6.158,443,51268,0,39,0,82,,
2209,0,TCP,13.107.6.158,443,51268,0,38,0,82,,
2217,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2218,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2219,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2220,0,TCP,23.215.215.147,443,51264,1354,0,0,78,,
2221,0,TCP,13.107.6.158,443,51268,0,513,0,82,,
2223,0,TCP,13.107.6.158,443,51268,0,40,0,82,,
2225,0,TCP,13.107.6.158,443,51268,0,39,0,82,,
2227,0,TCP,13.107.6.158,443,51268,0,38,0,82,,
2229,0,TCP,13.107.6.158,443,51268,0,40,0,82,,
2231,0,TCP,13.107.6.158,443,51268,0,39,0,82,,
2233,0,TCP,13.107.6.158,443,51268,0,38,0,82,,
2235,0,TCP,13.107.6.158,443,51268,0,627,0,82,,
2240,0,TCP,23.215.215.147,443,51264,0,686,0,78,,
2242,0,TCP,23.215.215.147,443,51264,0,1440,0,78,,
2244,0,TCP,23.215.215.147,443,51264,0,129,0,78,,
2246,0,TCP,20.42.65.90,443,51270,400,99,0,84,,
2276,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2277,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2282,0,TCP,23.215.215.147,443,51264,922,0,0,78,,
2285,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2288,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2291,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2294,0,TCP,23.215.215.147,443,51264,4320,0,0,78,,
2295,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2304,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2306,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2307,0,TCP,23.215.215.147,443,51264,1957,0,0,78,,
2308,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2309,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2310,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2311,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2312,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2313,0,TCP,23.215.215.147,443,51264,6277,0,0,78,,
2314,0,TCP,20.42.65.90,443,51270,471,1440,0,84,,
2316,0,TCP,20.42.65.90,443,51270,0,1440,0,84,,
2318,0,TCP,20.42.65.90,443,51270,0,1440,0,84,,
2320,0,TCP,20.42.65.90,443,51270,0,1440,0,84,,
2322,0,TCP,20.42.65.90,443,51270,0,570,0,84,,
2330,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2331,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2332,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2333,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2334,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2335,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2336,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2337,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2338,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2339,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2340,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2341,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2342,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2343,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2344,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2345,0,TCP,23.215.215.147,443,51264,0,35,0,78,,
2347,0,TCP,23.215.215.147,443,51264,0,35,0,78,,
2357,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2358,0,TCP,23.215.215.147,443,51264,379,0,0,78,,
2359,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2360,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2361,0,TCP,23.215.215.147,443,51264,917,0,0,78,,
2362,0,TCP,23.215.215.147,443,51264,1440,0,0,78,,
2363,0,TCP,23.215.215.147,443,51264,2880,0,0,78,,
2364,0,TCP,23.215.215.147,443,51264,707,0,0,78,,
2365,0,TCP,23.215.215.147,443,51264,31,0,0,78,,
2366,0,TCP,23.215.215.147,443,51264,0,35,0,78,,
2368,0,TCP,20.42.65.90,443,51270,579,0,0,84,,
2369,0,TCP,20.42.65.90,443,51270,1440,0,0,84,,
2370,0,TCP,20.42.65.90,443,51270,728,0,0,84,,
2371,0,TCP,20.42.65.90,443,51270,0,103,0,84,,
2373,0,TCP,20.42.65.90,443,51270,0,62,0,84,,
2379,0,TCP,23.215.215.147,443,51264,0,340,0,78,,
2381,0,TCP,23.215.215.147,443,51264,0,31,0,78,,
2383,0,TCP,20.42.65.90,443,51270,0,314,0,84,,
2385,0,TCP,20.42.65.90,443,51270,31,0,0,84,,
2387,3,TCP,163.70.143.60,443,51007,74,0,0,6,,
2394,0,TCP,13.107.42.254,443,51271,508,0,0,85,,
2395,0,TCP,13.107.42.254,443,51271,0,150,0,85,,
2400,0,TCP,13.107.42.254,443,51271,51,0,0,85,,
2401,0,TCP,13.107.42.254,443,51271,392,0,0,85,,
2402,0,TCP,13.107.42.254,443,51271,0,69,0,85,,
2405,0,TCP,13.107.42.254,443,51271,0,551,0,85,,
2406,0,TCP,13.107.42.254,443,51271,0,38,0,85,,
2409,0,TCP,13.107.42.254,443,51271,38,0,0,85,,
2410,0,TCP,13.107.42.254,443,51271,82,0,0,85,,
2411,0,TCP,13.107.42.254,443,51271,0,201,0,85,,
2412,0,TCP,13.107.42.254,443,51271,0,38,0,85,,
2420,0,TCP,52.108.8.254,443,51272,293,0,0,86,,
2421,0,TCP,52.108.8.254,443,51272,0,1440,0,86,,
2423,0,TCP,52.108.8.254,443,51272,0,1440,0,86,,
2425,0,TCP,52.108.8.254,443,51272,0,1440,0,86,,
2427,0,TCP,52.108.8.254,443,51272,0,1440,0,86,,
2429,0,TCP,52.108.8.254,443,51272,0,444,0,86,,
2433,0,TCP,52.108.8.254,443,51272,245,0,0,86,,
2434,0,TCP,52.108.8.254,443,51272,0,342,0,86,,
2435,0,TCP,52.108.8.254,443,51272,0,69,0,86,,
2442,0,TCP,52.108.8.254,443,51272,345,38,0,86,,
2444,0,TCP,52.108.8.254,443,51272,0,515,0,86,,
2445,0,TCP,52.108.8.254,443,51272,0,38,0,86,,
2448,0,TCP,52.108.8.254,443,51272,82,0,0,86,,
2449,0,TCP,52.108.8.254,443,51272,0,200,0,86,,
2450,0,TCP,52.108.8.254,443,51272,0,38,0,86,,
2456,0,TCP,13.107.246.254,443,51273,232,0,0,87,,
2457,0,TCP,13.107.246.254,443,51273,0,1410,0,87,,
2459,0,TCP,13.107.246.254,443,51273,0,1410,0,87,,
2461,0,TCP,13.107.246.254,443,51273,0,1276,0,87,,
2463,0,TCP,13.107.246.254,443,51273,0,1410,0,87,,
2465,0,TCP,13.107.246.254,443,51273,0,1410,0,87,,
2467,0,TCP,13.107.246.254,443,51273,0,201,0,87,,
2471,0,TCP,13.107.246.254,443,51273,213,0,0,87,,
2472,0,TCP,13.107.246.254,443,51273,0,51,0,87,,
2473,0,TCP,13.107.246.254,443,51273,0,78,0,87,,
2477,0,TCP,13.107.246.254,443,51273,344,0,0,87,,
2478,0,TCP,13.107.246.254,443,51273,0,264,0,87,,
