Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
28629,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28630,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28634,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28635,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28639,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28640,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28644,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28645,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28649,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28650,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28654,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28655,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28659,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28660,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28664,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28665,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28669,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28670,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28674,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28675,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28679,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28680,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28684,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28685,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28689,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28690,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28694,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28695,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28814,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28815,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28831,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28832,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28880,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28881,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28905,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28906,780,0,TCP,23.53.240.41,443,51388,0,1339,230,0,226
28910,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28911,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28915,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28916,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28920,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28921,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28925,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28926,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28930,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28931,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28935,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28936,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28945,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28946,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28957,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28958,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28962,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28963,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28967,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28968,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28972,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28973,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28977,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28978,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28982,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28983,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28987,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28988,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28992,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28993,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28997,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
28998,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29002,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29003,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29007,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29008,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29012,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29013,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29017,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29018,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29022,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29023,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29027,780,0,TCP,23.53.240.41,443,51388,0,84,230,0,226
29028,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29032,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29033,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29037,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29038,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29042,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29043,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29047,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29048,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29052,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29053,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29057,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29058,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29062,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29063,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29067,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29068,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29072,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29073,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29077,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29078,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29082,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29083,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29087,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29088,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29092,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29093,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29097,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29102,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29108,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29109,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29113,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29114,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29118,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29119,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29123,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29124,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29128,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29129,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29133,780,0,TCP,23.53.240.41,443,51388,0,1209,230,0,226
29160,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29164,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29351,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29355,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29356,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29360,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29361,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29365,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29366,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29370,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29371,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29375,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29376,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29380,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29381,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29385,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29387,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29391,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29392,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29396,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29397,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29401,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29402,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29406,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29407,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29411,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29412,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29416,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29417,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29421,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29422,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29426,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29427,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29431,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29432,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29436,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29437,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29441,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29442,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29446,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29447,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29451,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29452,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29456,780,0,TCP,23.53.240.41,443,51388,0,686,230,0,226
29457,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29461,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29462,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29466,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29467,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29473,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29474,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29478,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29479,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29483,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29484,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29488,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29489,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29493,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29494,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29498,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29499,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29503,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29504,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29508,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29509,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29513,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29514,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29518,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29519,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29523,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29524,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29528,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29529,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29533,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29534,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29538,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29539,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29543,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29544,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29548,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
29549,780,0,TCP,23.53.240.41,443,51388,0,647,230,0,226
30299,780,0,TCP,23.53.240.41,443,51388,446,0,230,0,226
30300,780,0,TCP,23.53.240.41,443,51388,0,613,230,0,226
30301,780,0,TCP,23.53.240.41,443,51388,0,1259,230,0,226
30305,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30306,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30310,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30311,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30315,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30316,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30320,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30321,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30325,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30326,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30330,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30331,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30335,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30336,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30340,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30341,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30345,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30346,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30380,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30382,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30386,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30401,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30405,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30406,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30426,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30427,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30431,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30452,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30456,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30457,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30461,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30462,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30466,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30487,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30491,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30492,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30516,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30517,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30521,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30542,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30546,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30547,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30571,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30572,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30576,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30591,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30595,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30596,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30600,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30601,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30605,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30606,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30610,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30611,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30615,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30616,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30620,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30621,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30625,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30626,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30630,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30631,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30635,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30636,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30640,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30641,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30645,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30646,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30650,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30651,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30655,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30656,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30660,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30664,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30668,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30675,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30679,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30683,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30687,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30691,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30695,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30699,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30703,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30707,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30711,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30715,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30719,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30723,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30727,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30731,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30735,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30739,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30743,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30747,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30751,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30755,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30759,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30763,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30767,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30771,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30775,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30779,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30783,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30787,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30791,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30795,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30799,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30803,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30807,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30811,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30815,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30819,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30823,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30827,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30831,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30835,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30839,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30843,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30847,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30851,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30855,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30859,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30863,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30867,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30871,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30875,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30879,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30883,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30887,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30891,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30895,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30899,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30903,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30907,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30911,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30915,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30919,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30923,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30927,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30931,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30935,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30939,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30943,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30947,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30951,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30955,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30959,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30963,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30967,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30971,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30975,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30979,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30983,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30987,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30991,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30995,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
30999,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31003,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31007,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31011,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31015,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31019,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31023,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31027,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31031,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31035,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31039,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31043,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31047,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31051,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31055,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31059,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31063,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31067,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31071,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31075,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31079,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31083,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31087,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31091,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31098,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31102,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31106,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31110,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31114,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31118,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31122,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31126,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31130,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31134,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31138,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31142,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31146,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31150,780,0,TCP,23.53.240.41,443,51388,0,1440,230,0,226
31154,780,0,TCP,23.53.240.41,443,51388,0,698,230,0,226
