Layer,src_ip,,dst_port,sql
TCP,192.168.136.132,,31624.39901,0
TCP,192.168.136.131,,31625.45302,0
TCP,192.168.136.132,,31626.50702,0
TCP,192.168.136.132,,31627.56103,0
TCP,192.168.136.131,,31628.61504,0
TCP,192.168.136.132,,31629.66905,0
TCP,192.168.136.131,,31630.72305,0
TCP,192.168.136.132,,31631.77706,0
TCP,192.168.136.132,,31632.83107,0
TCP,192.168.136.131,,31633.88508,0
TCP,192.168.136.132,,31634.93909,0
TCP,192.168.136.131,,31635.99309,0
TCP,192.168.136.132,,31637.0471,0
TCP,192.168.136.132,,31638.10111,0
TCP,192.168.136.131,,31639.15512,0
TCP,192.168.136.132,,31640.20912,0
TCP,192.168.136.131,,31641.26313,0
TCP,192.168.136.132,,31642.31714,0
TCP,192.168.136.132,,31643.37115,0
TCP,192.168.136.131,,31644.42515,0
TCP,192.168.136.132,,31645.47916,0
TCP,192.168.136.131,,31646.53317,0
TCP,192.168.136.132,,31647.58718,0
TCP,192.168.136.132,,31648.64118,0
TCP,192.168.136.131,,31649.69519,0
TCP,192.168.136.132,,31650.7492,0
TCP,192.168.136.131,,31651.80321,0
TCP,192.168.136.132,,31652.85722,0
TCP,192.168.136.132,,31653.91122,0
TCP,192.168.136.131,,31654.96523,0
TCP,192.168.136.132,,31656.01924,0
TCP,192.168.136.131,,31657.07325,0
TCP,192.168.136.132,,31658.12725,0
TCP,192.168.136.132,,31659.18126,0
TCP,192.168.136.131,,31660.23527,0
TCP,192.168.136.132,,31661.28928,0
TCP,192.168.136.131,,31662.34328,0
TCP,192.168.136.132,,31663.39729,0
TCP,192.168.136.132,,31664.4513,0
TCP,192.168.136.131,,31665.50531,0
TCP,192.168.136.132,,31666.55932,0
TCP,192.168.136.132,,31667.61332,0
TCP,192.168.136.131,,31668.66733,0
TCP,192.168.136.132,,31669.72134,0
TCP,192.168.136.131,,31670.77535,0
TCP,192.168.136.132,,31671.82935,0
TCP,192.168.136.131,,31672.88336,0
TCP,192.168.136.132,,31673.93737,0
TCP,192.168.136.132,,31674.99138,0
TCP,192.168.136.131,,31676.04538,0
TCP,192.168.136.132,,31677.09939,0
TCP,192.168.136.131,,31678.1534,0
TCP,192.168.136.132,,31679.20741,0
TCP,192.168.136.132,,31680.26141,0
TCP,192.168.136.131,,31681.31542,0
TCP,192.168.136.132,,31682.36943,0
TCP,192.168.136.131,,31683.42344,0
TCP,192.168.136.132,,31684.47745,0
TCP,192.168.136.132,,31685.53145,0
TCP,192.168.136.131,,31686.58546,0
TCP,192.168.136.132,,31687.63947,0
TCP,192.168.136.131,,31688.69348,0
TCP,192.168.136.132,,31689.74748,0
TCP,192.168.136.132,,31690.80149,0
TCP,192.168.136.131,,31691.8555,0
TCP,192.168.136.132,,31692.90951,0
TCP,192.168.136.131,,31693.96351,0
TCP,192.168.136.132,,31695.01752,0
TCP,192.168.136.132,,31696.07153,0
TCP,192.168.136.131,,31697.12554,0
TCP,192.168.136.132,,31698.17954,0
TCP,192.168.136.132,,31699.23355,0
TCP,192.168.136.132,,31700.28756,0
TCP,192.168.136.131,,31701.34157,0
TCP,192.168.136.131,,31702.39558,0
TCP,192.168.136.132,,31703.44958,0
TCP,192.168.136.132,,31704.50359,0
TCP,192.168.136.131,,31705.5576,0
TCP,192.168.136.132,,31706.61161,0
TCP,192.168.136.131,,31707.66561,0
TCP,192.168.136.132,,31708.71962,0
TCP,192.168.136.131,,31709.77363,0
TCP,192.168.136.132,,31710.82764,0
TCP,192.168.136.132,,31711.88164,0
TCP,192.168.136.131,,31712.93565,0
TCP,192.168.136.132,,31713.98966,0
TCP,192.168.136.131,,31715.04367,0
TCP,192.168.136.132,,31716.09768,0
TCP,192.168.136.132,,31717.15168,0
TCP,192.168.136.131,,31718.20569,0
TCP,192.168.136.132,,31719.2597,0
TCP,192.168.136.132,,31720.31371,0
TCP,192.168.136.131,,31721.36771,0
TCP,192.168.136.132,,31722.42172,0
TCP,192.168.136.131,,31723.47573,0
TCP,192.168.136.132,,31724.52974,0
TCP,192.168.136.131,,31725.58374,0
TCP,192.168.136.132,,31726.63775,0
TCP,192.168.136.132,,31727.69176,0
TCP,192.168.136.131,,31728.74577,0
TCP,192.168.136.132,,31729.79977,0
TCP,192.168.136.131,,31730.85378,0
TCP,192.168.136.132,,31731.90779,0
TCP,192.168.136.132,,31732.9618,0
TCP,192.168.136.131,,31734.01581,0
TCP,192.168.136.132,,31735.06981,0
TCP,192.168.136.132,,31736.12382,0
TCP,192.168.136.131,,31737.17783,0
TCP,192.168.136.132,,31738.23184,0
TCP,192.168.136.131,,31739.28584,0
TCP,192.168.136.132,,31740.33985,0
TCP,192.168.136.131,,31741.39386,0
TCP,192.168.136.132,,31742.44787,0
TCP,192.168.136.132,,31743.50187,0
TCP,192.168.136.131,,31744.55588,0
TCP,192.168.136.132,,31745.60989,0
TCP,192.168.136.131,,31746.6639,0
TCP,192.168.136.132,,31747.7179,0
TCP,192.168.136.132,,31748.77191,0
TCP,192.168.136.131,,31749.82592,0
TCP,192.168.136.132,,31750.87993,0
TCP,192.168.136.131,,31751.93394,0
TCP,192.168.136.132,,31752.98794,0
TCP,192.168.136.132,,31754.04195,0
TCP,192.168.136.131,,31755.09596,0
TCP,192.168.136.132,,31756.14997,0
TCP,192.168.136.132,,31757.20397,0
TCP,192.168.136.131,,31758.25798,0
TCP,192.168.136.132,,31759.31199,0
TCP,192.168.136.131,,31760.366,0
TCP,192.168.136.132,,31761.42,0
TCP,192.168.136.131,,31762.47401,0
TCP,192.168.136.132,,31763.52802,0
TCP,192.168.136.132,,31764.58203,0
TCP,192.168.136.131,,31765.63604,0
TCP,192.168.136.132,,31766.69004,0
TCP,192.168.136.131,,31767.74405,0
TCP,192.168.136.132,,31768.79806,0
TCP,192.168.136.132,,31769.85207,0
TCP,192.168.136.131,,31770.90607,0
TCP,192.168.136.132,,31771.96008,0
TCP,192.168.136.132,,31773.01409,0
TCP,192.168.136.131,,31774.0681,0
TCP,192.168.136.132,,31775.1221,0
TCP,192.168.136.131,,31776.17611,0
TCP,192.168.136.132,,31777.23012,0
TCP,192.168.136.131,,31778.28413,0
TCP,192.168.136.132,,31779.33813,0
TCP,192.168.136.132,,31780.39214,0
TCP,192.168.136.131,,31781.44615,0
TCP,192.168.136.132,,31782.50016,0
TCP,192.168.136.132,,31783.55417,0
TCP,192.168.136.131,,31784.60817,0
TCP,192.168.136.132,,31785.66218,0
TCP,192.168.136.131,,31786.71619,0
TCP,192.168.136.132,,31787.7702,0
TCP,192.168.136.132,,31788.8242,0
TCP,192.168.136.131,,31789.87821,0
TCP,192.168.136.132,,31790.93222,0
TCP,192.168.136.131,,31791.98623,0
TCP,192.168.136.132,,31793.04023,0
TCP,192.168.136.132,,31794.09424,0
TCP,192.168.136.131,,31795.14825,0
TCP,192.168.136.132,,31796.20226,0
TCP,192.168.136.131,,31797.25626,0
TCP,192.168.136.132,,31798.31027,0
TCP,192.168.136.131,,31799.36428,0
TCP,192.168.136.132,,31800.41829,0
TCP,192.168.136.132,,31801.4723,0
TCP,192.168.136.131,,31802.5263,0
TCP,192.168.136.132,,31803.58031,0
TCP,192.168.136.131,,31804.63432,0
TCP,192.168.136.132,,31805.68833,0
TCP,192.168.136.132,,31806.74233,0
TCP,192.168.136.131,,31807.79634,0
TCP,192.168.136.132,,31808.85035,0
TCP,192.168.136.131,,31809.90436,0
TCP,192.168.136.132,,31810.95836,0
TCP,192.168.136.132,,31812.01237,0
TCP,192.168.136.131,,31813.06638,0
TCP,192.168.136.132,,31814.12039,0
TCP,192.168.136.132,,31815.1744,0
TCP,192.168.136.131,,31816.2284,0
TCP,192.168.136.132,,31817.28241,0
TCP,192.168.136.131,,31818.33642,0
TCP,192.168.136.132,,31819.39043,0
TCP,192.168.136.131,,31820.44443,0
TCP,192.168.136.132,,31821.49844,0
TCP,192.168.136.132,,31822.55245,0
TCP,192.168.136.131,,31823.60646,0
TCP,192.168.136.132,,31824.66046,0
TCP,192.168.136.131,,31825.71447,0
TCP,192.168.136.132,,31826.76848,0
TCP,192.168.136.132,,31827.82249,0
TCP,192.168.136.131,,31828.87649,0
TCP,192.168.136.132,,31829.9305,0
TCP,192.168.136.132,,31830.98451,0
TCP,192.168.136.131,,31832.03852,0
TCP,192.168.136.132,,31833.09253,0
TCP,192.168.136.131,,31834.14653,0
TCP,192.168.136.132,,31835.20054,0
TCP,192.168.136.131,,31836.25455,0
TCP,192.168.136.132,,31837.30856,0
TCP,192.168.136.132,,31838.36256,0
TCP,192.168.136.131,,31839.41657,0
TCP,192.168.136.132,,31840.47058,0
TCP,192.168.136.131,,31841.52459,0
TCP,192.168.136.132,,31842.57859,0
TCP,192.168.136.132,,31843.6326,0
TCP,192.168.136.131,,31844.68661,0
TCP,192.168.136.132,,31845.74062,0
TCP,192.168.136.132,,31846.79462,0
TCP,192.168.136.131,,31847.84863,0
TCP,192.168.136.132,,31848.90264,0
TCP,192.168.136.131,,31849.95665,0
TCP,192.168.136.132,,31851.01066,0
TCP,192.168.136.131,,31852.06466,0
TCP,192.168.136.132,,31853.11867,0
TCP,192.168.136.132,,31854.17268,0
TCP,192.168.136.131,,31855.22669,0
TCP,192.168.136.132,,31856.28069,0
TCP,192.168.136.132,,31857.3347,0
TCP,192.168.136.131,,31858.38871,0
TCP,192.168.136.132,,31859.44272,0
TCP,192.168.136.131,,31860.49672,0
TCP,192.168.136.132,,31861.55073,0
TCP,192.168.136.132,,31862.60474,0
TCP,192.168.136.131,,31863.65875,0
TCP,192.168.136.132,,31864.71276,0
TCP,192.168.136.131,,31865.76676,0
TCP,192.168.136.132,,31866.82077,0
TCP,192.168.136.131,,31867.87478,0
TCP,192.168.136.132,,31868.92879,0
TCP,192.168.136.132,,31869.98279,0
TCP,192.168.136.131,,31871.0368,0
TCP,192.168.136.132,,31872.09081,0
TCP,192.168.136.131,,31873.14482,0
TCP,192.168.136.132,,31874.19882,0
TCP,192.168.136.132,,31875.25283,0
TCP,192.168.136.131,,31876.30684,0
TCP,192.168.136.132,,31877.36085,0
TCP,192.168.136.132,,31878.41485,0
TCP,192.168.136.131,,31879.46886,0
TCP,192.168.136.132,,31880.52287,0
TCP,192.168.136.131,,31881.57688,0
TCP,192.168.136.132,,31882.63089,0
TCP,192.168.136.131,,31883.68489,0
TCP,192.168.136.132,,31884.7389,0
TCP,192.168.136.132,,31885.79291,0
TCP,192.168.136.131,,31886.84692,0
TCP,192.168.136.132,,31887.90092,0
TCP,192.168.136.131,,31888.95493,0
TCP,192.168.136.132,,31890.00894,0
TCP,192.168.136.132,,31891.06295,0
TCP,192.168.136.131,,31892.11695,0
TCP,192.168.136.132,,31893.17096,0
TCP,192.168.136.132,,31894.22497,0
TCP,192.168.136.131,,31895.27898,0
TCP,192.168.136.132,,31896.33298,0
TCP,192.168.136.131,,31897.38699,0
TCP,192.168.136.132,,31898.441,0
TCP,192.168.136.132,,31899.49501,0
TCP,192.168.136.131,,31900.54902,0
TCP,192.168.136.132,,31901.60302,0
TCP,192.168.136.131,,31902.65703,0
TCP,192.168.136.132,,31903.71104,0
TCP,192.168.136.131,,31904.76505,0
TCP,192.168.136.132,,31905.81905,0
TCP,192.168.136.132,,31906.87306,0
TCP,192.168.136.131,,31907.92707,0
TCP,192.168.136.132,,31908.98108,0
TCP,192.168.136.132,,31910.03508,0
TCP,192.168.136.131,,31911.08909,0
TCP,192.168.136.132,,31912.1431,0
TCP,192.168.136.131,,31913.19711,0
TCP,192.168.136.132,,31914.25112,0
TCP,192.168.136.132,,31915.30512,0
TCP,192.168.136.131,,31916.35913,0
TCP,192.168.136.132,,31917.41314,0
TCP,192.168.136.131,,31918.46715,0
TCP,192.168.136.132,,31919.52115,0
TCP,192.168.136.132,,31920.57516,0
TCP,192.168.136.131,,31921.62917,0
TCP,192.168.136.132,,31922.68318,0
TCP,192.168.136.131,,31923.73718,0
TCP,192.168.136.132,,31924.79119,0
TCP,192.168.136.132,,31925.8452,0
TCP,192.168.136.131,,31926.89921,0
TCP,192.168.136.132,,31927.95321,0
TCP,192.168.136.131,,31929.00722,0
TCP,192.168.136.132,,31930.06123,0
TCP,192.168.136.132,,31931.11524,0
TCP,192.168.136.131,,31932.16925,0
TCP,192.168.136.132,,31933.22325,0
TCP,192.168.136.131,,31934.27726,0
TCP,192.168.136.132,,31935.33127,0
TCP,192.168.136.132,,31936.38528,0
TCP,192.168.136.131,,31937.43928,0
TCP,192.168.136.132,,31938.49329,0
TCP,192.168.136.131,,31939.5473,0
TCP,192.168.136.132,,31940.60131,0
TCP,192.168.136.132,,31941.65531,0
TCP,192.168.136.131,,31942.70932,0
TCP,192.168.136.132,,31943.76333,0
TCP,192.168.136.131,,31944.81734,0
TCP,192.168.136.132,,31945.87134,0
TCP,192.168.136.132,,31946.92535,0
TCP,192.168.136.131,,31947.97936,0
TCP,192.168.136.132,,31949.03337,0
TCP,192.168.136.131,,31950.08738,0
TCP,192.168.136.132,,31951.14138,0
TCP,192.168.136.132,,31952.19539,0
TCP,192.168.136.131,,31953.2494,0
TCP,192.168.136.132,,31954.30341,0
TCP,192.168.136.131,,31955.35741,0
TCP,192.168.136.132,,31956.41142,0
TCP,192.168.136.132,,31957.46543,0
TCP,192.168.136.131,,31958.51944,0
TCP,192.168.136.132,,31959.57344,0
TCP,192.168.136.131,,31960.62745,0
TCP,192.168.136.132,,31961.68146,0
TCP,192.168.136.132,,31962.73547,0
TCP,192.168.136.131,,31963.78948,0
TCP,192.168.136.132,,31964.84348,0
TCP,192.168.136.131,,31965.89749,0
TCP,192.168.136.132,,31966.9515,0
TCP,192.168.136.132,,31968.00551,0
TCP,192.168.136.131,,31969.05951,0
TCP,192.168.136.132,,31970.11352,0
TCP,192.168.136.131,,31971.16753,0
TCP,192.168.136.132,,31972.22154,0
TCP,192.168.136.132,,31973.27554,0
TCP,192.168.136.131,,31974.32955,0
TCP,192.168.136.132,,31975.38356,0
TCP,192.168.136.131,,31976.43757,0
TCP,192.168.136.132,,31977.49157,0
TCP,192.168.136.132,,31978.54558,0
TCP,192.168.136.131,,31979.59959,0
TCP,192.168.136.132,,31980.6536,0
TCP,192.168.136.131,,31981.70761,0
TCP,192.168.136.132,,31982.76161,0
TCP,192.168.136.132,,31983.81562,0
TCP,192.168.136.131,,31984.86963,0
TCP,192.168.136.132,,31985.92364,0
TCP,192.168.136.131,,31986.97764,0
TCP,192.168.136.132,,31988.03165,0
TCP,192.168.136.132,,31989.08566,0
TCP,192.168.136.131,,31990.13967,0
TCP,192.168.136.132,,31991.19367,0
TCP,192.168.136.131,,31992.24768,0
TCP,192.168.136.132,,31993.30169,0
TCP,192.168.136.132,,31994.3557,0
TCP,192.168.136.131,,31995.4097,0
TCP,192.168.136.132,,31996.46371,0
TCP,192.168.136.131,,31997.51772,0
TCP,192.168.136.132,,31998.57173,0
TCP,192.168.136.132,,31999.62574,0
TCP,192.168.136.131,,32000.67974,0
TCP,192.168.136.132,,32001.73375,0
TCP,192.168.136.131,,32002.78776,0
TCP,192.168.136.132,,32003.84177,0
TCP,192.168.136.132,,32004.89577,0
TCP,192.168.136.131,,32005.94978,0
TCP,192.168.136.132,,32007.00379,0
TCP,192.168.136.131,,32008.0578,0
TCP,192.168.136.132,,32009.1118,0
TCP,192.168.136.132,,32010.16581,0
TCP,192.168.136.131,,32011.21982,0
TCP,192.168.136.132,,32012.27383,0
TCP,192.168.136.131,,32013.32784,0
TCP,192.168.136.132,,32014.38184,0
TCP,192.168.136.132,,32015.43585,0
TCP,192.168.136.132,,32016.48986,0
TCP,192.168.136.131,,32017.54387,0
TCP,192.168.136.131,,32018.59787,0
TCP,192.168.136.132,,32019.65188,0
TCP,192.168.136.132,,32020.70589,0
TCP,192.168.136.131,,32021.7599,0
TCP,192.168.136.132,,32022.8139,0
TCP,192.168.136.131,,32023.86791,0
TCP,192.168.136.132,,32024.92192,0
TCP,192.168.136.132,,32025.97593,0
TCP,192.168.136.131,,32027.02993,0
TCP,192.168.136.132,,32028.08394,0
TCP,192.168.136.131,,32029.13795,0
TCP,192.168.136.132,,32030.19196,0
TCP,192.168.136.132,,32031.24597,0
TCP,192.168.136.131,,32032.29997,0
TCP,192.168.136.132,,32033.35398,0
TCP,192.168.136.131,,32034.40799,0
TCP,192.168.136.132,,32035.462,0
TCP,192.168.136.132,,32036.516,0
TCP,192.168.136.131,,32037.57001,0
TCP,192.168.136.132,,32038.62402,0
TCP,192.168.136.131,,32039.67803,0
TCP,192.168.136.132,,32040.73203,0
TCP,192.168.136.132,,32041.78604,0
TCP,192.168.136.131,,32042.84005,0
TCP,192.168.136.132,,32043.89406,0
TCP,192.168.136.131,,32044.94806,0
TCP,192.168.136.132,,32046.00207,0
TCP,192.168.136.132,,32047.05608,0
TCP,192.168.136.131,,32048.11009,0
TCP,192.168.136.132,,32049.1641,0
TCP,192.168.136.131,,32050.2181,0
TCP,192.168.136.132,,32051.27211,0
TCP,192.168.136.132,,32052.32612,0
TCP,192.168.136.131,,32053.38013,0
TCP,192.168.136.132,,32054.43413,0
TCP,192.168.136.131,,32055.48814,0
TCP,192.168.136.132,,32056.54215,0
TCP,192.168.136.132,,32057.59616,0
TCP,192.168.136.131,,32058.65016,0
TCP,192.168.136.132,,32059.70417,0
TCP,192.168.136.131,,32060.75818,0
ARP,,,,0
UDP,192.168.136.1,,,0
TCP,192.168.136.132,,32061.81219,0
TCP,192.168.136.132,,32062.8662,0
TCP,192.168.136.131,,32063.9202,0
TCP,192.168.136.132,,32064.97421,0
TCP,192.168.136.131,,32066.02822,0
TCP,192.168.136.132,,32067.08223,0
TCP,192.168.136.132,,32068.13623,0
TCP,192.168.136.131,,32069.19024,0
TCP,192.168.136.132,,32070.24425,0
TCP,192.168.136.131,,32071.29826,0
TCP,192.168.136.132,,32072.35226,0
TCP,192.168.136.132,,32073.40627,0
TCP,192.168.136.131,,32074.46028,0
TCP,192.168.136.132,,32075.51429,0
TCP,192.168.136.131,,32076.56829,0
TCP,192.168.136.132,,32077.6223,0
TCP,192.168.136.132,,32078.67631,0
TCP,192.168.136.131,,32079.73032,0
TCP,192.168.136.132,,32080.78433,0
TCP,192.168.136.131,,32081.83833,0
TCP,192.168.136.132,,32082.89234,0
TCP,192.168.136.132,,32083.94635,0
TCP,192.168.136.131,,32085.00036,0
TCP,192.168.136.132,,32086.05436,0
TCP,192.168.136.131,,32087.10837,0
TCP,192.168.136.132,,32088.16238,0
TCP,192.168.136.132,,32089.21639,0
TCP,192.168.136.131,,32090.27039,0
TCP,192.168.136.132,,32091.3244,0
TCP,192.168.136.132,,32092.37841,0
TCP,192.168.136.131,,32093.43242,0
TCP,192.168.136.132,,32094.48642,0
TCP,192.168.136.131,,32095.54043,0
TCP,192.168.136.132,,32096.59444,0
TCP,192.168.136.131,,32097.64845,0
TCP,192.168.136.132,,32098.70246,0
TCP,192.168.136.132,,32099.75646,0
TCP,192.168.136.131,,32100.81047,0
TCP,192.168.136.132,,32101.86448,0
TCP,192.168.136.131,,32102.91849,0
TCP,192.168.136.132,,32103.97249,0
TCP,192.168.136.132,,32105.0265,0
TCP,192.168.136.131,,32106.08051,0
TCP,192.168.136.132,,32107.13452,0
TCP,192.168.136.131,,32108.18852,0
TCP,192.168.136.132,,32109.24253,0
TCP,192.168.136.132,,32110.29654,0
TCP,192.168.136.131,,32111.35055,0
TCP,192.168.136.132,,32112.40456,0
TCP,192.168.136.131,,32113.45856,0
TCP,192.168.136.132,,32114.51257,0
TCP,192.168.136.132,,32115.56658,0
TCP,192.168.136.131,,32116.62059,0
TCP,192.168.136.132,,32117.67459,0
TCP,192.168.136.131,,32118.7286,0
TCP,192.168.136.132,,32119.78261,0
TCP,192.168.136.132,,32120.83662,0
TCP,192.168.136.131,,32121.89062,0
TCP,192.168.136.132,,32122.94463,0
TCP,192.168.136.131,,32123.99864,0
TCP,192.168.136.132,,32125.05265,0
TCP,192.168.136.132,,32126.10665,0
TCP,192.168.136.131,,32127.16066,0
TCP,192.168.136.132,,32128.21467,0
TCP,192.168.136.131,,32129.26868,0
TCP,192.168.136.132,,32130.32269,0
TCP,192.168.136.132,,32131.37669,0
TCP,192.168.136.131,,32132.4307,0
TCP,192.168.136.132,,32133.48471,0
TCP,192.168.136.131,,32134.53872,0
TCP,192.168.136.132,,32135.59272,0
TCP,192.168.136.132,,32136.64673,0
TCP,192.168.136.131,,32137.70074,0
TCP,192.168.136.132,,32138.75475,0
TCP,192.168.136.131,,32139.80875,0
TCP,192.168.136.132,,32140.86276,0
TCP,192.168.136.132,,32141.91677,0
TCP,192.168.136.131,,32142.97078,0
TCP,192.168.136.132,,32144.02478,0
TCP,192.168.136.132,,32145.07879,0
TCP,192.168.136.132,,32146.1328,0
TCP,192.168.136.131,,32147.18681,0
TCP,192.168.136.131,,32148.24082,0
TCP,192.168.136.132,,32149.29482,0
TCP,192.168.136.132,,32150.34883,0
TCP,192.168.136.131,,32151.40284,0
TCP,192.168.136.132,,32152.45685,0
TCP,192.168.136.131,,32153.51085,0
TCP,192.168.136.132,,32154.56486,0
TCP,192.168.136.131,,32155.61887,0
TCP,192.168.136.132,,32156.67288,0
TCP,192.168.136.132,,32157.72688,0
TCP,192.168.136.131,,32158.78089,0
TCP,192.168.136.132,,32159.8349,0
TCP,192.168.136.132,,32160.88891,0
TCP,192.168.136.131,,32161.94292,0
TCP,192.168.136.132,,32162.99692,0
TCP,192.168.136.131,,32164.05093,0
TCP,192.168.136.132,,32165.10494,0
TCP,192.168.136.131,,32166.15895,0
TCP,192.168.136.132,,32167.21295,0
TCP,192.168.136.132,,32168.26696,0
TCP,192.168.136.131,,32169.32097,0
TCP,192.168.136.132,,32170.37498,0
TCP,192.168.136.131,,32171.42898,0
TCP,192.168.136.132,,32172.48299,0
TCP,192.168.136.132,,32173.537,0
TCP,192.168.136.131,,32174.59101,0
TCP,192.168.136.132,,32175.64501,0
TCP,192.168.136.131,,32176.69902,0
TCP,192.168.136.132,,32177.75303,0
TCP,192.168.136.132,,32178.80704,0
TCP,192.168.136.131,,32179.86105,0
TCP,192.168.136.132,,32180.91505,0
TCP,192.168.136.131,,32181.96906,0
TCP,192.168.136.132,,32183.02307,0
TCP,192.168.136.132,,32184.07708,0
TCP,192.168.136.131,,32185.13108,0
TCP,192.168.136.132,,32186.18509,0
TCP,192.168.136.132,,32187.2391,0
TCP,192.168.136.131,,32188.29311,0
TCP,192.168.136.132,,32189.34711,0
TCP,192.168.136.131,,32190.40112,0
TCP,192.168.136.132,,32191.45513,0
TCP,192.168.136.131,,32192.50914,0
TCP,192.168.136.132,,32193.56314,0
TCP,192.168.136.132,,32194.61715,0
TCP,192.168.136.131,,32195.67116,0
TCP,192.168.136.132,,32196.72517,0
TCP,192.168.136.131,,32197.77918,0
TCP,192.168.136.132,,32198.83318,0
TCP,192.168.136.132,,32199.88719,0
TCP,192.168.136.131,,32200.9412,0
TCP,192.168.136.132,,32201.99521,0
TCP,192.168.136.131,,32203.04921,0
TCP,192.168.136.132,,32204.10322,0
TCP,192.168.136.132,,32205.15723,0
TCP,192.168.136.131,,32206.21124,0
TCP,192.168.136.132,,32207.26524,0
TCP,192.168.136.131,,32208.31925,0
TCP,192.168.136.132,,32209.37326,0
TCP,192.168.136.132,,32210.42727,0
TCP,192.168.136.131,,32211.48128,0
TCP,192.168.136.132,,32212.53528,0
TCP,192.168.136.131,,32213.58929,0
TCP,192.168.136.132,,32214.6433,0
TCP,192.168.136.132,,32215.69731,0
TCP,192.168.136.131,,32216.75131,0
TCP,192.168.136.132,,32217.80532,0
TCP,192.168.136.131,,32218.85933,0
TCP,192.168.136.132,,32219.91334,0
TCP,192.168.136.132,,32220.96734,0
TCP,192.168.136.131,,32222.02135,0
TCP,192.168.136.132,,32223.07536,0
TCP,192.168.136.131,,32224.12937,0
TCP,192.168.136.132,,32225.18337,0
TCP,192.168.136.132,,32226.23738,0
TCP,192.168.136.131,,32227.29139,0
TCP,192.168.136.132,,32228.3454,0
TCP,192.168.136.132,,32229.39941,0
TCP,192.168.136.131,,32230.45341,0
TCP,192.168.136.132,,32231.50742,0
TCP,192.168.136.131,,32232.56143,0
TCP,192.168.136.132,,32233.61544,0
TCP,192.168.136.131,,32234.66944,0
TCP,192.168.136.132,,32235.72345,0
TCP,192.168.136.132,,32236.77746,0
TCP,192.168.136.131,,32237.83147,0
TCP,192.168.136.132,,32238.88547,0
TCP,192.168.136.132,,32239.93948,0
TCP,192.168.136.131,,32240.99349,0
TCP,192.168.136.132,,32242.0475,0
TCP,192.168.136.131,,32243.1015,0
TCP,192.168.136.132,,32244.15551,0
TCP,192.168.136.131,,32245.20952,0
TCP,192.168.136.132,,32246.26353,0
TCP,192.168.136.132,,32247.31754,0
TCP,192.168.136.131,,32248.37154,0
TCP,192.168.136.132,,32249.42555,0
TCP,192.168.136.131,,32250.47956,0
TCP,192.168.136.132,,32251.53357,0
TCP,192.168.136.132,,32252.58757,0
TCP,192.168.136.131,,32253.64158,0
TCP,192.168.136.132,,32254.69559,0
TCP,192.168.136.131,,32255.7496,0
TCP,192.168.136.132,,32256.8036,0
TCP,192.168.136.132,,32257.85761,0
TCP,192.168.136.131,,32258.91162,0
TCP,192.168.136.132,,32259.96563,0
TCP,192.168.136.131,,32261.01964,0
TCP,192.168.136.132,,32262.07364,0
TCP,192.168.136.132,,32263.12765,0
TCP,192.168.136.131,,32264.18166,0
TCP,192.168.136.132,,32265.23567,0
TCP,192.168.136.132,,32266.28967,0
TCP,192.168.136.132,,32267.34368,0
TCP,192.168.136.131,,32268.39769,0
TCP,192.168.136.131,,32269.4517,0
TCP,192.168.136.132,,32270.5057,0
TCP,192.168.136.131,,32271.55971,0
TCP,192.168.136.132,,32272.61372,0
TCP,192.168.136.132,,32273.66773,0
TCP,192.168.136.131,,32274.72173,0
TCP,192.168.136.132,,32275.77574,0
TCP,192.168.136.131,,32276.82975,0
TCP,192.168.136.132,,32277.88376,0
TCP,192.168.136.132,,32278.93777,0
TCP,192.168.136.131,,32279.99177,0
TCP,192.168.136.132,,32281.04578,0
TCP,192.168.136.131,,32282.09979,0
