Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1440,0,92,,,N
0,TCP,192.168.136.131,55002,443,2880,0,0,92,,,N
0,TCP,152.199.43.48,443,55002,0,1308,0,92,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,34826,443,0,93,0,81,,,N
0,TCP,142.250.196.163,443,34826,93,0,0,81,,,N
0,TCP,192.168.136.131,51680,443,1,0,0,94,2009,90,N
0,UDP,142.250.182.138,,,,624,0,,,,N
0,UDP,142.250.182.138,,,,132,0,,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,51680,443,0,517,0,94,,,N
0,TCP,18.138.211.90,443,51680,517,0,0,94,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,50,0,,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,52738,443,1,0,0,83,,,N
0,TCP,192.168.136.131,34826,443,0,95,0,81,,,N
0,TCP,142.250.196.163,443,34826,95,0,0,81,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,UDP,142.250.182.138,,,,35,0,,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,55002,443,1308,0,0,92,,,N
0,TCP,192.168.136.131,59714,443,2824,0,0,84,,,N
0,TCP,192.168.136.131,41676,443,1440,0,0,93,,,N
0,TCP,192.168.136.131,41676,443,1440,0,0,93,,,N
0,TCP,18.138.211.90,443,51680,0,1440,0,94,,,N
0,TCP,192.168.136.131,51680,443,1440,0,0,94,,,N
0,TCP,18.138.211.90,443,51680,0,1440,0,94,,,N
0,TCP,192.168.136.131,51680,443,1440,0,0,94,,,N
0,TCP,18.138.211.90,443,51680,0,1440,0,94,,,N
0,TCP,192.168.136.131,51680,443,1440,0,0,94,,,N
0,TCP,18.138.211.90,443,51680,0,1089,0,94,,,N
0,TCP,192.168.136.131,51680,443,1089,0,0,94,,,N
0,TCP,192.168.136.131,51680,443,0,126,0,94,,,N
0,TCP,18.138.211.90,443,51680,126,0,0,94,,,N
1,TCP,192.168.136.131,36662,80,0,415,0,17,,,N
1,TCP,23.53.240.51,80,36662,415,0,0,17,,,N
0,UDP,192.168.136.131,,,,52,0,,,,N
,DNS,192.168.136.131,,,,52,0,,,,N
0,UDP,192.168.136.131,,,,52,0,,,,N
,DNS,192.168.136.131,,,,52,0,,,,N
0,TCP,142.250.196.163,443,34826,0,545,0,81,,,N
0,TCP,192.168.136.131,34826,443,545,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,192.168.136.131,59714,443,285,0,0,84,,,N
0,TCP,192.168.136.131,59714,443,0,39,0,84,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1412,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,879,0,81,,,N
0,TCP,192.168.136.131,34826,443,2291,0,0,81,,,N
0,TCP,192.168.136.131,34826,443,0,39,0,81,,,N
0,TCP,142.250.196.163,443,34826,39,0,0,81,,,N
0,TCP,18.138.211.90,443,51680,0,240,0,94,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,374,0,,,,N
0,UDP,192.168.136.131,,,,51,0,,,,N
0,UDP,192.168.136.131,,,,116,0,,,,N
0,UDP,192.168.136.131,,,,78,0,,,,N
0,TCP,192.168.136.131,59714,443,0,39,0,84,,,N
0,TCP,192.168.136.131,59714,443,0,24,0,84,,,N
0,TCP,192.168.136.131,59714,443,0,0,0,84,,,N
0,UDP,192.168.136.2,,,,133,0,,,,N
,DNS,192.168.136.2,,,,133,0,,,,N
0,UDP,192.168.136.2,,,,68,0,,,,N
,DNS,192.168.136.2,,,,68,0,,,,N
0,TCP,192.168.136.131,51680,443,240,0,0,94,,,N
0,TCP,192.168.136.131,48100,80,1,0,0,95,2009,91,N
0,TCP,192.168.136.131,48100,80,0,425,0,95,,,N
0,TCP,65.8.73.161,80,48100,425,0,0,95,,,N
0,TCP,142.250.196.163,443,34826,0,131,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,1543,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
,DNS,192.168.136.131,,,,41,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
,DNS,192.168.136.131,,,,41,0,,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,65.8.73.161,80,48100,0,942,0,95,,,N
0,TCP,192.168.136.131,48100,80,942,0,0,95,,,N
0,TCP,23.53.240.51,80,36662,0,889,0,17,,,N
0,TCP,192.168.136.131,36662,80,889,0,0,17,,,N
0,TCP,192.168.136.131,51680,443,0,177,0,94,,,N
0,TCP,192.168.136.131,51680,443,0,304,0,94,,,N
0,TCP,18.138.211.90,443,51680,177,0,0,94,,,N
0,TCP,192.168.136.131,51680,443,0,103,0,94,,,N
0,TCP,18.138.211.90,443,51680,304,0,0,94,,,N
0,TCP,18.138.211.90,443,51680,103,0,0,94,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,51680,443,0,38,0,94,,,N
0,TCP,18.138.211.90,443,51680,38,0,0,94,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,2824,0,81,,,N
0,TCP,192.168.136.131,34826,443,4236,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,623,0,,,,N
0,UDP,142.250.196.163,,,,35,0,,,,N
0,UDP,192.168.136.131,,,,121,0,,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,UDP,192.168.136.2,,,,125,0,,,,N
,DNS,192.168.136.2,,,,125,0,,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,18.138.211.90,443,51680,0,38,0,94,,,N
0,TCP,192.168.136.131,51680,443,38,0,0,94,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,UDP,192.168.136.2,,,,89,0,,,,N
,DNS,192.168.136.2,,,,89,0,,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,192.168.136.131,34826,443,2824,0,0,81,,,N
0,UDP,74.125.200.84,,,,623,0,,,,N
0,UDP,74.125.200.84,,,,132,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,TCP,142.250.196.163,443,34826,0,1412,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,352,0,81,,,N
0,TCP,192.168.136.131,34826,443,1764,0,0,81,,,N
0,TCP,192.168.136.131,59714,443,1,0,0,84,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0,UDP,74.125.200.84,,,,35,0,,,,N
0,UDP,142.250.196.163,,,,131,0,,,,N
0,TCP,18.138.211.90,443,51680,0,673,0,94,,,N
0,TCP,192.168.136.131,51680,443,673,0,0,94,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,TCP,192.168.136.131,52842,443,320,0,0,80,,,N
0,UDP,192.168.136.2,,,,140,0,,,,N
,DNS,192.168.136.2,,,,140,0,,,,N
0,UDP,192.168.136.2,,,,188,0,,,,N
,DNS,192.168.136.2,,,,188,0,,,,N
0,TCP,151.101.1.229,443,53474,0,1416,0,97,,,N
0,TCP,192.168.136.131,53474,443,1416,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,0,1416,0,97,,,N
0,TCP,192.168.136.131,53474,443,1416,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,0,1416,0,97,,,N
0,TCP,151.101.1.229,443,53474,0,814,0,97,,,N
0,TCP,192.168.136.131,53474,443,1416,0,0,97,,,N
0,TCP,192.168.136.131,53474,443,814,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,64,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,170,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,293,0,0,97,,,N
0,TCP,192.168.136.131,59102,443,1629,0,0,79,,,N
0,TCP,192.168.136.131,50020,443,1,0,0,96,2009,93,N
0,TCP,192.168.136.131,50020,443,0,517,0,96,,,N
0,TCP,104.237.62.213,443,50020,517,0,0,96,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,151.101.1.229,443,53474,0,59,0,97,,,N
0,TCP,151.101.1.229,443,53474,31,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,0,787,0,97,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,275,0,,,,N
0,UDP,192.168.136.131,,,,285,0,,,,N
0,TCP,192.168.136.131,53474,443,787,0,0,97,,,N
0,UDP,151.101.1.229,,,,1365,0,,,,N
0,UDP,151.101.1.229,,,,1365,0,,,,N
0,UDP,151.101.1.229,,,,567,0,,,,N
0,UDP,151.101.1.229,,,,788,0,,,,N
0,UDP,192.168.136.131,,,,59,0,,,,N
0,UDP,192.168.136.131,,,,150,0,,,,N
0,UDP,192.168.136.131,,,,83,0,,,,N
0,TCP,151.101.1.229,443,53474,39,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,24,0,0,97,,,N
0,TCP,151.101.1.229,443,53474,1,0,0,97,,,N
0,TCP,192.168.136.131,50028,443,1,0,0,98,2010,94,N
0,TCP,192.168.136.131,50028,443,0,517,0,98,,,N
0,TCP,104.237.62.213,443,50028,517,0,0,98,,,N
0,UDP,74.125.200.84,,,,38,0,,,,N
0,UDP,74.125.200.84,,,,38,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,151.101.1.229,,,,32,0,,,,N
0,TCP,151.101.1.229,443,53474,0,24,0,97,,,N
0,TCP,151.101.1.229,443,53474,0,0,0,97,,,N
0,UDP,74.125.200.84,,,,988,0,,,,N
0,UDP,74.125.200.84,,,,45,0,,,,N
0,UDP,74.125.200.84,,,,203,0,,,,N
0,UDP,192.168.136.131,,,,44,0,,,,N
0,UDP,74.125.200.84,,,,457,0,,,,N
0,UDP,74.125.200.84,,,,67,0,,,,N
0,UDP,192.168.136.131,,,,44,0,,,,N
0,UDP,192.168.136.131,,,,49,0,,,,N
0,UDP,192.168.136.131,,,,456,0,,,,N
0,UDP,151.101.1.229,,,,35,0,,,,N
0,TCP,104.237.62.213,443,50020,0,1440,0,96,,,N
0,TCP,192.168.136.131,50020,443,1440,0,0,96,,,N
0,TCP,104.237.62.213,443,50020,0,1440,0,96,,,N
0,TCP,192.168.136.131,50020,443,1440,0,0,96,,,N
0,TCP,104.237.62.213,443,50020,0,1382,0,96,,,N
0,TCP,192.168.136.131,50020,443,1382,0,0,96,,,N
0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0,UDP,74.125.200.84,,,,34,0,,,,N
0,UDP,74.125.200.84,,,,38,0,,,,N
0,UDP,192.168.136.2,,,,190,0,,,,N
,DNS,192.168.136.2,,,,190,0,,,,N
0,UDP,192.168.136.2,,,,178,0,,,,N
,DNS,192.168.136.2,,,,178,0,,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
10,TCP,192.168.136.131,47518,80,0,0,0,19,,,N
10,TCP,34.107.221.82,80,47518,0,0,0,19,,,N
0,TCP,192.168.136.131,50020,443,0,64,0,96,,,N
0,TCP,104.237.62.213,443,50020,64,0,0,96,,,N
0,TCP,192.168.136.131,50020,443,0,420,0,96,,,N
0,TCP,104.237.62.213,443,50020,420,0,0,96,,,N
0,UDP,74.125.200.84,,,,1361,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1005,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1360,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,TCP,104.237.62.213,443,50028,0,1440,0,98,,,N
0,TCP,192.168.136.131,50028,443,1440,0,0,98,,,N
0,TCP,104.237.62.213,443,50028,0,1440,0,98,,,N
0,TCP,192.168.136.131,50028,443,1440,0,0,98,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,TCP,104.237.62.213,443,50028,0,1382,0,98,,,N
0,TCP,192.168.136.131,50028,443,1382,0,0,98,,,N
0,TCP,192.168.136.131,50028,443,0,64,0,98,,,N
0,TCP,104.237.62.213,443,50028,64,0,0,98,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,40,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,74.125.200.84,,,,1365,0,,,,N
0,UDP,74.125.200.84,,,,876,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,192.168.136.131,34826,443,0,39,0,81,,,N
0,TCP,142.250.196.163,443,34826,39,0,0,81,,,N
0,UDP,192.168.136.131,,,,1365,0,,,,N
0,TCP,192.168.136.131,34826,443,0,24,0,81,,,N
0,TCP,192.168.136.131,34826,443,0,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,24,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,1,0,0,81,,,N
0,TCP,142.250.196.163,443,34826,0,0,0,81,,,N
0,TCP,192.168.136.131,34826,443,1,0,0,81,,,N
0,TCP,104.237.62.213,443,50020,0,574,0,96,,,N
0,TCP,192.168.136.131,50020,443,574,0,0,96,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,623,0,,,,N
0,UDP,142.250.196.163,,,,35,0,,,,N
0,UDP,142.250.196.163,,,,1361,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,128,0,,,,N
0,UDP,142.250.196.163,,,,1361,0,,,,N
0,UDP,192.168.136.131,,,,39,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,TCP,104.237.62.213,443,50028,0,287,0,98,,,N
0,TCP,104.237.62.213,443,50028,0,287,0,98,,,N
0,TCP,192.168.136.131,50028,443,574,0,0,98,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,142.250.196.163,,,,1365,0,,,,N
0,UDP,192.168.136.131,,,,41,0,,,,N
