Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
0,TCP,192.168.136.131,52934,443,1,0,0,22,,,A
0,TCP,192.168.136.131,55742,80,1,0,0,30,1956,25,A
0,TCP,192.168.136.131,55742,80,0,413,0,30,,,A
0,TCP,192.124.249.24,80,55742,413,0,0,30,,,A
1,TCP,192.168.136.131,53644,80,0,0,0,29,,,A
0,TCP,192.168.136.131,53644,80,1,0,0,29,1956,26,A
10,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
1,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
11,TCP,142.250.196.163,80,42370,0,0,0,23,,,A
0,TCP,142.250.193.132,443,57326,517,0,0,32,,,A
0,TCP,142.250.193.132,443,57330,517,0,0,33,,,A
0,TCP,142.250.193.132,443,57326,0,1412,0,32,,,A
0,TCP,142.250.193.132,443,57326,0,1412,0,32,,,A
0,TCP,142.250.193.132,443,57326,0,1460,0,32,,,A
0,TCP,142.250.193.132,443,57326,0,4,0,32,,,A
0,TCP,142.250.193.132,443,57330,0,1412,0,33,,,A
0,TCP,142.250.193.132,443,57330,0,1412,0,33,,,A
0,TCP,142.250.193.132,443,57330,0,1460,0,33,,,A
0,TCP,142.250.193.132,443,57330,0,4,0,33,,,A
0,TCP,142.250.196.163,80,35800,419,0,0,35,,,A
0,TCP,142.250.196.163,80,35794,418,0,0,34,,,A
0,TCP,142.250.196.163,80,35802,418,0,0,36,,,A
0,TCP,142.250.196.163,80,35800,0,702,0,35,,,A
0,TCP,142.250.196.163,80,35802,0,701,0,36,,,A
0,TCP,142.250.193.132,443,57326,64,0,0,32,,,A
0,TCP,142.250.193.132,443,57326,187,0,0,32,,,A
0,TCP,142.250.196.163,80,35794,0,701,0,34,,,A
0,TCP,142.250.193.132,443,57330,64,0,0,33,,,A
0,TCP,142.250.193.132,443,57330,170,0,0,33,,,A
0,TCP,142.250.193.132,443,57330,0,645,0,33,,,A
0,TCP,142.250.193.132,443,57330,31,0,0,33,,,A
0,TCP,142.250.193.132,443,57326,0,645,0,32,,,A
0,TCP,142.250.193.132,443,57326,24,0,0,32,,,A
0,TCP,142.250.193.132,443,57326,1,0,0,32,,,A
0,TCP,142.250.193.132,443,57326,0,0,0,32,,,A
5,TCP,192.168.136.131,53644,80,0,0,0,29,1962,32,A
5,TCP,192.124.249.23,80,53644,1,0,0,29,,,A
0,TCP,192.124.249.23,80,53644,0,0,0,29,,,A
0,TCP,192.168.136.131,53644,80,1,0,0,29,,,A
0,TCP,142.250.196.163,80,35800,419,0,0,35,,,A
0,TCP,142.250.196.163,80,35800,0,702,0,35,,,A
0,TCP,172.217.174.67,443,60034,517,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,1412,0,37,,,A
0,TCP,192.168.136.131,60034,443,1412,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,1412,0,37,,,A
0,TCP,192.168.136.131,60034,443,1412,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,1412,0,37,,,A
0,TCP,192.168.136.131,60034,443,1412,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,1412,0,37,,,A
0,TCP,192.168.136.131,60034,443,1412,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,1177,0,37,,,A
0,TCP,192.168.136.131,60034,443,1177,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,64,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,170,0,0,37,,,A
0,TCP,172.217.174.67,443,60034,0,614,0,37,,,A
0,TCP,172.217.174.67,443,60034,31,0,0,37,,,A
6,TCP,192.124.249.24,80,55742,0,2658,0,30,,,A
0,TCP,172.217.174.67,443,60034,0,31,0,37,,,A
0,TCP,172.217.163.206,443,44074,517,0,0,38,,,A
0,TCP,172.217.163.206,443,44074,0,1412,0,38,,,A
0,TCP,172.217.163.206,443,44074,0,1412,0,38,,,A
0,TCP,172.217.163.206,443,44074,0,1488,0,38,,,A
0,TCP,142.250.196.163,80,35800,419,0,0,35,,,A
0,TCP,142.250.196.163,80,35800,0,702,0,35,,,A
0,TCP,172.217.163.206,443,44074,64,0,0,38,,,A
0,TCP,172.217.163.206,443,44074,170,0,0,38,,,A
0,TCP,172.217.163.206,443,44074,0,614,0,38,,,A
