Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
0.0,TCP,104.18.22.19,443.0,38424.0,31.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,UDP,104.18.43.90,,,,544,0,,,,N
0.0,UDP,104.18.43.90,,,,35,0,,,,N
0.0,UDP,104.18.43.90,,,,35,0,,,,N
0.0,UDP,104.18.43.90,,,,60,0,,,,N
0.0,UDP,192.168.136.131,,,,53,0,,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,398,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,429.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1391,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2831.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1342,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1391,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2733.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1391,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2831.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1342,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2782.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2880.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1244,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2684.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2880.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2880.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1440,0,61.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,2880.0,0,0,61.0,,,N
0.0,TCP,104.22.53.86,443.0,47400.0,0.0,1144,0,61.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2880.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,2095.0,0,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,0.0,39,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,0.0,24,0,60.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,0.0,0,0,60.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,31,0,64.0,,,N
0.0,TCP,192.168.136.131,47400.0,443.0,1144.0,0,0,61.0,,,N
0.0,UDP,104.18.43.90,,,,34,0,,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,31.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,56976.0,443.0,1.0,0,0,60.0,,,N
58.0,TCP,192.168.136.131,60018.0,443.0,0.0,46,0,16.0,,,N
58.0,TCP,34.117.237.239,443.0,55064.0,39.0,0,0,15.0,,,N
0.0,TCP,34.117.237.239,443.0,55064.0,0.0,39,0,15.0,,,N
0.0,TCP,192.168.136.131,60018.0,443.0,46.0,0,0,16.0,,,N
0.0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0.0,UDP,192.168.136.131,,,,46,0,,,,N
,DNS,192.168.136.131,,,,46,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,192.168.136.2,,,,62,0,,,,N
,DNS,192.168.136.2,,,,62,0,,,,N
0.0,UDP,192.168.136.2,,,,58,0,,,,N
,DNS,192.168.136.2,,,,58,0,,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,633,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,633.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1391.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1391.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1391.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1079,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1079.0,0,0,64.0,,,N
0.0,UDP,192.168.136.131,,,,1365,0,,,,N
0.0,UDP,192.168.136.2,,,,70,0,,,,N
,DNS,192.168.136.2,,,,70,0,,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,0.0,371,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,371.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,0.0,217,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,217.0,0,0,64.0,,,N
0.0,UDP,104.18.22.19,,,,1208,0,,,,N
0.0,UDP,104.18.22.19,,,,1208,0,,,,N
0.0,UDP,192.168.136.131,,,,60,0,,,,N
0.0,UDP,104.18.22.19,,,,1208,0,,,,N
0.0,UDP,192.168.136.131,,,,62,0,,,,N
0.0,UDP,104.18.22.19,,,,1208,0,,,,N
0.0,UDP,192.168.136.131,,,,62,0,,,,N
0.0,UDP,104.18.22.19,,,,561,0,,,,N
0.0,UDP,192.168.136.2,,,,186,0,,,,N
,DNS,192.168.136.2,,,,186,0,,,,N
0.0,UDP,192.168.136.131,,,,63,0,,,,N
0.0,UDP,192.168.136.131,,,,96,0,,,,N
0.0,UDP,192.168.136.131,,,,86,0,,,,N
0.0,UDP,104.18.22.19,,,,62,0,,,,N
0.0,UDP,104.18.22.19,,,,544,0,,,,N
0.0,UDP,104.18.22.19,,,,35,0,,,,N
0.0,UDP,104.18.22.19,,,,35,0,,,,N
0.0,UDP,104.18.22.19,,,,60,0,,,,N
0.0,UDP,192.168.136.131,,,,53,0,,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1.0,0,0,66.0,2006.0,62.0,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,517,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,517.0,0,0,66.0,,,N
0.0,UDP,104.18.22.19,,,,34,0,,,,N
0.0,TCP,192.168.136.131,59076.0,443.0,1412.0,0,0,65.0,,,N
0.0,TCP,192.168.136.131,59076.0,443.0,1412.0,0,0,65.0,,,N
0.0,TCP,192.168.136.131,59076.0,443.0,1500.0,0,0,65.0,,,N
0.0,UDP,192.168.136.131,,,,426,0,,,,N
0.0,UDP,104.18.22.19,,,,35,0,,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,1412,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1412.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,1412,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1412.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,1412,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1412.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,1412,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1412.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,1179,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1179.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,64,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,64.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,170,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,596,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,170.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,596.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,31,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,31.0,0,0,66.0,,,N
0.0,UDP,104.18.22.19,,,,1208,0,,,,N
0.0,UDP,104.18.22.19,,,,644,0,,,,N
0.0,UDP,192.168.136.131,,,,51,0,,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,614,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,614.0,31,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,31.0,0,0,66.0,,,N
0.0,UDP,192.168.136.131,,,,1365,0,,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,31,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,269,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,300.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,31,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,39,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,70.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,39,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,39.0,0,0,66.0,,,N
0.0,UDP,192.168.136.131,,,,1365,0,,,,N
0.0,UDP,142.250.182.99,,,,1365,0,,,,N
0.0,UDP,192.168.136.131,,,,48,0,,,,N
0.0,UDP,192.168.136.131,,,,49,0,,,,N
,DNS,192.168.136.131,,,,49,0,,,,N
0.0,UDP,192.168.136.131,,,,49,0,,,,N
,DNS,192.168.136.131,,,,49,0,,,,N
0.0,UDP,142.250.182.99,,,,1365,0,,,,N
0.0,UDP,142.250.182.99,,,,1365,0,,,,N
0.0,UDP,192.168.136.131,,,,50,0,,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,188,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1579.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,2831.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1342,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,2733.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,269,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,2880.0,0,0,64.0,,,N
0.0,UDP,192.168.136.2,,,,113,0,,,,N
,DNS,192.168.136.2,,,,113,0,,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,192.168.136.131,,,,48,0,,,,N
0.0,UDP,142.250.182.99,,,,1365,0,,,,N
0.0,UDP,142.250.182.99,,,,501,0,,,,N
0.0,UDP,192.168.136.131,,,,51,0,,,,N
0.0,UDP,192.168.136.131,,,,116,0,,,,N
0.0,UDP,192.168.136.131,,,,78,0,,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,269.0,0,0,64.0,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,192.168.136.131,,,,50,0,,,,N
0.0,UDP,192.168.136.2,,,,161,0,,,,N
,DNS,192.168.136.2,,,,161,0,,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,142.250.182.78,,,,1365,0,,,,N
0.0,UDP,142.250.182.78,,,,375,0,,,,N
0.0,UDP,192.168.136.131,,,,50,0,,,,N
0.0,UDP,192.168.136.131,,,,51,0,,,,N
0.0,UDP,192.168.136.131,,,,116,0,,,,N
0.0,UDP,192.168.136.131,,,,80,0,,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,39,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,39.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,24,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,24.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,0.0,0,0,66.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,1.0,0,0,66.0,,,N
0.0,UDP,142.250.182.99,,,,623,0,,,,N
0.0,UDP,142.250.182.99,,,,132,0,,,,N
0.0,UDP,192.168.136.131,,,,39,0,,,,N
0.0,UDP,142.250.182.99,,,,35,0,,,,N
58.0,TCP,192.168.136.131,33810.0,443.0,0.0,39,0,20.0,,,N
58.0,TCP,34.107.243.93,443.0,33810.0,39.0,0,0,20.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,1.0,0,0,67.0,2007.0,63.0,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,517,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,517.0,0,0,67.0,,,N
0.0,TCP,142.250.182.78,443.0,51624.0,0.0,0,0,66.0,,,N
0.0,TCP,192.168.136.131,51624.0,443.0,1.0,0,0,66.0,,,N
0.0,UDP,142.250.182.78,,,,623,0,,,,N
0.0,UDP,142.250.182.78,,,,132,0,,,,N
0.0,UDP,192.168.136.131,,,,39,0,,,,N
0.0,UDP,142.250.182.78,,,,35,0,,,,N
0.0,TCP,34.107.243.93,443.0,33810.0,0.0,39,0,20.0,,,N
0.0,TCP,192.168.136.131,33810.0,443.0,39.0,0,0,20.0,,,N
1.0,UDP,192.168.136.131,,,,868,0,,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,1412,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,1412,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,1412.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,1412.0,0,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,1412,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,299,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,1412.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,299.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,64,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,64.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,170,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,372,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,170.0,0,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,372.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,31,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,31.0,0,0,67.0,,,N
0.0,UDP,192.168.136.131,,,,40,0,,,,N
,DNS,192.168.136.131,,,,40,0,,,,N
0.0,UDP,192.168.136.131,,,,40,0,,,,N
,DNS,192.168.136.131,,,,40,0,,,,N
0.0,UDP,192.168.136.131,,,,38,0,,,,N
,DNS,192.168.136.131,,,,38,0,,,,N
0.0,UDP,192.168.136.131,,,,38,0,,,,N
,DNS,192.168.136.131,,,,38,0,,,,N
0.0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0.0,UDP,192.168.136.131,,,,39,0,,,,N
,DNS,192.168.136.131,,,,39,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,142.250.193.132,,,,43,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
0.0,UDP,192.168.136.2,,,,99,0,,,,N
,DNS,192.168.136.2,,,,99,0,,,,N
0.0,UDP,192.168.136.2,,,,97,0,,,,N
,DNS,192.168.136.2,,,,97,0,,,,N
0.0,UDP,192.168.136.2,,,,87,0,,,,N
,DNS,192.168.136.2,,,,87,0,,,,N
0.0,UDP,192.168.136.2,,,,116,0,,,,N
,DNS,192.168.136.2,,,,116,0,,,,N
0.0,UDP,192.168.136.2,,,,55,0,,,,N
,DNS,192.168.136.2,,,,55,0,,,,N
0.0,UDP,192.168.136.2,,,,198,0,,,,N
,DNS,192.168.136.2,,,,198,0,,,,N
0.0,UDP,192.168.136.2,,,,107,0,,,,N
,DNS,192.168.136.2,,,,107,0,,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,614,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,614.0,31,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,31.0,0,0,67.0,,,N
0.0,UDP,142.250.193.132,,,,246,0,,,,N
0.0,UDP,192.168.136.131,,,,50,0,,,,N
0.0,UDP,142.250.193.132,,,,34,0,,,,N
0.0,UDP,192.168.136.131,,,,41,0,,,,N
0.0,UDP,192.168.136.2,,,,106,0,,,,N
,DNS,192.168.136.2,,,,106,0,,,,N
0.0,TCP,192.168.136.131,60592.0,443.0,1.0,0,0,68.0,2007.0,64.0,N
0.0,TCP,192.168.136.131,60594.0,443.0,1.0,0,0,69.0,2007.0,65.0,N
0.0,TCP,192.168.136.131,60592.0,443.0,0.0,517,0,68.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,0.0,517,0,69.0,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,1.0,0,0,70.0,2007.0,66.0,N
0.0,TCP,192.168.136.131,57152.0,443.0,0.0,517,0,70.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,517.0,0,0,72.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,1440.0,0,0,69.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,1440.0,0,0,69.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,330.0,0,0,69.0,,,N
0.0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0.0,UDP,192.168.136.131,,,,43,0,,,,N
,DNS,192.168.136.131,,,,43,0,,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,1412.0,0,0,70.0,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,1412.0,0,0,70.0,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,1412.0,0,0,70.0,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,1412.0,0,0,70.0,,,N
0.0,TCP,192.168.136.131,57152.0,443.0,482.0,0,0,70.0,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,192.168.136.131,,,,42,0,,,,N
,DNS,192.168.136.131,,,,42,0,,,,N
0.0,UDP,142.250.193.132,,,,37,0,,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,31,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,0.0,286,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,317.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,39,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,39.0,0,0,67.0,,,N
0.0,UDP,192.168.136.131,,,,1365,0,,,,N
0.0,UDP,192.168.136.2,,,,148,0,,,,N
,DNS,192.168.136.2,,,,148,0,,,,N
0.0,UDP,192.168.136.2,,,,160,0,,,,N
,DNS,192.168.136.2,,,,160,0,,,,N
0.0,UDP,192.168.136.2,,,,124,0,,,,N
,DNS,192.168.136.2,,,,124,0,,,,N
0.0,UDP,192.168.136.2,,,,148,0,,,,N
,DNS,192.168.136.2,,,,148,0,,,,N
0.0,TCP,192.168.136.131,60044.0,80.0,1.0,0,0,73.0,2007.0,69.0,N
0.0,TCP,192.168.136.131,60044.0,80.0,0.0,416,0,73.0,,,N
0.0,TCP,192.168.136.131,60044.0,80.0,737.0,0,0,73.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,0.0,64,0,69.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,0.0,170,0,69.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,0.0,420,0,69.0,,,N
0.0,UDP,172.253.118.156,,,,1365,0,,,,N
0.0,UDP,172.253.118.156,,,,1365,0,,,,N
0.0,UDP,172.253.118.156,,,,1365,0,,,,N
0.0,UDP,192.168.136.131,,,,50,0,,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,0.0,1440,0,72.0,,,N
0.0,TCP,192.168.136.131,53616.0,443.0,1440.0,0,0,72.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,0.0,1440,0,72.0,,,N
0.0,TCP,192.168.136.131,53616.0,443.0,1440.0,0,0,72.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,0.0,415,0,72.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,126.0,0,0,72.0,,,N
0.0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0.0,UDP,192.168.136.131,,,,45,0,,,,N
,DNS,192.168.136.131,,,,45,0,,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,622.0,0,0,69.0,,,N
0.0,UDP,192.168.136.2,,,,184,0,,,,N
,DNS,192.168.136.2,,,,184,0,,,,N
0.0,UDP,192.168.136.2,,,,160,0,,,,N
,DNS,192.168.136.2,,,,160,0,,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,64.0,0,0,69.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,0.0,31,0,69.0,,,N
5.0,TCP,192.168.136.131,36662.0,80.0,0.0,415,0,17.0,,,N
5.0,TCP,23.53.240.51,80.0,36662.0,415.0,0,0,17.0,,,N
0.0,UDP,172.253.118.156,,,,1365,0,,,,N
0.0,UDP,172.253.118.156,,,,702,0,,,,N
0.0,UDP,192.168.136.131,,,,51,0,,,,N
0.0,UDP,192.168.136.131,,,,116,0,,,,N
0.0,UDP,192.168.136.131,,,,77,0,,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,39,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,39.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,24,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,24.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,32812.0,443.0,0.0,0,0,67.0,,,N
0.0,TCP,172.253.118.156,443.0,32812.0,1.0,0,0,67.0,,,N
0.0,TCP,192.168.136.131,60594.0,443.0,441.0,0,0,69.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,0.0,171,0,72.0,,,N
0.0,TCP,52.223.40.198,443.0,53616.0,0.0,69,0,72.0,,,N
0.0,TCP,192.168.136.131,60610.0,443.0,1.0,0,0,76.0,2007.0,71.0,N
0.0,TCP,192.168.136.131,60610.0,443.0,0.0,517,0,76.0,,,N
0.0,TCP,104.18.21.226,80.0,46488.0,432.0,0,0,75.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,124,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,124.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1391,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1391.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1440.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1342,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1342.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1440.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1440.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1293,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1293.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,1440,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1440.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,1440.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,0.0,997,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,997.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,0.0,39,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,39.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,0.0,24,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,24.0,0,0,64.0,,,N
0.0,TCP,192.168.136.131,38424.0,443.0,0.0,0,0,64.0,,,N
0.0,TCP,104.18.22.19,443.0,38424.0,1.0,0,0,64.0,,,N
1.0,UDP,192.168.136.131,,,,548,0,,,,N
0.0,TCP,192.168.136.131,60622.0,443.0,1.0,0,0,77.0,2007.0,73.0,N
